timestamp,rule,seed,makespan,machine_id,machine_type,ops_completed,time_processing,time_operational,utilization_rate,idle_time,idle_rate
2026-05-16 21:24:33,SRT_SRWT,43,16466.66,0,Mill,64,4266.11,16466.66,0.2591,12200.55,0.7409
2026-05-16 21:24:33,SRT_SRWT,43,16466.66,1,Lathe,56,3732.70,16466.66,0.2267,12733.95,0.7733
2026-05-16 21:24:33,SRT_SRWT,43,16466.66,2,Weld,23,1533.05,16466.66,0.0931,14933.61,0.9069
2026-05-16 21:24:33,SRT_SRWT,43,16466.66,3,Inspect,36,2399.70,16466.66,0.1457,14066.95,0.8543
2026-05-16 21:24:33,SRT_SRWT,43,16466.66,4,Assemble,22,1466.41,16466.66,0.0891,15000.25,0.9109
2026-05-16 21:24:33,SRT_SRWT,43,16466.66,5,Mill,5,333.27,16466.66,0.0202,16133.39,0.9798
2026-05-16 21:24:33,SRT_SRWT,43,16466.66,6,Lathe,3,199.97,16466.66,0.0121,16266.69,0.9879
2026-05-16 21:24:33,SRT_SRWT,43,16466.66,7,Weld,19,1266.41,16466.66,0.0769,15200.25,0.9231
2026-05-16 21:24:33,SRT_SRWT,43,16466.66,8,Inspect,9,599.88,16466.66,0.0364,15866.78,0.9636
2026-05-16 21:24:33,SRT_SRWT,43,16466.66,9,Assemble,3,199.94,16466.66,0.0121,16266.72,0.9879
2026-05-16 21:30:56,SRT_SRWT,44,16466.67,0,Mill,64,4265.88,16466.67,0.2591,12200.80,0.7409
2026-05-16 21:30:56,SRT_SRWT,44,16466.67,1,Lathe,56,3732.72,16466.67,0.2267,12733.95,0.7733
2026-05-16 21:30:56,SRT_SRWT,44,16466.67,2,Weld,23,1533.09,16466.67,0.0931,14933.58,0.9069
2026-05-16 21:30:56,SRT_SRWT,44,16466.67,3,Inspect,36,2399.69,16466.67,0.1457,14066.98,0.8543
2026-05-16 21:30:56,SRT_SRWT,44,16466.67,4,Assemble,22,1466.47,16466.67,0.0891,15000.20,0.9109
2026-05-16 21:30:56,SRT_SRWT,44,16466.67,5,Mill,5,333.27,16466.67,0.0202,16133.41,0.9798
2026-05-16 21:30:56,SRT_SRWT,44,16466.67,6,Lathe,3,199.97,16466.67,0.0121,16266.70,0.9879
2026-05-16 21:30:56,SRT_SRWT,44,16466.67,7,Weld,19,1266.50,16466.67,0.0769,15200.17,0.9231
2026-05-16 21:30:56,SRT_SRWT,44,16466.67,8,Inspect,9,599.92,16466.67,0.0364,15866.75,0.9636
2026-05-16 21:30:56,SRT_SRWT,44,16466.67,9,Assemble,3,199.97,16466.67,0.0121,16266.70,0.9879
2026-05-16 21:37:21,SRT_SRWT,42,16266.67,0,Mill,57,3799.61,16266.67,0.2336,12467.06,0.7664
2026-05-16 21:37:21,SRT_SRWT,42,16266.67,1,Lathe,68,4532.83,16266.67,0.2787,11733.84,0.7213
2026-05-16 21:37:21,SRT_SRWT,42,16266.67,2,Weld,26,1733.11,16266.67,0.1065,14533.56,0.8935
2026-05-16 21:37:21,SRT_SRWT,42,16266.67,3,Inspect,23,1533.11,16266.67,0.0942,14733.56,0.9058
2026-05-16 21:37:21,SRT_SRWT,42,16266.67,4,Assemble,20,1333.19,16266.67,0.0820,14933.48,0.9180
2026-05-16 21:37:21,SRT_SRWT,42,16266.67,5,Mill,17,1133.30,16266.67,0.0697,15133.38,0.9303
2026-05-16 21:37:21,SRT_SRWT,42,16266.67,6,Lathe,8,533.20,16266.67,0.0328,15733.47,0.9672
2026-05-16 21:37:21,SRT_SRWT,42,16266.67,7,Weld,2,133.31,16266.67,0.0082,16133.36,0.9918
2026-05-16 21:37:21,SRT_SRWT,42,16266.67,8,Inspect,10,666.58,16266.67,0.0410,15600.09,0.9590
2026-05-16 21:37:21,SRT_SRWT,42,16266.67,9,Assemble,8,533.22,16266.67,0.0328,15733.45,0.9672
2026-05-16 21:37:21,SRT_SRWT,42,16266.67,10,Mill,0,0.00,16266.67,0.0000,16266.67,1.0000
2026-05-16 21:37:21,SRT_SRWT,42,16266.67,11,Lathe,0,0.00,16266.67,0.0000,16266.67,1.0000
2026-05-16 21:37:21,SRT_SRWT,42,16266.67,12,Weld,1,66.64,16266.67,0.0041,16200.03,0.9959
2026-05-16 21:37:21,SRT_SRWT,42,16266.67,13,Inspect,0,0.00,16266.67,0.0000,16266.67,1.0000
2026-05-16 21:37:21,SRT_SRWT,42,16266.67,14,Assemble,0,0.00,16266.67,0.0000,16266.67,1.0000
2026-05-16 21:43:43,SRT_SRWT,43,16266.66,0,Mill,57,3799.03,16266.66,0.2335,12467.63,0.7665
2026-05-16 21:43:43,SRT_SRWT,43,16266.66,1,Lathe,68,4532.19,16266.66,0.2786,11734.47,0.7214
2026-05-16 21:43:43,SRT_SRWT,43,16266.66,2,Weld,26,1732.91,16266.66,0.1065,14533.75,0.8935
2026-05-16 21:43:43,SRT_SRWT,43,16266.66,3,Inspect,23,1532.94,16266.66,0.0942,14733.72,0.9058
2026-05-16 21:43:43,SRT_SRWT,43,16266.66,4,Assemble,20,1333.03,16266.66,0.0819,14933.63,0.9181
2026-05-16 21:43:43,SRT_SRWT,43,16266.66,5,Mill,17,1132.94,16266.66,0.0696,15133.72,0.9304
2026-05-16 21:43:43,SRT_SRWT,43,16266.66,6,Lathe,8,533.25,16266.66,0.0328,15733.41,0.9672
2026-05-16 21:43:43,SRT_SRWT,43,16266.66,7,Weld,2,133.31,16266.66,0.0082,16133.34,0.9918
2026-05-16 21:43:43,SRT_SRWT,43,16266.66,8,Inspect,10,666.50,16266.66,0.0410,15600.16,0.9590
2026-05-16 21:43:43,SRT_SRWT,43,16266.66,9,Assemble,8,533.22,16266.66,0.0328,15733.44,0.9672
2026-05-16 21:43:43,SRT_SRWT,43,16266.66,10,Mill,0,0.00,16266.66,0.0000,16266.66,1.0000
2026-05-16 21:43:43,SRT_SRWT,43,16266.66,11,Lathe,0,0.00,16266.66,0.0000,16266.66,1.0000
2026-05-16 21:43:43,SRT_SRWT,43,16266.66,12,Weld,1,66.66,16266.66,0.0041,16200.00,0.9959
2026-05-16 21:43:43,SRT_SRWT,43,16266.66,13,Inspect,0,0.00,16266.66,0.0000,16266.66,1.0000
2026-05-16 21:43:43,SRT_SRWT,43,16266.66,14,Assemble,0,0.00,16266.66,0.0000,16266.66,1.0000
2026-05-16 21:50:07,SRT_SRWT,44,16266.66,0,Mill,57,3799.41,16266.66,0.2336,12467.25,0.7664
2026-05-16 21:50:07,SRT_SRWT,44,16266.66,1,Lathe,68,4532.69,16266.66,0.2786,11733.97,0.7214
2026-05-16 21:50:07,SRT_SRWT,44,16266.66,2,Weld,26,1733.09,16266.66,0.1065,14533.56,0.8935
2026-05-16 21:50:07,SRT_SRWT,44,16266.66,3,Inspect,23,1533.19,16266.66,0.0943,14733.47,0.9057
2026-05-16 21:50:07,SRT_SRWT,44,16266.66,4,Assemble,20,1333.06,16266.66,0.0820,14933.59,0.9180
2026-05-16 21:50:07,SRT_SRWT,44,16266.66,5,Mill,17,1133.16,16266.66,0.0697,15133.50,0.9303
2026-05-16 21:50:07,SRT_SRWT,44,16266.66,6,Lathe,8,533.31,16266.66,0.0328,15733.34,0.9672
2026-05-16 21:50:07,SRT_SRWT,44,16266.66,7,Weld,2,133.31,16266.66,0.0082,16133.34,0.9918
2026-05-16 21:50:07,SRT_SRWT,44,16266.66,8,Inspect,10,666.59,16266.66,0.0410,15600.06,0.9590
2026-05-16 21:50:07,SRT_SRWT,44,16266.66,9,Assemble,8,533.28,16266.66,0.0328,15733.38,0.9672
2026-05-16 21:50:07,SRT_SRWT,44,16266.66,10,Mill,0,0.00,16266.66,0.0000,16266.66,1.0000
2026-05-16 21:50:07,SRT_SRWT,44,16266.66,11,Lathe,0,0.00,16266.66,0.0000,16266.66,1.0000
2026-05-16 21:50:07,SRT_SRWT,44,16266.66,12,Weld,1,66.69,16266.66,0.0041,16199.97,0.9959
2026-05-16 21:50:07,SRT_SRWT,44,16266.66,13,Inspect,0,0.00,16266.66,0.0000,16266.66,1.0000
2026-05-16 21:50:07,SRT_SRWT,44,16266.66,14,Assemble,0,0.00,16266.66,0.0000,16266.66,1.0000
2026-05-16 21:54:54,SRT_SRWT,42,12366.66,0,Mill,31,2066.50,12366.66,0.1671,10300.16,0.8329
2026-05-16 21:54:54,SRT_SRWT,42,12366.66,1,Lathe,46,3066.41,12366.66,0.2480,9300.25,0.7520
2026-05-16 21:54:54,SRT_SRWT,42,12366.66,2,Weld,53,3532.97,12366.66,0.2857,8833.69,0.7143
2026-05-16 21:54:54,SRT_SRWT,42,12366.66,3,Inspect,24,1599.84,12366.66,0.1294,10766.81,0.8706
2026-05-16 21:54:54,SRT_SRWT,42,12366.66,4,Assemble,25,1666.41,12366.66,0.1347,10700.25,0.8653
2026-05-16 21:59:42,SRT_SRWT,43,12366.66,0,Mill,31,2066.28,12366.66,0.1671,10300.38,0.8329
2026-05-16 21:59:42,SRT_SRWT,43,12366.66,1,Lathe,46,3066.09,12366.66,0.2479,9300.56,0.7521
2026-05-16 21:59:42,SRT_SRWT,43,12366.66,2,Weld,53,3532.59,12366.66,0.2857,8834.06,0.7143
2026-05-16 21:59:42,SRT_SRWT,43,12366.66,3,Inspect,24,1599.69,12366.66,0.1294,10766.97,0.8706
2026-05-16 21:59:42,SRT_SRWT,43,12366.66,4,Assemble,25,1666.25,12366.66,0.1347,10700.41,0.8653
2026-05-16 22:04:30,SRT_SRWT,44,12366.66,0,Mill,31,2066.13,12366.66,0.1671,10300.53,0.8329
2026-05-16 22:04:30,SRT_SRWT,44,12366.66,1,Lathe,46,3065.81,12366.66,0.2479,9300.84,0.7521
2026-05-16 22:04:30,SRT_SRWT,44,12366.66,2,Weld,53,3532.09,12366.66,0.2856,8834.56,0.7144
2026-05-16 22:04:30,SRT_SRWT,44,12366.66,3,Inspect,24,1599.44,12366.66,0.1293,10767.22,0.8707
2026-05-16 22:04:30,SRT_SRWT,44,12366.66,4,Assemble,25,1666.16,12366.66,0.1347,10700.50,0.8653
2026-05-16 22:09:45,SRT_SRWT,42,13200.00,0,Mill,18,1199.88,13200.00,0.0909,12000.13,0.9091
2026-05-16 22:09:45,SRT_SRWT,42,13200.00,1,Lathe,10,666.56,13200.00,0.0505,12533.44,0.9495
2026-05-16 22:09:45,SRT_SRWT,42,13200.00,2,Weld,12,799.78,13200.00,0.0606,12400.22,0.9394
2026-05-16 22:09:45,SRT_SRWT,42,13200.00,3,Inspect,14,933.16,13200.00,0.0707,12266.84,0.9293
2026-05-16 22:09:45,SRT_SRWT,42,13200.00,4,Assemble,34,2266.25,13200.00,0.1717,10933.75,0.8283
2026-05-16 22:09:45,SRT_SRWT,42,13200.00,5,Mill,27,1799.72,13200.00,0.1363,11400.28,0.8637
2026-05-16 22:09:45,SRT_SRWT,42,13200.00,6,Lathe,41,2732.84,13200.00,0.2070,10467.16,0.7930
2026-05-16 22:09:45,SRT_SRWT,42,13200.00,7,Weld,27,1799.81,13200.00,0.1363,11400.19,0.8637
2026-05-16 22:09:45,SRT_SRWT,42,13200.00,8,Inspect,4,266.63,13200.00,0.0202,12933.38,0.9798
2026-05-16 22:09:45,SRT_SRWT,42,13200.00,9,Assemble,6,399.97,13200.00,0.0303,12800.03,0.9697
2026-05-16 22:15:00,SRT_SRWT,43,13200.00,0,Mill,18,1200.06,13200.00,0.0909,11999.94,0.9091
2026-05-16 22:15:00,SRT_SRWT,43,13200.00,1,Lathe,10,666.75,13200.00,0.0505,12533.25,0.9495
2026-05-16 22:15:00,SRT_SRWT,43,13200.00,2,Weld,12,800.00,13200.00,0.0606,12400.00,0.9394
2026-05-16 22:15:00,SRT_SRWT,43,13200.00,3,Inspect,14,933.31,13200.00,0.0707,12266.69,0.9293
2026-05-16 22:15:00,SRT_SRWT,43,13200.00,4,Assemble,34,2266.56,13200.00,0.1717,10933.44,0.8283
2026-05-16 22:15:00,SRT_SRWT,43,13200.00,5,Mill,27,1799.84,13200.00,0.1364,11400.16,0.8636
2026-05-16 22:15:00,SRT_SRWT,43,13200.00,6,Lathe,41,2733.31,13200.00,0.2071,10466.69,0.7929
2026-05-16 22:15:00,SRT_SRWT,43,13200.00,7,Weld,27,1800.06,13200.00,0.1364,11399.94,0.8636
2026-05-16 22:15:00,SRT_SRWT,43,13200.00,8,Inspect,4,266.66,13200.00,0.0202,12933.34,0.9798
2026-05-16 22:15:00,SRT_SRWT,43,13200.00,9,Assemble,6,400.06,13200.00,0.0303,12799.94,0.9697
2026-05-16 22:20:15,SRT_SRWT,44,13200.00,0,Mill,18,1199.84,13200.00,0.0909,12000.16,0.9091
2026-05-16 22:20:15,SRT_SRWT,44,13200.00,1,Lathe,10,666.56,13200.00,0.0505,12533.44,0.9495
2026-05-16 22:20:15,SRT_SRWT,44,13200.00,2,Weld,12,799.94,13200.00,0.0606,12400.06,0.9394
2026-05-16 22:20:15,SRT_SRWT,44,13200.00,3,Inspect,14,933.28,13200.00,0.0707,12266.72,0.9293
2026-05-16 22:20:15,SRT_SRWT,44,13200.00,4,Assemble,34,2266.44,13200.00,0.1717,10933.56,0.8283
2026-05-16 22:20:15,SRT_SRWT,44,13200.00,5,Mill,27,1799.78,13200.00,0.1363,11400.22,0.8637
2026-05-16 22:20:15,SRT_SRWT,44,13200.00,6,Lathe,41,2732.97,13200.00,0.2070,10467.03,0.7930
2026-05-16 22:20:15,SRT_SRWT,44,13200.00,7,Weld,27,1799.72,13200.00,0.1363,11400.28,0.8637
2026-05-16 22:20:15,SRT_SRWT,44,13200.00,8,Inspect,4,266.63,13200.00,0.0202,12933.38,0.9798
2026-05-16 22:20:15,SRT_SRWT,44,13200.00,9,Assemble,6,399.94,13200.00,0.0303,12800.06,0.9697
2026-05-16 22:26:32,SRT_SRWT,42,15833.34,0,Mill,66,4399.06,15833.34,0.2778,11434.28,0.7222
2026-05-16 22:26:32,SRT_SRWT,42,15833.34,1,Lathe,53,3532.69,15833.34,0.2231,12300.66,0.7769
2026-05-16 22:26:32,SRT_SRWT,42,15833.34,2,Weld,34,2266.13,15833.34,0.1431,13567.22,0.8569
2026-05-16 22:26:32,SRT_SRWT,42,15833.34,3,Inspect,36,2399.47,15833.34,0.1515,13433.88,0.8485
2026-05-16 22:26:32,SRT_SRWT,42,15833.34,4,Assemble,5,333.25,15833.34,0.0210,15500.09,0.9790
2026-05-16 22:26:32,SRT_SRWT,42,15833.34,5,Mill,8,533.19,15833.34,0.0337,15300.16,0.9663
2026-05-16 22:26:32,SRT_SRWT,42,15833.34,6,Lathe,6,399.91,15833.34,0.0253,15433.44,0.9747
2026-05-16 22:26:32,SRT_SRWT,42,15833.34,7,Weld,14,933.16,15833.34,0.0589,14900.19,0.9411
2026-05-16 22:26:32,SRT_SRWT,42,15833.34,8,Inspect,4,266.59,15833.34,0.0168,15566.75,0.9832
2026-05-16 22:26:32,SRT_SRWT,42,15833.34,9,Assemble,5,333.28,15833.34,0.0210,15500.06,0.9790
2026-05-16 22:32:49,SRT_SRWT,43,15833.31,0,Mill,66,4399.72,15833.31,0.2779,11433.59,0.7221
2026-05-16 22:32:49,SRT_SRWT,43,15833.31,1,Lathe,53,3533.03,15833.31,0.2231,12300.28,0.7769
2026-05-16 22:32:49,SRT_SRWT,43,15833.31,2,Weld,34,2266.50,15833.31,0.1431,13566.81,0.8569
2026-05-16 22:32:49,SRT_SRWT,43,15833.31,3,Inspect,36,2399.94,15833.31,0.1516,13433.38,0.8484
2026-05-16 22:32:49,SRT_SRWT,43,15833.31,4,Assemble,5,333.34,15833.31,0.0211,15499.97,0.9789
2026-05-16 22:32:49,SRT_SRWT,43,15833.31,5,Mill,8,533.34,15833.31,0.0337,15299.97,0.9663
2026-05-16 22:32:49,SRT_SRWT,43,15833.31,6,Lathe,6,400.00,15833.31,0.0253,15433.31,0.9747
2026-05-16 22:32:49,SRT_SRWT,43,15833.31,7,Weld,14,933.25,15833.31,0.0589,14900.06,0.9411
2026-05-16 22:32:49,SRT_SRWT,43,15833.31,8,Inspect,4,266.66,15833.31,0.0168,15566.66,0.9832
2026-05-16 22:32:49,SRT_SRWT,43,15833.31,9,Assemble,5,333.34,15833.31,0.0211,15499.97,0.9789
2026-05-16 22:39:05,SRT_SRWT,44,15833.34,0,Mill,66,4399.50,15833.34,0.2779,11433.84,0.7221
2026-05-16 22:39:05,SRT_SRWT,44,15833.34,1,Lathe,53,3532.91,15833.34,0.2231,12300.44,0.7769
2026-05-16 22:39:05,SRT_SRWT,44,15833.34,2,Weld,34,2266.50,15833.34,0.1431,13566.84,0.8569
2026-05-16 22:39:05,SRT_SRWT,44,15833.34,3,Inspect,36,2399.75,15833.34,0.1516,13433.59,0.8484
2026-05-16 22:39:05,SRT_SRWT,44,15833.34,4,Assemble,5,333.31,15833.34,0.0211,15500.03,0.9789
2026-05-16 22:39:05,SRT_SRWT,44,15833.34,5,Mill,8,533.28,15833.34,0.0337,15300.06,0.9663
2026-05-16 22:39:05,SRT_SRWT,44,15833.34,6,Lathe,6,399.94,15833.34,0.0253,15433.41,0.9747
2026-05-16 22:39:05,SRT_SRWT,44,15833.34,7,Weld,14,933.19,15833.34,0.0589,14900.16,0.9411
2026-05-16 22:39:05,SRT_SRWT,44,15833.34,8,Inspect,4,266.63,15833.34,0.0168,15566.72,0.9832
2026-05-16 22:39:05,SRT_SRWT,44,15833.34,9,Assemble,5,333.28,15833.34,0.0210,15500.06,0.9790
2026-05-16 22:46:51,SRT_SRWT,42,19100.00,0,Mill,18,1199.69,19100.00,0.0628,17900.31,0.9372
2026-05-16 22:46:51,SRT_SRWT,42,19100.00,1,Lathe,15,999.66,19100.00,0.0523,18100.34,0.9477
2026-05-16 22:46:51,SRT_SRWT,42,19100.00,2,Weld,5,333.25,19100.00,0.0174,18766.75,0.9826
2026-05-16 22:46:51,SRT_SRWT,42,19100.00,3,Inspect,24,1599.59,19100.00,0.0837,17500.41,0.9163
2026-05-16 22:46:51,SRT_SRWT,42,19100.00,4,Assemble,36,2399.38,19100.00,0.1256,16700.63,0.8744
2026-05-16 22:46:51,SRT_SRWT,42,19100.00,5,Mill,21,1399.69,19100.00,0.0733,17700.31,0.9267
2026-05-16 22:46:51,SRT_SRWT,42,19100.00,6,Lathe,9,599.84,19100.00,0.0314,18500.16,0.9686
2026-05-16 22:46:51,SRT_SRWT,42,19100.00,7,Weld,11,733.13,19100.00,0.0384,18366.88,0.9616
2026-05-16 22:46:51,SRT_SRWT,42,19100.00,8,Inspect,23,1533.03,19100.00,0.0803,17566.97,0.9197
2026-05-16 22:46:51,SRT_SRWT,42,19100.00,9,Assemble,11,733.09,19100.00,0.0384,18366.91,0.9616
2026-05-16 22:46:51,SRT_SRWT,42,19100.00,10,Mill,12,799.75,19100.00,0.0419,18300.25,0.9581
2026-05-16 22:46:51,SRT_SRWT,42,19100.00,11,Lathe,31,2066.00,19100.00,0.1082,17034.00,0.8918
2026-05-16 22:46:51,SRT_SRWT,42,19100.00,12,Weld,15,999.75,19100.00,0.0523,18100.25,0.9477
2026-05-16 22:46:51,SRT_SRWT,42,19100.00,13,Inspect,43,2865.84,19100.00,0.1500,16234.16,0.8500
2026-05-16 22:46:51,SRT_SRWT,42,19100.00,14,Assemble,3,199.94,19100.00,0.0105,18900.06,0.9895
2026-05-16 22:54:38,SRT_SRWT,43,19100.00,0,Mill,18,1199.91,19100.00,0.0628,17900.09,0.9372
2026-05-16 22:54:38,SRT_SRWT,43,19100.00,1,Lathe,15,999.88,19100.00,0.0523,18100.13,0.9477
2026-05-16 22:54:38,SRT_SRWT,43,19100.00,2,Weld,5,333.28,19100.00,0.0174,18766.72,0.9826
2026-05-16 22:54:38,SRT_SRWT,43,19100.00,3,Inspect,24,1599.84,19100.00,0.0838,17500.16,0.9162
2026-05-16 22:54:38,SRT_SRWT,43,19100.00,4,Assemble,36,2399.78,19100.00,0.1256,16700.22,0.8744
2026-05-16 22:54:38,SRT_SRWT,43,19100.00,5,Mill,21,1399.81,19100.00,0.0733,17700.19,0.9267
2026-05-16 22:54:38,SRT_SRWT,43,19100.00,6,Lathe,9,599.94,19100.00,0.0314,18500.06,0.9686
2026-05-16 22:54:38,SRT_SRWT,43,19100.00,7,Weld,11,733.28,19100.00,0.0384,18366.72,0.9616
2026-05-16 22:54:38,SRT_SRWT,43,19100.00,8,Inspect,23,1533.16,19100.00,0.0803,17566.84,0.9197
2026-05-16 22:54:38,SRT_SRWT,43,19100.00,9,Assemble,11,733.22,19100.00,0.0384,18366.78,0.9616
2026-05-16 22:54:38,SRT_SRWT,43,19100.00,10,Mill,12,799.94,19100.00,0.0419,18300.06,0.9581
2026-05-16 22:54:38,SRT_SRWT,43,19100.00,11,Lathe,31,2066.41,19100.00,0.1082,17033.59,0.8918
2026-05-16 22:54:38,SRT_SRWT,43,19100.00,12,Weld,15,999.84,19100.00,0.0523,18100.16,0.9477
2026-05-16 22:54:38,SRT_SRWT,43,19100.00,13,Inspect,43,2866.44,19100.00,0.1501,16233.56,0.8499
2026-05-16 22:54:38,SRT_SRWT,43,19100.00,14,Assemble,3,199.97,19100.00,0.0105,18900.03,0.9895
2026-05-16 23:02:28,SRT_SRWT,44,19100.00,0,Mill,18,1199.69,19100.00,0.0628,17900.31,0.9372
2026-05-16 23:02:28,SRT_SRWT,44,19100.00,1,Lathe,15,999.81,19100.00,0.0523,18100.19,0.9477
2026-05-16 23:02:28,SRT_SRWT,44,19100.00,2,Weld,5,333.28,19100.00,0.0174,18766.72,0.9826
2026-05-16 23:02:28,SRT_SRWT,44,19100.00,3,Inspect,24,1599.69,19100.00,0.0838,17500.31,0.9162
2026-05-16 23:02:28,SRT_SRWT,44,19100.00,4,Assemble,36,2399.38,19100.00,0.1256,16700.63,0.8744
2026-05-16 23:02:28,SRT_SRWT,44,19100.00,5,Mill,21,1399.72,19100.00,0.0733,17700.28,0.9267
2026-05-16 23:02:28,SRT_SRWT,44,19100.00,6,Lathe,9,599.84,19100.00,0.0314,18500.16,0.9686
2026-05-16 23:02:28,SRT_SRWT,44,19100.00,7,Weld,11,733.22,19100.00,0.0384,18366.78,0.9616
2026-05-16 23:02:28,SRT_SRWT,44,19100.00,8,Inspect,23,1533.03,19100.00,0.0803,17566.97,0.9197
2026-05-16 23:02:28,SRT_SRWT,44,19100.00,9,Assemble,11,733.22,19100.00,0.0384,18366.78,0.9616
2026-05-16 23:02:28,SRT_SRWT,44,19100.00,10,Mill,12,799.84,19100.00,0.0419,18300.16,0.9581
2026-05-16 23:02:28,SRT_SRWT,44,19100.00,11,Lathe,31,2066.28,19100.00,0.1082,17033.72,0.8918
2026-05-16 23:02:28,SRT_SRWT,44,19100.00,12,Weld,15,999.81,19100.00,0.0523,18100.19,0.9477
2026-05-16 23:02:28,SRT_SRWT,44,19100.00,13,Inspect,43,2866.03,19100.00,0.1501,16233.97,0.8499
2026-05-16 23:02:28,SRT_SRWT,44,19100.00,14,Assemble,3,199.97,19100.00,0.0105,18900.03,0.9895
2026-05-16 23:10:16,SRT_SRWT,42,19200.03,0,Mill,59,3932.72,19200.03,0.2048,15267.31,0.7952
2026-05-16 23:10:16,SRT_SRWT,42,19200.03,1,Lathe,52,3466.13,19200.03,0.1805,15733.91,0.8195
2026-05-16 23:10:16,SRT_SRWT,42,19200.03,2,Weld,24,1599.75,19200.03,0.0833,17600.28,0.9167
2026-05-16 23:10:16,SRT_SRWT,42,19200.03,3,Inspect,25,1666.41,19200.03,0.0868,17533.63,0.9132
2026-05-16 23:10:16,SRT_SRWT,42,19200.03,4,Assemble,34,2266.31,19200.03,0.1180,16933.72,0.8820
2026-05-16 23:10:16,SRT_SRWT,42,19200.03,5,Mill,16,1066.50,19200.03,0.0555,18133.53,0.9445
2026-05-16 23:10:16,SRT_SRWT,42,19200.03,6,Lathe,14,933.19,19200.03,0.0486,18266.84,0.9514
2026-05-16 23:10:16,SRT_SRWT,42,19200.03,7,Weld,14,933.19,19200.03,0.0486,18266.84,0.9514
2026-05-16 23:10:16,SRT_SRWT,42,19200.03,8,Inspect,6,399.94,19200.03,0.0208,18800.09,0.9792
2026-05-16 23:10:16,SRT_SRWT,42,19200.03,9,Assemble,2,133.31,19200.03,0.0069,19066.72,0.9931
2026-05-16 23:10:16,SRT_SRWT,42,19200.03,10,Mill,6,399.94,19200.03,0.0208,18800.09,0.9792
2026-05-16 23:10:16,SRT_SRWT,42,19200.03,11,Lathe,15,999.84,19200.03,0.0521,18200.19,0.9479
2026-05-16 23:10:16,SRT_SRWT,42,19200.03,12,Weld,13,866.53,19200.03,0.0451,18333.50,0.9549
2026-05-16 23:10:16,SRT_SRWT,42,19200.03,13,Inspect,2,133.31,19200.03,0.0069,19066.72,0.9931
2026-05-16 23:10:16,SRT_SRWT,42,19200.03,14,Assemble,2,133.31,19200.03,0.0069,19066.72,0.9931
2026-05-16 23:18:05,SRT_SRWT,43,19200.00,0,Mill,59,3933.19,19200.00,0.2049,15266.81,0.7951
2026-05-16 23:18:05,SRT_SRWT,43,19200.00,1,Lathe,52,3466.81,19200.00,0.1806,15733.19,0.8194
2026-05-16 23:18:05,SRT_SRWT,43,19200.00,2,Weld,24,1600.00,19200.00,0.0833,17600.00,0.9167
2026-05-16 23:18:05,SRT_SRWT,43,19200.00,3,Inspect,25,1666.69,19200.00,0.0868,17533.31,0.9132
2026-05-16 23:18:05,SRT_SRWT,43,19200.00,4,Assemble,34,2266.72,19200.00,0.1181,16933.28,0.8819
2026-05-16 23:18:05,SRT_SRWT,43,19200.00,5,Mill,16,1066.59,19200.00,0.0556,18133.41,0.9444
2026-05-16 23:18:05,SRT_SRWT,43,19200.00,6,Lathe,14,933.41,19200.00,0.0486,18266.59,0.9514
2026-05-16 23:18:05,SRT_SRWT,43,19200.00,7,Weld,14,933.34,19200.00,0.0486,18266.66,0.9514
2026-05-16 23:18:05,SRT_SRWT,43,19200.00,8,Inspect,6,399.97,19200.00,0.0208,18800.03,0.9792
2026-05-16 23:18:05,SRT_SRWT,43,19200.00,9,Assemble,2,133.31,19200.00,0.0069,19066.69,0.9931
2026-05-16 23:18:05,SRT_SRWT,43,19200.00,10,Mill,6,400.00,19200.00,0.0208,18800.00,0.9792
2026-05-16 23:18:05,SRT_SRWT,43,19200.00,11,Lathe,15,1000.13,19200.00,0.0521,18199.88,0.9479
2026-05-16 23:18:05,SRT_SRWT,43,19200.00,12,Weld,13,866.69,19200.00,0.0451,18333.31,0.9549
2026-05-16 23:18:05,SRT_SRWT,43,19200.00,13,Inspect,2,133.38,19200.00,0.0069,19066.63,0.9931
2026-05-16 23:18:05,SRT_SRWT,43,19200.00,14,Assemble,2,133.31,19200.00,0.0069,19066.69,0.9931
2026-05-16 23:25:49,SRT_SRWT,44,19200.00,0,Mill,59,3933.16,19200.00,0.2049,15266.84,0.7951
2026-05-16 23:25:49,SRT_SRWT,44,19200.00,1,Lathe,52,3466.56,19200.00,0.1806,15733.44,0.8194
2026-05-16 23:25:49,SRT_SRWT,44,19200.00,2,Weld,24,1599.81,19200.00,0.0833,17600.19,0.9167
2026-05-16 23:25:49,SRT_SRWT,44,19200.00,3,Inspect,25,1666.66,19200.00,0.0868,17533.34,0.9132
2026-05-16 23:25:49,SRT_SRWT,44,19200.00,4,Assemble,34,2266.47,19200.00,0.1180,16933.53,0.8820
2026-05-16 23:25:49,SRT_SRWT,44,19200.00,5,Mill,16,1066.53,19200.00,0.0555,18133.47,0.9445
2026-05-16 23:25:49,SRT_SRWT,44,19200.00,6,Lathe,14,933.28,19200.00,0.0486,18266.72,0.9514
2026-05-16 23:25:49,SRT_SRWT,44,19200.00,7,Weld,14,933.25,19200.00,0.0486,18266.75,0.9514
2026-05-16 23:25:49,SRT_SRWT,44,19200.00,8,Inspect,6,399.94,19200.00,0.0208,18800.06,0.9792
