timestamp,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale
2026-04-17 21:46:20,SDT_SRWT,43,19466.69,50,15,280,20,560,-0.6893,100.0000
2026-04-17 21:55:36,SDT_SRWT,44,19366.69,50,15,277,20,554,-0.6931,100.0000
2026-04-17 22:05:32,SDT_SRWT,42,20166.69,50,15,287,30,574,-0.6980,100.0000
2026-04-17 22:15:23,SDT_SRWT,43,20166.69,50,15,280,30,560,-0.7107,100.0000
2026-04-17 22:24:53,SDT_SRWT,44,19633.31,50,15,277,30,554,-0.7028,100.0000
2026-04-17 22:37:21,SDT_SRWT,42,27900.00,50,5,276,15,552,-1.0048,100.0000
2026-04-17 22:49:36,SDT_SRWT,43,27400.00,50,5,279,15,558,-0.9737,100.0000
2026-04-17 23:02:15,SDT_SRWT,44,28266.69,50,5,278,15,556,-1.0072,100.0000
2026-04-17 23:11:47,SDT_SRWT,42,20800.00,50,10,282,15,564,-0.7317,100.0000
2026-04-17 23:21:15,SDT_SRWT,43,20633.31,50,10,279,15,558,-0.7276,100.0000
2026-04-17 23:30:46,SDT_SRWT,44,20700.00,50,10,277,15,554,-0.7425,100.0000
2026-04-17 23:40:10,SDT_SRWT,42,20200.00,50,15,287,15,574,-0.6992,100.0000
2026-04-17 23:49:17,SDT_SRWT,43,19533.38,50,15,280,15,560,-0.6917,100.0000
2026-04-17 23:58:30,SDT_SRWT,44,19600.00,50,15,277,15,554,-0.6992,100.0000
2026-04-18 00:08:10,SDT_SRWT,42,20500.00,50,20,287,15,574,-0.7038,100.0000
2026-04-18 00:17:22,SDT_SRWT,43,19433.31,50,20,279,15,558,-0.6882,100.0000
2026-04-18 00:26:40,SDT_SRWT,44,19733.38,50,20,277,15,554,-0.7064,100.0000
2026-04-18 00:36:02,SDT_SRWT,42,19633.31,50,25,282,15,564,-0.6903,100.0000
2026-04-18 00:45:02,SDT_SRWT,43,18766.69,50,25,273,15,546,-0.6813,100.0000
2026-04-18 00:54:09,SDT_SRWT,44,19400.00,50,25,274,15,548,-0.7019,100.0000
