exp,scenario,failures,layout,agv,rule,seed,protocol,collisions,collision_s,near_misses,min_centre,parking_overlaps,deadlock,stalled,unfinished,makespan,jobs,flow,p95,flow_pen,failures_n,throughput,agv_busy,agv_route_wait,machine_util,transport_share,flow_quiet,flow_bottleneck,flow_standoff,flow_quiet_2b,flow_speed_trap,flow_burst,flow_starvation,flow_quiet_6b,flow_quiet_7_cooldown
E1_hold,compound_scenario_v2_fail,True,G,9,LRT_MMUR,43,holdPrevious,0,0.0,1088,2.101,0,0,True,False,19163.75,533,1709.13,4424.56,1709.13,342,27.81292805426913,0.4132762231933845,0.3672181998709949,0.09870000000000002,0.5843636970784927,580.9506666666667,1054.4018518518517,2043.8904761904762,741.9833333333332,2119.9500000000003,1656.57,2468.4168674698794,154.79166666666666,1364.9866666666667
E1_hold,compound_scenario_v2_fail,True,G,7,SPT_SRWT,46,holdPrevious,0,0.0,1459,2.101,0,0,False,False,15923.73,533,349.95,977.54,349.95,278,33.472057112246944,0.6237555073914395,0.07560235124379958,0.1193,0.52594822899678,180.40266666666668,424.44074074074075,289.54523809523806,105.61666666666667,217.02460317460316,947.11,647.6879518072288,106.03333333333335,102.16000000000001
E1_hold,compound_scenario_v2_fail,True,G,12,LRT_MMUR,42,holdPrevious,0,0.0,383,1.905,0,0,True,True,37000.01,533,11531.39,26130.57,24815.21,638,14.405401512053645,0.08028813145365818,0.8571372007737295,0.02716666666666667,0.9853262639816952,9618.113725490195,262.72592592592594,6315.963492063493,10796.366666666667,15947.492063492064,22222.966666666667,27116.1,,
E1_hold,compound_scenario_v2_fail,True,G,15,LRT_MMUR,43,holdPrevious,0,0.0,495,1.909,0,0,True,True,37000.01,533,8496.75,27684.92,27427.62,635,14.405401512053645,0.057528452920237956,0.8640787754742049,0.021853333333333336,0.9795142144415413,3466.10625,202.0148148148148,3831.1063492063495,10465.15,23057.926666666666,,,,
E1_hold,compound_scenario_v2_fail,True,G,12,SPT_SRWT,44,holdPrevious,0,0.0,2079,2.101,0,1,True,True,17178.45,533,649.85,3567.56,8743.59,297,31.02724634643987,0.2071682835180124,0.5416694560141727,0.06275333333333333,0.7777014653309852,668.1952380952381,185.4,313.9793650793651,105.625,255.4920634920635,1282.4,3860.0285714285715,,
E1_hold,compound_scenario_v2_fail,True,G,5,LRT_MMUR,42,holdPrevious,0,0.0,297,2.101,0,0,False,False,17421.85,533,1199.71,4152.83,1199.71,314,30.593765874462242,0.7885665414407771,0.08528646498506186,0.10784,0.48997595718521103,527.8026666666666,1026.0333333333333,1404.0285714285715,179.20833333333334,899.2253968253967,1508.4033333333332,2385.3144578313254,259.175,383.18666666666667
E1_hold,compound_scenario_v2_fail,True,G,5,SPT_SRWT,44,holdPrevious,0,0.0,398,2.106,0,0,False,False,16007.63,533,471.34,1432.02,471.34,281,33.296621673539434,0.7504143961348433,0.08107733624527805,0.11729999999999999,0.5890639485427847,312.4626666666667,767.6629629629629,350.2547619047619,99.125,245.30873015873016,888.9033333333333,970.5385542168674,107.53333333333335,106.07333333333332
E1_hold,compound_scenario_v2_fail,True,G,9,SPT_SRWT,42,holdPrevious,0,0.0,2400,2.101,0,0,True,False,15923.93,533,553.71,1763.16,553.71,285,33.4716367127964,0.5060643530418265,0.16689110177087077,0.11786666666666666,0.6978617543873916,358.19866666666667,833.4814814814815,404.6277777777778,112.575,215.65714285714284,754.2900000000001,1425.2469879518073,104.14166666666667,105.08
E1_hold,compound_scenario_v2_fail,True,G,15,SPT_SRWT,44,holdPrevious,0,0.0,2719,2.093,0,1,True,True,26355.71,533,1526.08,10471.54,13312.0,460,20.22332162556046,0.11932665318698174,0.6944731394702198,0.04222,0.9043988622550734,2241.308,185.82592592592593,271.3984126984127,101.35000000000001,246.4095238095238,3328.8233333333333,12048.32,,
E1_hold,compound_scenario_v2_fail,True,G,3,LRT_MMUR,46,holdPrevious,0,0.0,23,2.106,0,0,False,False,20698.65,533,2632.51,4858.47,2632.51,366,25.750471649117213,0.9450930374686273,0.028909131754969526,0.09102,0.9192853440917905,1796.524,2134.637037037037,2352.0992063492063,1056.6666666666667,3016.5396825396824,2305.5966666666664,3377.465060240964,3484.758333333333,4844.8533333333335
E1_hold,compound_scenario_v2_fail,True,G,3,LRT_MMUR,45,holdPrevious,0,0.0,19,2.106,0,0,False,False,20432.45,533,2612.58,4652.48,2612.58,372,26.08595640757716,0.9407654653912445,0.03394535000289572,0.0931,0.9047787740010153,1721.0866666666666,2293.9037037037037,2411.9666666666667,1046.0166666666667,2879.5166666666664,2248.8433333333332,3439.0843373493976,3185.9,4608.806666666667
E1_hold,compound_scenario_v2_fail,True,G,12,LRT_MMUR,44,holdPrevious,0,0.0,309,2.101,0,1,True,True,24141.55,533,5448.74,11690.5,17092.29,421,22.07811843067243,0.10526982180790656,0.7937180228002484,0.03592,0.9622877290031325,3380.04358974359,212.22592592592594,3887.811111111111,6296.541666666667,10582.672881355931,12777.8,,,
E1_hold,compound_scenario_v2_fail,True,G,7,LRT_MMUR,44,holdPrevious,0,0.0,592,2.101,0,0,False,False,17308.29,533,1285.81,4297.33,1285.81,300,30.794492119094375,0.6276731307037593,0.18325834449437647,0.10986666666666668,0.44933620393426027,398.06933333333336,1048.111111111111,1484.2412698412697,164.375,1010.1206349206349,1347.57,2842.836144578313,206.66666666666666,250.7133333333333
E1_hold,compound_scenario_v2_fail,True,G,3,LRT_MMUR,43,holdPrevious,0,0.0,24,2.106,0,0,False,False,21022.07,533,2809.5,5203.98,2809.5,370,25.354306212470988,0.9420133221894895,0.032488395925488474,0.09093999999999998,0.8909438672870669,1863.1986666666667,2176.659259259259,2660.3928571428573,1145.4333333333334,3238.5436507936506,2496.6533333333336,3469.185542168675,3604.008333333333,5138.86
E1_hold,compound_scenario_v2_fail,True,G,5,LRT_MMUR,44,holdPrevious,0,0.0,259,2.101,0,0,False,False,16981.11,533,1355.22,2999.06,1355.22,293,31.387818581941932,0.8107371072915728,0.09555723977996726,0.11057999999999998,0.6300080447961273,693.7546666666666,1245.301851851852,1475.831746031746,264.85833333333335,1190.934126984127,1394.66,2401.8963855421684,888.7416666666667,799.9666666666667
E1_hold,compound_scenario_v2_fail,True,G,5,SPT_SRWT,43,holdPrevious,0,0.0,423,2.101,0,0,False,False,15923.93,533,416.62,1191.68,416.62,285,33.4716367127964,0.7472615114484928,0.07441680539916967,0.11986000000000001,0.6135899079028132,288.99466666666666,640.2166666666666,313.6801587301587,106.96666666666665,242.5968253968254,864.73,791.0542168674699,106.825,103.78666666666666
E1_hold,compound_scenario_v2_fail,True,G,12,SPT_SRWT,42,holdPrevious,0,0.0,2148,2.101,0,1,True,True,30418.71,533,1079.32,5316.87,13299.48,535,17.52211056944887,0.11987342658515106,0.7320699990236273,0.03605333333333334,0.8817256611858802,1285.8761904761905,240.3111111111111,238.0904761904762,112.44166666666666,188.30476190476188,1510.4533333333334,3295.192452830189,,
E1_hold,compound_scenario_v2_fail,True,G,12,SPT_SRWT,45,holdPrevious,0,0.0,790,1.909,0,1,True,True,27645.79,533,3505.25,7854.01,14918.79,501,19.279608215211066,0.1225161829944692,0.7722224613584925,0.039466666666666664,0.9542668549218867,3751.5,286.23333333333335,553.4190476190477,1311.2166666666667,4710.541269841269,6998.956666666667,7981.2739130434775,,
E1_hold,compound_scenario_v2_fail,True,G,3,LRT_MMUR,42,holdPrevious,0,0.0,26,2.15,0,0,False,False,20403.91,533,2590.27,4668.49,2590.27,356,26.12244417859126,0.9367840118225707,0.03134791321859389,0.09268000000000003,0.8994553152037317,1809.9653333333333,2146.401851851852,2257.8523809523813,1049.3166666666666,2930.363492063492,2245.9266666666667,3453.0831325301206,3731.3333333333335,4259.68
E1_hold,compound_scenario_v2_fail,True,G,15,SPT_SRWT,46,holdPrevious,0,0.0,2297,1.932,0,1,True,True,25413.65,533,1597.28,10879.72,14019.33,446,20.972981055456415,0.11201796409934554,0.6928651597337127,0.039966666666666664,0.92920882385436,3651.684126984127,223.72222222222223,280.1253968253969,113.36666666666667,215.4984126984127,5134.211111111112,,,
E1_hold,compound_scenario_v2_fail,True,G,9,SPT_SRWT,46,holdPrevious,0,0.0,1652,2.101,0,0,True,False,16307.27,533,730.02,2297.03,730.02,286,32.684808677356784,0.47217277256640067,0.2682235183040038,0.11542666666666669,0.7196026485981365,509.39466666666664,1235.7092592592594,742.3563492063491,105.04166666666667,363.57301587301583,990.86,1289.7289156626507,434.9583333333333,104.20666666666666
E1_hold,compound_scenario_v2_fail,True,G,5,SPT_SRWT,42,holdPrevious,0,0.0,411,2.101,0,0,False,False,15923.73,533,434.94,1204.91,434.94,285,33.472057112246944,0.7470146755816633,0.07735448918061283,0.11734000000000001,0.5937823118981117,290.8466666666667,665.5185185185185,387.0849206349206,105.375,226.37222222222223,807.2166666666667,823.6554216867469,113.90833333333335,104.27333333333333
E1_hold,compound_scenario_v2_fail,True,G,9,SPT_SRWT,45,holdPrevious,0,0.0,2179,2.093,0,0,True,False,15923.73,533,545.56,2065.32,545.56,290,33.472057112246944,0.5066844681909745,0.20206669891762521,0.11976666666666666,0.6043400778863125,433.29466666666667,1060.6759259259259,475.37936507936513,107.97500000000001,286.85555555555555,1147.96,799.4602409638554,106.96666666666665,106.28666666666666
E1_hold,compound_scenario_fail,True,C,15,LRT_MMUR,42,holdPrevious,0,0.0,1220,2.094,0,1,True,True,12218.2,383,510.61,3205.66,9436.5,217,31.34667954363163,0.10870155451157561,0.6486460089593121,0.03539333333333334,0.673677006415623,117.18148148148148,253.58148148148146,985.2459459459459,,,,,,
E1_hold,compound_scenario_fail,True,C,15,SPT_SRWT,43,holdPrevious,0,0.0,1152,2.094,0,0,True,True,27000.01,383,5053.54,15824.6,13648.77,462,14.185179931414842,0.10120899955222241,0.7731782568475591,0.03235333333333333,0.9563871402570295,4877.72,202.42962962962963,1942.0457142857144,,,7671.168965517241,14144.545161290323,,
E1_hold,compound_scenario_fail,True,C,9,LRT_MMUR,44,holdPrevious,0,0.0,919,2.101,0,0,False,False,13131.89,383,1370.34,4091.98,1370.34,234,29.16564180784335,0.5461422537045315,0.18663607785661046,0.09949999999999999,0.41633588312774356,228.49733333333333,568.337037037037,1113.5539682539682,,,1541.1448275862067,3379.4132530120482,,612.4866666666666
E1_hold,compound_scenario_fail,True,C,3,SPT_SRWT,46,holdPrevious,0,0.0,19,2.15,0,0,False,False,14628.59,383,1938.37,3356.18,1938.37,253,26.181607386631246,0.9351350107335475,0.01980687589621875,0.08793333333333334,0.9455054617114462,1371.0506666666668,1687.2055555555557,1834.5531746031747,,,1717.0793103448277,2601.0638554216866,,3302.0066666666667
E1_hold,compound_scenario_fail,True,C,15,LRT_MMUR,44,holdPrevious,0,0.0,833,2.094,0,0,True,True,27000.01,383,5597.75,17876.97,17276.79,473,14.185179931414842,0.07472560195348077,0.8198028815544884,0.027419999999999996,0.961698889013574,5981.672881355932,206.07777777777778,3962.646031746032,,,14143.286363636364,18242.166666666668,,
E1_hold,compound_scenario_fail,True,C,7,LRT_MMUR,42,holdPrevious,0,0.0,806,2.101,0,0,False,False,11728.9,383,1170.72,3897.5,1170.72,207,32.65438361653693,0.6344562819799203,0.10885030017429476,0.10829333333333334,0.2888816827848727,225.376,433.72777777777776,746.4190476190477,,,1473.2379310344827,3215.8253012048194,,127.94666666666667
E1_hold,compound_scenario_fail,True,C,12,SPT_SRWT,43,holdPrevious,0,0.0,1156,2.096,0,1,True,True,22892.31,383,3704.3,8356.71,5457.78,400,16.73050906614492,0.18406552243963145,0.684121582021794,0.054340000000000006,0.9453531213528238,2319.422666666667,4083.8203703703703,3145.0685714285714,,,2239.2275862068964,5893.169879518072,,7357.8
E1_hold,compound_scenario_fail,True,C,15,SPT_SRWT,42,holdPrevious,0,0.0,1300,2.096,0,1,True,True,19000.35,383,946.72,6592.81,11976.88,337,20.157523414042373,0.10372896639623307,0.7164721702494955,0.03266666666666666,0.8974524388134446,1091.7521739130434,241.92222222222222,246.96984126984128,,,5288.369230769231,,,
E1_hold,compound_scenario_fail,True,C,12,SPT_SRWT,46,holdPrevious,0,0.0,1437,2.096,0,0,True,False,21529.79,383,5370.96,10719.38,5370.96,375,17.789304958385568,0.20127615426501297,0.6381188576386485,0.059366666666666665,0.9591492239571756,2880.344,5066.848148148148,5233.187301587302,,,4041.862068965517,7680.453012048192,,9946.833333333334
E1_hold,compound_scenario_fail,True,C,7,LRT_MMUR,45,holdPrevious,0,0.0,737,2.101,0,0,False,False,13280.95,383,1771.79,4585.76,1771.79,243,28.838298465094738,0.6592084365737607,0.11902182126601313,0.09798666666666668,0.4328020834822317,266.396,680.7777777777778,1729.7920634920633,,,1442.6448275862067,4098.355421686747,,1157.56
E1_hold,compound_scenario_fail,True,C,5,LRT_MMUR,46,holdPrevious,0,0.0,246,2.139,0,0,False,False,12359.32,383,1320.41,3069.18,1320.41,216,30.988759899411942,0.7939064608732519,0.06928730706867367,0.10448,0.5536977275783247,597.352,1041.6148148148147,1078.7150793650794,,,1589.2896551724139,2564.4698795180725,,485.11333333333334
E1_hold,compound_scenario_fail,True,C,9,LRT_MMUR,42,holdPrevious,0,0.0,1306,2.101,0,0,False,False,11760.18,383,1171.24,3818.02,1171.24,207,32.567528728301774,0.5349143371010383,0.1394891725958087,0.10756,0.2562095687804722,191.892,412.4851851851852,775.4785714285714,,,1473.0068965517244,3222.0518072289155,,122.55333333333333
E1_hold,compound_scenario_fail,True,C,15,LRT_MMUR,45,holdPrevious,0,0.0,692,2.094,0,1,True,True,11490.0,383,265.13,972.94,9497.07,209,33.333333333333336,0.08474580794894113,0.6845402959094865,0.028460000000000003,0.531353830963884,128.24814814814815,310.6037037037037,441.36428571428576,,,,,,
E1_hold,compound_scenario_fail,True,C,7,LRT_MMUR,43,holdPrevious,0,0.0,657,2.101,0,0,False,False,12095.36,383,1725.72,5703.36,1725.72,207,31.665035187046932,0.6783850524971086,0.12135798946278335,0.10776666666666666,0.41704245112381305,448.6453333333333,816.3722222222221,1368.1825396825398,,,1663.3241379310346,4266.498795180723,,336.61333333333334
E1_hold,compound_scenario_fail,True,C,5,LRT_MMUR,45,holdPrevious,0,0.0,269,2.106,0,0,False,False,13498.09,383,1781.47,4874.18,1781.47,244,28.37438482037088,0.7770640142420151,0.07774670342248421,0.09751333333333333,0.5426524613931161,494.53333333333336,1044.5092592592594,1570.5968253968256,,,1792.7758620689656,3811.6421686746985,,1311.3533333333332
E1_hold,compound_scenario_fail,True,C,5,SPT_SRWT,46,holdPrevious,0,0.0,255,2.106,0,0,False,False,11348.5,383,530.79,1359.13,530.79,199,33.748953606203465,0.7977248094461823,0.05510472749702604,0.113,0.6234044447548911,300.00399999999996,707.562962962963,365.3936507936508,,,852.9103448275862,835.3975903614457,,119.04666666666667
E1_hold,compound_scenario_fail,True,C,9,LRT_MMUR,46,holdPrevious,0,0.0,1384,2.101,0,0,False,False,12429.72,383,1322.12,3775.8,1322.12,217,30.813244385231528,0.5055133091404223,0.16830592769230168,0.10390666666666666,0.35124970599625455,273.384,435.2166666666667,1086.3206349206348,,,1438.2586206896551,3371.2710843373493,,122.01333333333334
E1_hold,compound_scenario_fail,True,C,12,LRT_MMUR,43,holdPrevious,0,0.0,574,2.101,0,1,True,True,7538.38,383,182.48,291.6,5719.18,134,50.80667199053377,0.16241663770376835,0.4961388698013807,0.04670666666666666,0.5862778267533933,120.39629629629628,199.40740740740742,263.7733333333333,,,,,,
E1_hold,compound_scenario_fail,True,C,3,LRT_MMUR,44,holdPrevious,0,0.0,21,2.15,0,0,False,False,15640.53,383,2664.27,4713.5,2664.27,277,24.487661223756483,0.9377327153662098,0.027611596282223167,0.08246,0.9013200898379227,1744.464,2240.8444444444444,2578.3031746031747,,,2565.7999999999997,3649.9048192771083,,4161.806666666666
E1_hold,compound_scenario_fail,True,C,12,LRT_MMUR,46,holdPrevious,0,0.0,599,2.101,0,1,True,True,20467.99,383,2551.26,7323.07,15181.85,360,18.71214515934393,0.08814478933528237,0.7989856356193256,0.025040000000000003,0.9480744316082853,1408.5121212121212,230.59629629629632,4444.990566037736,,,,,,
E1_hold,compound_scenario_fail,True,C,3,SPT_SRWT,44,holdPrevious,0,0.0,13,2.15,0,0,False,False,14728.47,383,2053.42,3602.22,2053.42,263,26.00405880583659,0.9396092511080015,0.02008264719055453,0.089,0.9377443226610379,1375.4026666666666,1793.1333333333332,1926.3809523809523,,,1677.0,2897.297590361446,,3495.313333333333
E1_hold,compound_scenario_fail,True,C,7,SPT_SRWT,43,holdPrevious,0,0.0,961,2.101,0,0,False,False,11759.44,383,463.33,1550.39,463.33,203,32.569578143176884,0.6298091454306375,0.06723473712548021,0.10975333333333334,0.46122778356647476,183.17866666666666,495.8314814814815,357.2809523809524,,,1255.4724137931034,638.777108433735,,129.66666666666666
E1_hold,compound_scenario_fail,True,C,5,LRT_MMUR,43,holdPrevious,0,0.0,231,2.106,0,0,False,False,12584.9,383,1739.73,5427.16,1739.73,216,30.433297046460442,0.7903210990949471,0.07726211571009703,0.10342666666666668,0.5146542353259168,643.548,1074.437037037037,1226.0531746031747,,,1973.0413793103448,3973.512048192771,,1037.5533333333335
E1_hold,compound_scenario_fail,True,C,3,SPT_SRWT,43,holdPrevious,0,0.0,12,2.15,0,0,False,False,14422.75,383,1853.26,3227.93,1853.26,258,26.55526858608795,0.9321768271191925,0.02351886198309384,0.08984666666666667,0.9422836225804344,1324.0919999999999,1607.2740740740742,1728.468253968254,,,1648.441379310345,2509.619277108434,,3188.213333333333
E1_hold,compound_scenario_fail,True,C,7,SPT_SRWT,44,holdPrevious,0,0.0,913,2.101,0,0,False,False,11500.74,383,487.28,1720.74,487.28,209,33.302204901597634,0.6469653257094762,0.0783788074258079,0.11033333333333332,0.4662315415186229,197.82666666666665,561.7537037037038,379.4222222222222,,,1365.213793103448,619.5746987951807,,138.48
E1_hold,compound_scenario_fail,True,C,15,LRT_MMUR,46,holdPrevious,0,0.0,788,2.094,0,1,True,True,14159.83,383,342.75,773.01,11490.21,247,27.04834733185356,0.07710695208440589,0.7335292396401182,0.02548,0.6671095638185883,122.51851851851852,235.6185185185185,784.6800000000001,,,,,,
E1_hold,compound_scenario_fail,True,C,7,LRT_MMUR,46,holdPrevious,0,0.0,749,2.101,0,0,False,False,12312.0,383,1445.17,5161.78,1445.17,216,31.107862248213124,0.6253831337603267,0.12875545344843592,0.10647333333333335,0.38529943887843615,384.66,678.9722222222222,1095.452380952381,,,1559.6620689655172,3600.380722891566,,230.53333333333333
E1_hold,compound_scenario_fail,True,C,9,SPT_SRWT,43,holdPrevious,0,0.0,1703,2.101,0,0,False,False,11470.5,383,441.96,1436.7,441.96,196,33.39000043590079,0.5400553109667796,0.08019799582503911,0.11246666666666666,0.43884305137254576,169.46266666666668,493.2518518518518,316.98015873015873,,,1187.693103448276,639.0975903614458,,134.18666666666667
E1_hold,compound_scenario_fail,True,C,9,LRT_MMUR,45,holdPrevious,0,0.0,1193,2.101,0,0,False,False,13160.91,383,1691.86,4729.24,1691.86,243,29.101331138956198,0.5403054280525519,0.16202459488827983,0.09852666666666667,0.3987993502910958,232.63066666666666,525.4277777777778,1626.1555555555556,,,1462.5551724137931,4091.46265060241,,719.6533333333333
E1_hold,compound_scenario_fail,True,C,12,LRT_MMUR,45,holdPrevious,0,0.0,514,2.101,0,1,True,True,10262.14,383,321.73,1059.49,8268.36,194,37.32165026008221,0.11316369360256893,0.6486816265093506,0.030966666666666674,0.658308393204444,118.7,253.34074074074073,779.71875,,,,,,
E1_hold,compound_scenario_fail,True,C,7,SPT_SRWT,45,holdPrevious,0,0.0,915,2.101,0,0,False,False,11619.74,383,506.03,1256.34,506.03,211,32.96115059373101,0.6381416451658987,0.07213807832926679,0.10827333333333332,0.522075862186395,223.412,484.14444444444445,398.2690476190476,,,1010.7793103448275,831.7313253012048,,125.48666666666666
E1_hold,compound_scenario_fail,True,C,15,SPT_SRWT,45,holdPrevious,0,0.0,1271,2.096,0,0,True,True,27000.01,383,5307.31,19380.15,14709.37,491,14.185179931414842,0.10075008614194342,0.7764644778526626,0.03147333333333333,0.9471236538529496,4887.592000000001,284.2,1295.910447761194,,,11765.475862068964,18673.244444444445,,
E1_hold,compound_scenario_fail,True,C,7,SPT_SRWT,42,holdPrevious,0,0.0,982,2.101,0,0,False,False,11341.38,383,432.92,1406.73,432.92,199,33.77014084705741,0.6466489464748937,0.06264770500339718,0.11133333333333333,0.4508843435665409,184.82533333333333,494.10185185185185,327.8253968253968,,,1288.848275862069,534.4481927710843,,115.97333333333333
E1_hold,compound_scenario_fail,True,C,5,SPT_SRWT,45,holdPrevious,0,0.0,243,2.101,0,0,False,False,11452.08,383,567.43,1401.64,567.43,209,33.443706296148825,0.8069171713784746,0.047748181989647295,0.11152666666666665,0.6367621182672204,304.78933333333333,712.3037037037037,397.6634920634921,,,907.7896551724139,915.3445783132531,,194.83333333333334
E1_hold,compound_scenario_fail,True,C,9,SPT_SRWT,44,holdPrevious,0,0.0,1536,2.101,0,0,False,False,11658.94,383,521.67,2056.59,521.67,212,32.850327731337494,0.5509692800355588,0.09455919663365624,0.10914666666666668,0.4212219067944215,180.82666666666665,665.7685185185185,415.3380952380952,,,1528.8034482758621,613.7807228915663,,142.65333333333334
E1_hold,compound_scenario_fail,True,C,3,SPT_SRWT,45,holdPrevious,0,0.0,9,2.106,0,0,False,False,14558.67,383,1876.57,3315.2,1876.57,262,26.307348130014624,0.937960221183208,0.021229045418755057,0.08779333333333333,0.9352888665283476,1315.2640000000001,1657.4648148148149,1773.2944444444445,,,1662.6793103448274,2499.5915662650605,,3305.8333333333335
E1_hold,compound_scenario_fail,True,C,3,SPT_SRWT,42,holdPrevious,0,0.0,18,2.15,0,0,False,False,14343.35,383,1826.62,3162.02,1826.62,261,26.7022696929239,0.9395764122979174,0.020935137189010935,0.09034666666666666,0.9348088723307421,1292.9706666666666,1650.1796296296295,1713.8960317460317,,,1552.6965517241379,2456.1831325301205,,3118.0533333333337
E1_hold,compound_scenario_fail,True,C,9,LRT_MMUR,43,holdPrevious,0,0.0,1060,2.101,0,0,False,False,11957.6,383,1652.61,5644.64,1652.61,207,32.029838763631496,0.5683764114686708,0.1649623112776254,0.10958000000000001,0.3846640456086219,396.396,674.1796296296296,1312.6126984126986,,,1526.1241379310345,4229.166265060241,,180.3
E1_hold,compound_scenario_fail,True,C,7,SPT_SRWT,46,holdPrevious,0,0.0,977,2.101,0,0,False,False,11345.32,383,440.01,1163.25,440.01,199,33.758413160668894,0.6419535607130139,0.0667366430764907,0.11280666666666668,0.5088123632988893,210.232,474.4648148148148,308.465873015873,,,1044.0172413793102,670.2987951807229,,123.01333333333334
E1_hold,compound_scenario_fail,True,C,12,LRT_MMUR,42,holdPrevious,0,0.0,902,2.101,0,1,True,True,15332.75,383,1873.27,6050.16,9885.71,277,24.97921116564217,0.14801150043751665,0.6771249993206263,0.04026,0.8763439064131074,1614.8581395348835,252.32592592592593,1543.6809523809522,,,5311.513636363637,,,
E1_hold,compound_scenario_fail,True,C,15,LRT_MMUR,43,holdPrevious,0,0.0,563,2.099,0,1,True,True,13256.63,383,184.95,304.35,10901.68,232,28.89120387308087,0.07781142970221944,0.7101826029692312,0.026386666666666666,0.5844872307246238,120.70370370370371,200.97407407407408,271.72,,,,,,
E1_hold,compound_scenario_fail,True,C,12,SPT_SRWT,44,holdPrevious,0,0.0,861,2.101,0,1,True,True,21230.57,383,714.45,2640.13,15498.92,380,18.040024361098173,0.08805376712291128,0.7866822071506637,0.022833333333333337,0.8776306288393314,120.38148148148149,209.77407407407406,1274.177358490566,,,,,,
E1_hold,compound_scenario_fail,True,C,5,LRT_MMUR,42,holdPrevious,0,0.0,219,2.106,0,0,False,False,11897.44,383,1156.5,2640.6,1156.5,210,32.191799244207154,0.8258196721311475,0.054601998413103994,0.10722,0.6118694822927654,570.1840000000001,1029.4203703703704,919.5944444444444,,,1183.106896551724,2216.4072289156625,,532.52
E1_hold,compound_scenario_fail,True,C,5,SPT_SRWT,44,holdPrevious,0,0.0,270,2.139,0,0,False,False,11894.32,383,591.95,1841.43,591.95,215,32.200243477559034,0.7927245945964124,0.053412721366164685,0.10618,0.6051458643286853,295.036,776.837037037037,460.05555555555554,,,1096.644827586207,792.8915662650602,,420.22666666666663
E1_hold,compound_scenario_fail,True,C,9,SPT_SRWT,42,holdPrevious,0,0.0,1743,2.101,0,0,False,False,11339.72,383,434.23,1409.43,434.23,199,33.77508439361819,0.5474591377329717,0.07310233409643273,0.11232666666666669,0.3992516380564236,153.88533333333334,487.262962962963,342.63174603174605,,,1314.3827586206896,539.5975903614458,,124.72666666666667
E1_hold,compound_scenario_fail,True,C,15,SPT_SRWT,44,holdPrevious,0,0.0,1176,2.094,0,1,True,True,17058.23,383,1486.1,5898.55,9577.11,296,22.452505330271663,0.13303779661391207,0.6683691488898126,0.043473333333333336,0.9158430325048108,1813.6461538461538,211.4,275.4936507936508,,,4144.86,7217.55,,
E1_hold,compound_scenario_fail,True,C,3,LRT_MMUR,46,holdPrevious,0,0.0,29,2.15,0,0,False,False,14661.43,383,2000.05,3786.76,2000.05,253,26.122963448995083,0.934858559726666,0.023242844206420064,0.08871333333333334,0.8929316422157648,1348.1733333333334,1726.2074074074073,1976.6301587301587,,,1808.806896551724,2671.1783132530118,,3034.1600000000003
E1_hold,compound_scenario_fail,True,C,3,LRT_MMUR,45,holdPrevious,0,0.0,21,2.106,0,0,False,False,14915.13,383,2271.99,3868.42,2271.99,275,25.67862298216643,0.935463295771922,0.022546233254420178,0.08634,0.8947462594974203,1590.2093333333332,1901.4851851851852,2257.225396825397,,,2128.5310344827585,3030.246987951807,,3191.3333333333335
E1_hold,compound_scenario_fail,True,C,12,LRT_MMUR,44,holdPrevious,0,0.0,408,2.101,0,0,True,True,27000.01,383,9172.95,19734.25,15456.64,473,14.185179931414842,0.10825693521348079,0.8033055666769506,0.03004666666666667,0.9798880931096839,7271.475806451613,204.8740740740741,2819.4825396825395,,,13558.106896551722,18649.79696969697,,
E1_hold,compound_scenario_fail,True,C,7,LRT_MMUR,44,holdPrevious,0,0.0,552,2.101,0,0,False,False,12900.29,383,1275.62,4089.08,1275.62,232,29.689255047754738,0.6582476606561336,0.1371993519968488,0.10155333333333334,0.4486224305791224,277.5986666666667,626.4611111111111,1009.697619047619,,,1289.9620689655173,3083.7036144578315,,736.64
E1_hold,compound_scenario_fail,True,C,3,LRT_MMUR,43,holdPrevious,0,0.0,27,2.15,0,0,False,False,15628.63,383,2546.99,4583.52,2546.99,279,24.50630669482866,0.9349889700291496,0.023663409183445172,0.0836666666666667,0.9074122748297941,1790.048,2084.938888888889,2512.646031746032,,,2299.958620689655,3428.090361445783,,3859.233333333333
E1_hold,compound_scenario_fail,True,C,5,LRT_MMUR,44,holdPrevious,0,0.0,244,2.101,0,0,False,False,13166.49,383,1331.41,2705.26,1331.41,234,29.088997903009837,0.8100883378941539,0.07094647092733145,0.09914666666666667,0.6647359430133211,570.1613333333333,1143.3203703703705,1173.3587301587302,,,1557.9724137931034,2237.020481927711,,1617.0333333333333
E1_hold,compound_scenario_fail,True,C,5,SPT_SRWT,43,holdPrevious,0,0.0,276,2.101,0,0,False,False,11759.44,383,557.42,1485.62,557.42,203,32.569578143176884,0.7800687787853844,0.04910948140387637,0.10965333333333332,0.6113857247043096,276.5613333333333,647.4777777777779,394.33968253968254,,,963.2310344827587,921.0096385542168,,191.65333333333334
E1_hold,compound_scenario_fail,True,C,12,SPT_SRWT,42,holdPrevious,0,0.0,1265,2.096,0,0,True,False,24408.45,383,5795.0,14123.03,5795.0,436,15.691287238640717,0.18665503135184736,0.6772205254054776,0.051993333333333336,0.9575789390402676,2284.5893333333333,7103.207407407408,6657.74126984127,,,1699.1379310344828,7003.134939759036,,12952.253333333332
