timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_parking_overlap_events,agv_min_centre_distance,reservation_protocol,proto,cell,gl,recovered,stall_recovery_count,rec,floor_ev,appr_ev
2026-09-21 01:01:05,mfsweep_shard0,SPT_SMPT,47,3842.38,137,15,274,10,318,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,72,4514.1,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,137,3842.38,3842.38,3842.38,1,3842.4,429.4,0,0,0.0,2,1.28,8,2.069,holdPrevious,hold,agv10_SPT_SMPT,True,False,178,False,0.0,0.0
2026-09-21 01:03:56,mfsweep_shard0,SPT_SMPT,48,3346.18,137,15,256,10,363,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,62,4428.8,0,0.0,0.0,0.0,-1.0,244.13,246.38,246.38,170.3,126,3297.71,3346.18,3346.18,1,3346.2,492.0,0,0,0.0,6,4.84,16,2.069,holdPrevious,hold,agv10_SPT_SMPT,True,False,146,False,0.0,0.0
2026-09-21 01:06:44,mfsweep_shard0,SPT_SMPT,49,3327.16,137,15,254,10,315,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,64,4018.1,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,127,3327.16,3327.16,3327.16,1,3327.2,444.2,1,0,0.0,3,1.9,8,2.068,holdPrevious,hold,agv10_SPT_SMPT,True,False,143,False,0.0,0.0
2026-09-21 01:09:37,mfsweep_shard0,SPT_SMPT,50,3346.18,137,15,256,10,335,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,70,4120.0,0,0.0,0.0,0.0,-1.0,244.13,246.38,246.38,170.3,126,3297.71,3346.18,3346.18,1,3346.2,492.0,0,0,0.0,6,4.84,16,2.069,holdPrevious,hold,agv10_SPT_SMPT,True,False,145,False,0.0,0.0
2026-09-21 01:12:30,mfsweep_shard0,SPT_SMPT,51,3405.92,137,15,260,10,269,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,68,4768.7,0,0.0,0.0,0.0,-1.0,211.28,211.28,211.28,156.86,129,3381.34,3405.92,3405.92,1,3405.9,470.9,0,1,0.68,7,7.3,8,0.413,holdPrevious,hold,agv10_SPT_SMPT,True,False,161,False,1.0,0.0
2026-09-20 19:22:55,mfsweep_shard0,LRT_MMUR,42,6213.94,137,15,274,3,601,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,111,7016.3,0,0.0,0.0,0.0,-1.0,1512.7,2626.58,2685.38,1380.12,0,1512.7,2626.58,2685.38,0,-1.0,-1.0,0,0,0.0,0,0.0,3,2.77,holdPrevious,hold,agv3_LRT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 19:28:53,mfsweep_shard0,LRT_MMUR,43,6208.6,137,15,274,3,805,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,111,7383.4,0,0.0,0.0,0.0,-1.0,1444.39,2485.28,2766.26,1291.27,0,1444.39,2485.28,2766.26,0,-1.0,-1.0,0,0,0.0,0,0.0,3,2.771,holdPrevious,hold,agv3_LRT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 19:34:51,mfsweep_shard0,LRT_MMUR,44,6621.32,137,15,274,3,800,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,114,6848.0,0,0.0,0.0,0.0,-1.0,1592.73,2901.04,3060.13,1455.82,0,1592.73,2901.04,3060.13,0,-1.0,-1.0,0,0,0.0,0,0.0,3,2.77,holdPrevious,hold,agv3_LRT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 19:40:38,mfsweep_shard0,LRT_MMUR,45,6403.26,137,15,274,3,711,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,124,7508.4,0,0.0,0.0,0.0,-1.0,1584.84,2731.32,2913.69,1436.29,0,1584.84,2731.32,2913.69,0,-1.0,-1.0,0,0,0.0,1,0.68,4,2.047,holdPrevious,hold,agv3_LRT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 19:46:19,mfsweep_shard0,LRT_MMUR,46,6255.32,137,15,274,3,672,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,112,6910.3,0,0.0,0.0,0.0,-1.0,1446.5,2608.77,2691.77,1321.02,0,1446.5,2608.77,2691.77,0,-1.0,-1.0,0,0,0.0,0,0.0,1,2.731,holdPrevious,hold,agv3_LRT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 19:51:47,mfsweep_shard0,LRT_MMUR,47,6071.94,137,15,274,3,788,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,112,6900.7,0,0.0,0.0,0.0,-1.0,1334.41,2333.05,2498.22,1215.63,0,1334.41,2333.05,2498.22,0,-1.0,-1.0,0,0,0.0,0,0.0,4,2.77,holdPrevious,hold,agv3_LRT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 19:57:22,mfsweep_shard0,LRT_MMUR,48,6211.36,137,15,274,3,718,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,111,7331.9,0,0.0,0.0,0.0,-1.0,1467.32,2532.06,2651.41,1335.48,0,1467.32,2532.06,2651.41,0,-1.0,-1.0,0,0,0.0,0,0.0,3,2.77,holdPrevious,hold,agv3_LRT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 20:03:28,mfsweep_shard0,LRT_MMUR,49,6738.86,137,15,274,3,637,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,115,7678.8,0,0.0,0.0,0.0,-1.0,1708.39,3060.82,3165.14,1552.4,0,1708.39,3060.82,3165.14,0,-1.0,-1.0,1,0,0.0,0,0.0,1,2.77,holdPrevious,hold,agv3_LRT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 20:09:09,mfsweep_shard0,LRT_MMUR,50,6280.94,137,15,274,3,875,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,124,7664.3,0,0.0,0.0,0.0,-1.0,1511.37,2604.9,2788.16,1391.68,0,1511.37,2604.9,2788.16,0,-1.0,-1.0,0,0,0.0,0,0.0,3,2.77,holdPrevious,hold,agv3_LRT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 20:15:04,mfsweep_shard0,LRT_MMUR,51,6522.52,137,15,274,3,680,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,124,8604.7,0,0.0,0.0,0.0,-1.0,1552.78,2847.1,2981.47,1413.85,0,1552.78,2847.1,2981.47,0,-1.0,-1.0,0,1,0.7,3,2.72,2,0.37,holdPrevious,hold,agv3_LRT_MMUR,False,False,0,False,1.0,0.0
2026-09-20 20:20:45,mfsweep_shard0,LRT_MMUR,52,6267.58,137,15,274,3,705,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,114,7750.0,0,0.0,0.0,0.0,-1.0,1473.6,2568.47,2704.03,1334.83,0,1473.6,2568.47,2704.03,0,-1.0,-1.0,0,0,0.0,0,0.0,3,2.771,holdPrevious,hold,agv3_LRT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 20:26:30,mfsweep_shard0,LRT_MMUR,53,6343.42,137,15,274,3,875,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,131,8119.5,0,0.0,0.0,0.0,-1.0,1635.95,2750.43,3110.97,1484.01,0,1635.95,2750.43,3110.97,0,-1.0,-1.0,0,0,0.0,0,0.0,1,2.735,holdPrevious,hold,agv3_LRT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 20:32:16,mfsweep_shard0,LRT_MMUR,54,6373.78,137,15,274,3,890,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,127,7811.5,0,0.0,0.0,0.0,-1.0,1556.5,2822.33,3091.75,1427.06,0,1556.5,2822.33,3091.75,0,-1.0,-1.0,0,0,0.0,0,0.0,5,2.77,holdPrevious,hold,agv3_LRT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 20:38:06,mfsweep_shard0,LRT_MMUR,55,6416.6,137,15,274,3,759,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,107,6413.4,0,0.0,0.0,0.0,-1.0,1554.44,2797.35,2895.43,1434.2,0,1554.44,2797.35,2895.43,0,-1.0,-1.0,0,0,0.0,1,0.42,3,2.063,holdPrevious,hold,agv3_LRT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 20:43:51,mfsweep_shard0,LRT_MMUR,56,6356.8,137,15,274,3,666,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,112,6665.3,0,0.0,0.0,0.0,-1.0,1592.16,2724.31,2836.38,1464.01,0,1592.16,2724.31,2836.38,0,-1.0,-1.0,0,0,0.0,0,0.0,3,2.771,holdPrevious,hold,agv3_LRT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 20:49:21,mfsweep_shard0,LRT_MMUR,57,6074.08,137,15,274,3,680,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,118,6911.1,0,0.0,0.0,0.0,-1.0,1474.37,2469.67,2582.4,1337.69,0,1474.37,2469.67,2582.4,0,-1.0,-1.0,0,0,0.0,0,0.0,2,2.628,holdPrevious,hold,agv3_LRT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 20:54:55,mfsweep_shard0,LRT_MMUR,58,6139.28,137,15,274,3,641,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,104,6731.4,0,0.0,0.0,0.0,-1.0,1377.29,2490.96,2696.94,1233.08,0,1377.29,2490.96,2696.94,0,-1.0,-1.0,0,0,0.0,0,0.0,2,2.771,holdPrevious,hold,agv3_LRT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 21:00:23,mfsweep_shard0,LRT_MMUR,59,6043.9,137,15,274,3,650,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,106,6725.9,0,0.0,0.0,0.0,-1.0,1439.15,2368.12,2480.35,1317.0,0,1439.15,2368.12,2480.35,0,-1.0,-1.0,0,0,0.0,0,0.0,2,2.77,holdPrevious,hold,agv3_LRT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 21:06:06,mfsweep_shard0,LRT_MMUR,60,6308.52,137,15,274,3,794,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,103,6802.5,0,0.0,0.0,0.0,-1.0,1505.34,2629.2,2758.45,1382.04,0,1505.34,2629.2,2758.45,0,-1.0,-1.0,0,0,0.0,0,0.0,3,2.77,holdPrevious,hold,agv3_LRT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 21:11:44,mfsweep_shard0,LRT_MMUR,61,6247.32,137,15,274,3,705,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,111,7151.2,0,0.0,0.0,0.0,-1.0,1422.74,2576.52,2726.15,1284.9,0,1422.74,2576.52,2726.15,0,-1.0,-1.0,0,0,0.0,0,0.0,5,2.77,holdPrevious,hold,agv3_LRT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 19:21:36,mfsweep_shard0,LPT_MMUR,42,4514.3,137,15,274,5,620,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,79,5324.8,0,0.0,0.0,0.0,-1.0,672.19,1255.91,1690.92,452.47,0,672.19,1255.91,1690.92,0,-1.0,-1.0,0,0,0.0,3,2.02,20,2.047,holdPrevious,hold,agv5_LPT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 19:26:39,mfsweep_shard0,LPT_MMUR,43,4821.86,137,15,274,5,651,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,86,5974.6,0,0.0,0.0,0.0,-1.0,753.36,1506.97,1967.12,476.59,0,753.36,1506.97,1967.12,0,-1.0,-1.0,0,0,0.0,1,0.64,9,2.069,holdPrevious,hold,agv5_LPT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 19:31:43,mfsweep_shard0,LPT_MMUR,44,5124.08,137,15,274,5,667,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,88,5147.0,0,0.0,0.0,0.0,-1.0,809.22,1629.03,2681.06,573.83,0,809.22,1629.03,2681.06,0,-1.0,-1.0,0,0,0.0,0,0.0,14,2.695,holdPrevious,hold,agv5_LPT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 19:36:34,mfsweep_shard0,LPT_MMUR,45,4952.16,137,15,274,5,663,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,102,6230.7,0,0.0,0.0,0.0,-1.0,763.18,1377.91,1933.7,541.77,0,763.18,1377.91,1933.7,0,-1.0,-1.0,0,0,0.0,2,1.32,15,2.046,holdPrevious,hold,agv5_LPT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 19:41:07,mfsweep_shard0,LPT_MMUR,46,4714.14,137,15,274,5,603,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,81,5276.5,0,0.0,0.0,0.0,-1.0,683.35,1325.75,2837.52,422.75,0,683.35,1325.75,2837.52,0,-1.0,-1.0,0,0,0.0,0,0.0,10,2.654,holdPrevious,hold,agv5_LPT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 19:45:51,mfsweep_shard0,LPT_MMUR,47,4852.7,137,15,274,5,696,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,90,5616.2,0,0.0,0.0,0.0,-1.0,709.19,1534.31,2665.41,459.02,0,709.19,1534.31,2665.41,0,-1.0,-1.0,0,0,0.0,2,1.3,21,2.062,holdPrevious,hold,agv5_LPT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 19:51:13,mfsweep_shard0,LPT_MMUR,48,5497.46,137,15,274,5,745,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,101,6721.2,0,0.0,0.0,0.0,-1.0,1175.65,2540.13,3327.58,749.55,0,1175.65,2540.13,3327.58,0,-1.0,-1.0,0,1,0.58,4,3.32,22,0.701,holdPrevious,hold,agv5_LPT_MMUR,False,False,0,False,1.0,0.0
2026-09-20 19:55:53,mfsweep_shard0,LPT_MMUR,49,4775.26,137,15,274,5,614,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,82,5436.2,0,0.0,0.0,0.0,-1.0,702.75,1501.91,2181.09,421.55,0,702.75,1501.91,2181.09,0,-1.0,-1.0,1,0,0.0,2,1.32,17,2.047,holdPrevious,hold,agv5_LPT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 20:01:14,mfsweep_shard0,LPT_MMUR,50,5458.84,137,15,274,5,670,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,104,6447.0,0,0.0,0.0,0.0,-1.0,947.05,2228.15,2793.12,660.71,0,947.05,2228.15,2793.12,0,-1.0,-1.0,2,0,0.0,2,1.3,25,2.053,holdPrevious,hold,agv5_LPT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 20:06:01,mfsweep_shard0,LPT_MMUR,51,4881.42,137,15,274,5,637,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,95,6553.3,0,0.0,0.0,0.0,-1.0,801.36,1413.91,2214.58,562.49,0,801.36,1413.91,2214.58,0,-1.0,-1.0,0,0,0.0,1,0.66,15,2.054,holdPrevious,hold,agv5_LPT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 20:10:57,mfsweep_shard0,LPT_MMUR,52,4987.36,137,15,274,5,683,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,86,6004.9,0,0.0,0.0,0.0,-1.0,964.84,2320.52,3800.25,580.67,0,964.84,2320.52,3800.25,0,-1.0,-1.0,0,0,0.0,3,1.44,9,2.054,holdPrevious,hold,agv5_LPT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 20:16:25,mfsweep_shard0,LPT_MMUR,53,5576.5,137,15,274,5,696,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,118,7389.7,0,0.0,0.0,0.0,-1.0,1011.55,2471.2,3121.77,685.7,0,1011.55,2471.2,3121.77,0,-1.0,-1.0,0,1,0.6,2,1.96,18,0.686,holdPrevious,hold,agv5_LPT_MMUR,False,False,0,False,1.0,0.0
2026-09-20 20:21:18,mfsweep_shard0,LPT_MMUR,54,4954.24,137,15,274,5,643,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,99,5985.2,0,0.0,0.0,0.0,-1.0,975.18,1736.16,2832.99,645.54,0,975.18,1736.16,2832.99,0,-1.0,-1.0,1,0,0.0,0,0.0,4,2.754,holdPrevious,hold,agv5_LPT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 20:26:07,mfsweep_shard0,LPT_MMUR,55,4898.42,137,15,274,5,621,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,84,5076.6,0,0.0,0.0,0.0,-1.0,716.05,1324.7,1976.25,497.29,0,716.05,1324.7,1976.25,0,-1.0,-1.0,1,0,0.0,1,0.64,10,2.069,holdPrevious,hold,agv5_LPT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 20:30:53,mfsweep_shard0,LPT_MMUR,56,4876.38,137,15,274,5,611,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,86,5264.5,0,0.0,0.0,0.0,-1.0,612.16,1218.49,1419.48,433.57,0,612.16,1218.49,1419.48,0,-1.0,-1.0,0,0,0.0,0,0.0,15,2.587,holdPrevious,hold,agv5_LPT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 20:35:51,mfsweep_shard0,LPT_MMUR,57,5164.5,137,15,274,5,675,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,99,5839.2,0,0.0,0.0,0.0,-1.0,714.88,1649.11,2497.66,411.19,0,714.88,1649.11,2497.66,0,-1.0,-1.0,0,0,0.0,0,0.0,35,2.759,holdPrevious,hold,agv5_LPT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 20:40:13,mfsweep_shard0,LPT_MMUR,58,4400.58,137,15,274,5,611,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,78,5295.0,0,0.0,0.0,0.0,-1.0,609.96,1331.61,1772.84,397.48,0,609.96,1331.61,1772.84,0,-1.0,-1.0,0,1,0.7,2,2.02,12,0.315,holdPrevious,hold,agv5_LPT_MMUR,False,False,0,False,1.0,0.0
2026-09-20 20:44:42,mfsweep_shard0,LPT_MMUR,59,4557.6,137,15,274,5,637,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,82,5052.9,0,0.0,0.0,0.0,-1.0,676.11,1246.65,1781.13,409.45,0,676.11,1246.65,1781.13,0,-1.0,-1.0,0,0,0.0,0,0.0,8,2.628,holdPrevious,hold,agv5_LPT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 20:49:37,mfsweep_shard0,LPT_MMUR,60,5006.08,137,15,274,5,665,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,86,5781.3,0,0.0,0.0,0.0,-1.0,786.15,1828.71,2667.87,514.12,0,786.15,1828.71,2667.87,0,-1.0,-1.0,0,0,0.0,1,0.26,16,2.316,holdPrevious,hold,agv5_LPT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 20:54:39,mfsweep_shard0,LPT_MMUR,61,5126.08,137,15,274,5,679,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,94,5947.8,0,0.0,0.0,0.0,-1.0,841.51,1739.89,2459.24,556.99,0,841.51,1739.89,2459.24,0,-1.0,-1.0,0,0,0.0,1,0.64,18,2.069,holdPrevious,hold,agv5_LPT_MMUR,False,False,0,False,0.0,0.0
2026-09-20 19:21:28,mfsweep_shard0,SPT_SRWT,42,4289.98,137,15,274,5,579,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,73,4970.2,0,0.0,0.0,0.0,-1.0,510.18,749.03,789.37,416.88,0,510.18,749.03,789.37,0,-1.0,-1.0,0,0,0.0,1,0.64,12,2.068,holdPrevious,hold,agv5_SPT_SRWT,False,False,0,False,0.0,0.0
2026-09-20 19:26:05,mfsweep_shard0,SPT_SRWT,43,4395.06,137,15,274,5,602,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,75,5041.9,0,0.0,0.0,0.0,-1.0,566.4,877.95,1341.54,455.05,0,566.4,877.95,1341.54,0,-1.0,-1.0,0,0,0.0,1,0.68,12,2.047,holdPrevious,hold,agv5_SPT_SRWT,False,False,0,False,0.0,0.0
2026-09-20 19:30:22,mfsweep_shard0,SPT_SRWT,44,4229.4,137,15,274,5,587,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,68,3942.7,0,0.0,0.0,0.0,-1.0,429.77,627.49,750.18,337.74,0,429.77,627.49,750.18,0,-1.0,-1.0,0,0,0.0,3,3.26,13,1.504,holdPrevious,hold,agv5_SPT_SRWT,False,False,0,False,0.0,0.0
2026-09-20 19:34:46,mfsweep_shard0,SPT_SRWT,45,4428.04,137,15,274,5,601,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,89,5352.6,0,0.0,0.0,0.0,-1.0,557.21,883.12,990.35,462.6,0,557.21,883.12,990.35,0,-1.0,-1.0,0,0,0.0,1,0.4,3,2.247,holdPrevious,hold,agv5_SPT_SRWT,False,False,0,False,0.0,0.0
2026-09-20 19:39:01,mfsweep_shard0,SPT_SRWT,46,4285.98,137,15,274,5,587,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,76,5036.8,0,0.0,0.0,0.0,-1.0,506.76,735.28,807.8,414.35,0,506.76,735.28,807.8,0,-1.0,-1.0,0,0,0.0,1,0.66,6,2.062,holdPrevious,hold,agv5_SPT_SRWT,False,False,0,False,0.0,0.0
2026-09-20 19:43:23,mfsweep_shard0,SPT_SRWT,47,4395.98,137,15,274,5,610,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,81,5077.1,0,0.0,0.0,0.0,-1.0,581.59,856.21,916.53,488.49,0,581.59,856.21,916.53,0,-1.0,-1.0,0,0,0.0,0,0.0,7,2.762,holdPrevious,hold,agv5_SPT_SRWT,False,False,0,False,0.0,0.0
2026-09-20 19:47:47,mfsweep_shard0,SPT_SRWT,48,4465.78,137,15,274,5,620,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,82,5652.5,0,0.0,0.0,0.0,-1.0,567.7,882.03,1076.0,467.99,0,567.7,882.03,1076.0,0,-1.0,-1.0,0,0,0.0,4,2.6,5,2.047,holdPrevious,hold,agv5_SPT_SRWT,False,False,0,False,0.0,0.0
2026-09-20 19:52:21,mfsweep_shard0,SPT_SRWT,49,4572.22,137,15,274,5,603,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,82,5436.2,0,0.0,0.0,0.0,-1.0,581.11,910.68,1024.77,491.83,0,581.11,910.68,1024.77,0,-1.0,-1.0,1,0,0.0,2,1.3,9,2.062,holdPrevious,hold,agv5_SPT_SRWT,False,False,0,False,0.0,0.0
2026-09-20 19:56:55,mfsweep_shard0,SPT_SRWT,50,4588.26,137,15,274,5,618,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,87,5468.5,0,0.0,0.0,0.0,-1.0,624.82,1014.54,1257.28,521.58,0,624.82,1014.54,1257.28,0,-1.0,-1.0,0,0,0.0,0,0.0,10,2.762,holdPrevious,hold,agv5_SPT_SRWT,False,False,0,False,0.0,0.0
2026-09-20 20:01:18,mfsweep_shard0,SPT_SRWT,51,4397.4,137,15,274,5,600,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,85,5837.8,0,0.0,0.0,0.0,-1.0,564.91,837.69,914.71,478.77,0,564.91,837.69,914.71,0,-1.0,-1.0,0,0,0.0,1,0.66,4,2.062,holdPrevious,hold,agv5_SPT_SRWT,False,False,0,False,0.0,0.0
2026-09-20 20:05:43,mfsweep_shard0,SPT_SRWT,52,4464.26,137,15,274,5,603,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,77,5494.9,0,0.0,0.0,0.0,-1.0,603.14,886.96,1071.23,491.9,0,603.14,886.96,1071.23,0,-1.0,-1.0,0,0,0.0,0,0.0,6,2.755,holdPrevious,hold,agv5_SPT_SRWT,False,False,0,False,0.0,0.0
2026-09-20 20:10:15,mfsweep_shard0,SPT_SRWT,53,4520.02,137,15,274,5,621,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,99,6181.2,0,0.0,0.0,0.0,-1.0,680.39,972.36,1029.91,583.58,0,680.39,972.36,1029.91,0,-1.0,-1.0,0,0,0.0,0,0.0,5,2.615,holdPrevious,hold,agv5_SPT_SRWT,False,False,0,False,0.0,0.0
2026-09-20 20:14:41,mfsweep_shard0,SPT_SRWT,54,4485.0,137,15,274,5,595,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,90,5428.3,0,0.0,0.0,0.0,-1.0,561.37,892.43,1147.77,466.46,0,561.37,892.43,1147.77,0,-1.0,-1.0,0,0,0.0,1,0.68,12,2.047,holdPrevious,hold,agv5_SPT_SRWT,False,False,0,False,0.0,0.0
2026-09-20 20:19:07,mfsweep_shard0,SPT_SRWT,55,4454.9,137,15,274,5,600,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,76,4538.5,0,0.0,0.0,0.0,-1.0,546.4,902.08,1112.98,449.39,0,546.4,902.08,1112.98,0,-1.0,-1.0,0,0,0.0,2,1.34,5,2.047,holdPrevious,hold,agv5_SPT_SRWT,False,False,0,False,0.0,0.0
2026-09-20 20:23:17,mfsweep_shard0,SPT_SRWT,56,4196.4,137,15,274,5,592,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,73,4474.4,0,0.0,0.0,0.0,-1.0,428.85,683.84,782.04,339.36,0,428.85,683.84,782.04,0,-1.0,-1.0,0,0,0.0,0,0.0,5,2.77,holdPrevious,hold,agv5_SPT_SRWT,False,False,0,False,0.0,0.0
2026-09-20 20:27:43,mfsweep_shard0,SPT_SRWT,57,4437.92,137,15,274,5,624,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,87,5323.8,0,0.0,0.0,0.0,-1.0,617.7,938.36,1232.92,516.79,0,617.7,938.36,1232.92,0,-1.0,-1.0,0,0,0.0,0,0.0,11,2.77,holdPrevious,hold,agv5_SPT_SRWT,False,False,0,False,0.0,0.0
2026-09-20 20:32:00,mfsweep_shard0,SPT_SRWT,58,4314.34,137,15,274,5,600,0.0,100.0,single,fixed,mf,1.5,900.0,812.4,4.0,0.5,75,4994.9,0,0.0,0.0,0.0,-1.0,445.21,844.1,1412.25,328.41,0,445.21,844.1,1412.25,0,-1.0,-1.0,0,0,0.0,1,0.68,8,2.047,holdPrevious,hold,agv5_SPT_SRWT,False,False,0,False,0.0,0.0
