timestamp,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale
2026-04-17 19:58:21,SPT_SRWT,43,19466.66,50,15,280,3,560,-0.6893,100.0000
2026-04-17 20:07:08,SPT_SRWT,44,19933.31,50,15,277,3,554,-0.7136,100.0000
2026-04-17 20:16:06,SPT_SRWT,42,20200.00,50,15,287,5,574,-0.6992,100.0000
2026-04-17 20:24:46,SPT_SRWT,43,19466.66,50,15,280,5,560,-0.6893,100.0000
2026-04-17 20:33:25,SPT_SRWT,44,19333.31,50,15,277,5,554,-0.6919,100.0000
2026-04-17 20:42:32,SPT_SRWT,42,20200.00,50,15,287,10,574,-0.6992,100.0000
2026-04-17 20:51:27,SPT_SRWT,43,19533.38,50,15,280,10,560,-0.6917,100.0000
2026-04-17 21:00:24,SPT_SRWT,44,19600.00,50,15,277,10,554,-0.6992,100.0000
2026-04-17 21:09:46,SPT_SRWT,42,20200.00,50,15,287,15,574,-0.6992,100.0000
2026-04-17 21:18:54,SPT_SRWT,43,19533.31,50,15,280,15,560,-0.6917,100.0000
2026-04-17 21:28:04,SPT_SRWT,44,19600.06,50,15,277,15,554,-0.6992,100.0000
2026-04-17 21:37:51,SPT_SRWT,42,20666.69,50,15,287,20,574,-0.7154,100.0000
2026-04-17 21:47:07,SPT_SRWT,43,19466.69,50,15,280,20,560,-0.6893,100.0000
2026-04-17 21:56:23,SPT_SRWT,44,19366.69,50,15,277,20,554,-0.6931,100.0000
2026-04-17 22:06:18,SPT_SRWT,42,20166.69,50,15,287,30,574,-0.6980,100.0000
2026-04-17 22:16:08,SPT_SRWT,43,20166.69,50,15,280,30,560,-0.7107,100.0000
2026-04-17 22:25:39,SPT_SRWT,44,19633.31,50,15,277,30,554,-0.7028,100.0000
2026-04-17 22:38:06,SPT_SRWT,42,27900.00,50,5,276,15,552,-1.0048,100.0000
2026-04-17 22:50:18,SPT_SRWT,43,27400.00,50,5,279,15,558,-0.9737,100.0000
2026-04-17 23:02:58,SPT_SRWT,44,28266.69,50,5,278,15,556,-1.0072,100.0000
2026-04-17 23:12:26,SPT_SRWT,42,20800.00,50,10,282,15,564,-0.7317,100.0000
2026-04-17 23:21:51,SPT_SRWT,43,20633.31,50,10,279,15,558,-0.7276,100.0000
2026-04-17 23:31:17,SPT_SRWT,44,20700.06,50,10,277,15,554,-0.7425,100.0000
2026-04-17 23:40:40,SPT_SRWT,42,20200.00,50,15,287,15,574,-0.6992,100.0000
2026-04-17 23:49:47,SPT_SRWT,43,19533.38,50,15,280,15,560,-0.6917,100.0000
2026-04-17 23:58:56,SPT_SRWT,44,19600.00,50,15,277,15,554,-0.6992,100.0000
2026-04-18 00:08:32,SPT_SRWT,42,20500.00,50,20,287,15,574,-0.7038,100.0000
2026-04-18 00:17:41,SPT_SRWT,43,19433.31,50,20,279,15,558,-0.6882,100.0000
2026-04-18 00:26:57,SPT_SRWT,44,19733.38,50,20,277,15,554,-0.7064,100.0000
2026-04-18 00:36:18,SPT_SRWT,42,19633.31,50,25,282,15,564,-0.6903,100.0000
2026-04-18 00:45:16,SPT_SRWT,43,18766.69,50,25,273,15,546,-0.6813,100.0000
2026-04-18 00:54:23,SPT_SRWT,44,19400.00,50,25,274,15,548,-0.7019,100.0000
