policy,kind,seed,seed_index,step,sim_time,decision_count,wip,jobs_exited,action,rule,entropy,chosen_prob,p_SPT-SMPT,p_SPT-SRWT,p_LPT-MMUR,p_LPT-SMPT,p_SRT-SRWT,p_SRT-SMPT,p_LRT-MMUR,p_FIFO-SRWT
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,301,3807.319,302,11,81,0,SPT-SMPT,1.83027,0.26326,0.26326,0.07561,0.06173,0.21642,0.10359,0.03242,0.02888,0.21808
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,302,3807.319,303,11,81,0,SPT-SMPT,1.82268,0.26296,0.26296,0.07305,0.06248,0.21978,0.09984,0.03122,0.02856,0.2221
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,303,3822.319,304,10,82,0,SPT-SMPT,1.85364,0.26399,0.26399,0.0847,0.0594,0.20402,0.11594,0.03671,0.02979,0.20544
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,304,3831.658,305,9,83,0,SPT-SMPT,1.87003,0.2644,0.2644,0.0926,0.05684,0.19369,0.12755,0.04062,0.03038,0.19391
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,305,3835.739,306,10,83,0,SPT-SMPT,1.85908,0.26256,0.26256,0.08656,0.05964,0.20209,0.11715,0.03778,0.03014,0.20407
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,306,3844.838,307,9,84,0,SPT-SMPT,1.83747,0.2636,0.2636,0.07815,0.06133,0.2126,0.10646,0.03372,0.0292,0.21493
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,307,3846.658,308,9,84,0,SPT-SMPT,1.81169,0.26277,0.26277,0.06962,0.06316,0.22449,0.09541,0.02959,0.02806,0.22689
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,308,3864.318,309,10,84,0,SPT-SMPT,1.81995,0.26312,0.26312,0.07212,0.06258,0.22121,0.09881,0.03087,0.02843,0.22285
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,309,3879.759,310,10,84,0,SPT-SMPT,1.83491,0.26488,0.26488,0.07738,0.06084,0.2136,0.10664,0.0334,0.02899,0.21428
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,310,3885.838,311,10,84,0,SPT-SMPT,1.82984,0.26401,0.26401,0.07545,0.06162,0.21645,0.1035,0.03252,0.02883,0.21762
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,311,3892.898,312,11,84,0,SPT-SMPT,1.83007,0.26305,0.26305,0.07543,0.06186,0.21685,0.10326,0.03242,0.02889,0.21823
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,312,3894.759,313,11,84,0,SPT-SMPT,1.82353,0.26422,0.26422,0.07346,0.06175,0.21915,0.10153,0.0314,0.02851,0.21998
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,313,3894.759,314,11,84,0,SPT-SMPT,1.81626,0.2639,0.2639,0.07111,0.06243,0.22228,0.09805,0.03031,0.0282,0.22372
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,314,3896.719,315,11,84,0,SPT-SMPT,1.81475,0.26372,0.26372,0.07058,0.0626,0.22312,0.09725,0.03012,0.02815,0.22447
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,315,3909.759,316,10,85,0,SPT-SMPT,1.81243,0.26388,0.26388,0.06992,0.06257,0.224,0.09668,0.02975,0.02802,0.22518
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,316,3919.338,317,9,86,0,SPT-SMPT,1.80768,0.26455,0.26455,0.06866,0.06251,0.22542,0.09547,0.02903,0.02774,0.22662
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,317,3920.398,318,9,86,0,SPT-SMPT,1.82813,0.26457,0.26457,0.07497,0.0614,0.21693,0.10346,0.03224,0.0287,0.21772
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,318,3921.458,319,10,86,0,SPT-SMPT,1.81435,0.26157,0.26157,0.07024,0.06346,0.22417,0.09572,0.02994,0.02825,0.22664
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,319,3935.398,320,10,86,0,SPT-SMPT,1.81579,0.26311,0.26311,0.07082,0.06282,0.22292,0.09716,0.03025,0.02824,0.22468
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,320,3937.138,321,10,86,0,SPT-SMPT,1.81058,0.26364,0.26364,0.06934,0.0629,0.22468,0.09552,0.0295,0.02795,0.22647
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,321,3950.038,322,11,86,0,SPT-SMPT,1.7822,0.26165,0.26165,0.06157,0.06452,0.236,0.08516,0.02557,0.02666,0.23888
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,322,3952.638,323,11,86,0,SPT-SMPT,1.78357,0.26203,0.26203,0.06193,0.06443,0.23523,0.08556,0.02579,0.02672,0.23831
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,323,3955.458,324,11,86,0,SPT-SMPT,1.79869,0.26178,0.26178,0.06583,0.06412,0.22992,0.09014,0.02776,0.02749,0.23295
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,324,3970.458,325,11,86,0,SPT-SMPT,1.78964,0.26302,0.26302,0.06358,0.06366,0.23303,0.08854,0.02649,0.02694,0.23474
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,325,3978.598,326,12,86,0,SPT-SMPT,1.79858,0.26571,0.26571,0.06618,0.06222,0.22872,0.09338,0.02779,0.0272,0.22879
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,326,3985.778,327,12,86,0,SPT-SMPT,1.74567,0.26318,0.26318,0.05332,0.06424,0.24758,0.07593,0.02151,0.02467,0.24957
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,327,3992.458,328,12,86,0,SPT-SMPT,1.82329,0.26606,0.26606,0.07365,0.061,0.21814,0.10281,0.0315,0.02836,0.21849
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,328,4007.178,329,12,87,0,SPT-SMPT,1.79425,0.26349,0.26349,0.06484,0.06331,0.2311,0.09037,0.02712,0.02712,0.23265
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,329,4007.458,330,12,87,0,SPT-SMPT,1.79504,0.26463,0.26463,0.0651,0.06289,0.23036,0.09122,0.02731,0.0271,0.23138
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,330,4015.479,331,11,88,0,SPT-SMPT,1.78668,0.26397,0.26397,0.06291,0.06359,0.23326,0.08779,0.02619,0.02672,0.23558
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,331,4024.158,332,10,89,0,SPT-SMPT,1.83251,0.26567,0.26567,0.077,0.06047,0.21351,0.10695,0.0328,0.02876,0.21485
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,332,4035.739,333,10,90,0,SPT-SMPT,1.83948,0.26425,0.26425,0.07921,0.0605,0.21119,0.1091,0.03394,0.02917,0.21264
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,333,4039.158,334,10,90,0,SPT-SMPT,1.81144,0.26485,0.26485,0.0699,0.06216,0.22349,0.09729,0.02952,0.02786,0.22494
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,334,4064.318,335,10,91,0,SPT-SMPT,1.86476,0.26384,0.26384,0.0898,0.05786,0.19758,0.12328,0.03914,0.03023,0.19827
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,335,4066.118,336,10,91,0,SPT-SMPT,1.86007,0.26421,0.26421,0.08766,0.05842,0.20012,0.12031,0.03811,0.03002,0.20114
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,336,4080.738,337,9,92,0,SPT-SMPT,1.84318,0.26502,0.26502,0.08055,0.05999,0.20927,0.11109,0.03483,0.02932,0.20992
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,337,4081.118,338,9,92,0,SPT-SMPT,1.84935,0.26436,0.26436,0.08278,0.05973,0.20658,0.1135,0.03603,0.02965,0.20737
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,338,4081.118,339,9,92,0,SPT-SMPT,1.84547,0.26431,0.26431,0.08124,0.06023,0.20849,0.11115,0.03528,0.02949,0.2098
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,339,4092.898,340,10,92,0,SPT-SMPT,1.8433,0.26357,0.26357,0.08024,0.0607,0.21018,0.10948,0.03482,0.02946,0.21155
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,340,4096.118,341,10,92,0,SPT-SMPT,1.83842,0.26405,0.26405,0.07858,0.06086,0.21218,0.10771,0.03391,0.0292,0.21351
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,341,4121.458,342,10,93,0,SPT-SMPT,1.83058,0.26457,0.26457,0.07605,0.061,0.21553,0.10528,0.03242,0.02878,0.21639
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,342,4124.039,343,10,93,0,SPT-SMPT,1.82434,0.26476,0.26476,0.0739,0.06147,0.21831,0.10241,0.03148,0.02849,0.21919
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,343,4128.118,344,10,93,0,SPT-SMPT,1.82955,0.26453,0.26453,0.07561,0.06125,0.21604,0.10435,0.03233,0.02876,0.21713
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,344,4131.638,345,10,93,0,SPT-SMPT,1.8304,0.26509,0.26509,0.07594,0.06093,0.21552,0.10524,0.03253,0.02875,0.21599
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,345,4139.039,346,10,93,0,SPT-SMPT,1.83174,0.26515,0.26515,0.0764,0.06067,0.21504,0.10621,0.03274,0.0288,0.21498
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,346,4139.039,347,10,93,0,SPT-SMPT,1.82812,0.26511,0.26511,0.07517,0.06105,0.21653,0.10434,0.03213,0.02865,0.21701
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,347,4150.039,348,10,94,0,SPT-SMPT,1.8179,0.26458,0.26458,0.07196,0.06165,0.22126,0.10034,0.03031,0.02817,0.22174
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,348,4154.039,349,10,94,0,SPT-SMPT,1.82718,0.26504,0.26504,0.07486,0.06109,0.2171,0.10404,0.03194,0.0286,0.21732
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,349,4157.138,350,10,94,0,SPT-SMPT,1.83337,0.26555,0.26555,0.0771,0.0605,0.21376,0.10715,0.033,0.02885,0.2141
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,350,4166.479,351,10,94,0,SPT-SMPT,1.83493,0.26588,0.26588,0.0777,0.0602,0.21286,0.10823,0.03331,0.02889,0.21293
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,351,4172.138,352,9,95,0,SPT-SMPT,1.82085,0.26483,0.26483,0.07277,0.06157,0.21992,0.10124,0.03091,0.02832,0.22045
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,352,4178.598,353,10,95,0,SPT-SMPT,1.82746,0.26458,0.26458,0.07488,0.0613,0.21709,0.10366,0.03198,0.02865,0.21785
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,353,4184.519,354,10,95,0,SPT-SMPT,1.83373,0.26473,0.26473,0.077,0.06097,0.2141,0.10612,0.03311,0.02894,0.21503
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,354,4196.838,355,10,95,0,SPT-SMPT,1.84705,0.2654,0.2654,0.08228,0.05941,0.20673,0.11363,0.03553,0.02946,0.20757
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,355,4199.519,356,10,95,0,SPT-SMPT,1.83067,0.26436,0.26436,0.07581,0.06132,0.21594,0.10443,0.03263,0.02884,0.21668
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,356,4204.058,357,10,95,0,SPT-SMPT,1.82817,0.26523,0.26523,0.0752,0.06109,0.21637,0.10426,0.03216,0.02865,0.21705
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,357,4204.838,358,10,95,0,SPT-SMPT,1.83033,0.2648,0.2648,0.07585,0.06118,0.21556,0.10471,0.03252,0.02878,0.2166
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,358,4207.178,359,11,95,0,SPT-SMPT,1.82334,0.263,0.263,0.07329,0.06235,0.2196,0.10041,0.03127,0.02858,0.22149
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,359,4219.838,360,11,95,0,SPT-SMPT,1.82514,0.26333,0.26333,0.07394,0.06211,0.21854,0.1014,0.03155,0.02864,0.22048
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,360,4230.838,361,11,95,0,SPT-SMPT,1.83286,0.26527,0.26527,0.07686,0.06077,0.21399,0.10633,0.03294,0.02886,0.21499
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,361,4235.738,362,12,95,0,SPT-SMPT,1.79601,0.26243,0.26243,0.06524,0.06376,0.23076,0.09017,0.02729,0.02729,0.23305
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,362,4243.898,363,12,95,0,SPT-SMPT,1.8207,0.26363,0.26363,0.07256,0.06226,0.22031,0.09978,0.03087,0.02841,0.22217
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,363,4258.898,364,12,95,0,SPT-SMPT,1.83516,0.26494,0.26494,0.07767,0.06057,0.2132,0.10751,0.03326,0.02897,0.21388
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,364,4264.318,365,12,96,0,SPT-SMPT,1.85512,0.26485,0.26485,0.08562,0.05866,0.20265,0.11811,0.03704,0.02982,0.20325
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,365,4279.518,366,11,97,0,SPT-SMPT,1.83031,0.26713,0.26713,0.07644,0.05984,0.21422,0.10762,0.03248,0.02857,0.21369
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,366,4281.678,367,11,97,0,SPT-SMPT,1.81891,0.26544,0.26544,0.07241,0.06133,0.22011,0.10117,0.03053,0.02816,0.22084
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,367,4292.898,368,11,98,0,SPT-SMPT,1.81483,0.26423,0.26423,0.07093,0.06205,0.22262,0.09863,0.02987,0.02806,0.2236
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,368,4296.678,369,10,99,0,SPT-SMPT,1.82951,0.26513,0.26513,0.07573,0.06089,0.21577,0.10518,0.03229,0.0287,0.21632
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,369,4300.358,370,10,99,0,SPT-SMPT,1.84405,0.26572,0.26572,0.08116,0.05951,0.20823,0.11256,0.03494,0.0293,0.20859
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,370,4315.358,371,10,99,0,SPT-SMPT,1.862,0.26549,0.26549,0.08887,0.05758,0.19808,0.12284,0.03873,0.03005,0.19834
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,371,4318.298,372,10,99,0,SPT-SMPT,1.85372,0.26697,0.26697,0.08542,0.058,0.20207,0.11904,0.03708,0.02962,0.20182
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,372,4321.458,373,11,99,0,SPT-SMPT,1.84831,0.2652,0.2652,0.08276,0.05926,0.20631,0.11444,0.03572,0.02952,0.20678
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,373,4336.738,374,11,99,0,SPT-SMPT,1.84392,0.26572,0.26572,0.081,0.05961,0.20846,0.11221,0.03499,0.02931,0.20869
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,374,4350.038,375,12,99,0,SPT-SMPT,1.85556,0.26462,0.26462,0.0856,0.05885,0.20277,0.11768,0.03721,0.02987,0.2034
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,375,4351.738,376,12,99,0,SPT-SMPT,1.86278,0.26492,0.26492,0.08906,0.05773,0.19814,0.12278,0.03884,0.03013,0.19841
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,376,4351.738,377,12,99,0,SPT-SMPT,1.85798,0.26519,0.26519,0.08686,0.05833,0.20081,0.11965,0.03779,0.02993,0.20143
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,377,4357.958,378,12,99,0,SPT-SMPT,1.83617,0.26555,0.26555,0.07809,0.06031,0.21239,0.1083,0.03353,0.02898,0.21285
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,378,4366.738,379,11,100,0,SPT-SMPT,1.83409,0.26535,0.26535,0.07725,0.06055,0.21368,0.10713,0.03319,0.02891,0.21395
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,379,4374.518,380,10,101,0,SPT-SMPT,1.86308,0.26585,0.26585,0.08947,0.05731,0.19713,0.12383,0.03907,0.03007,0.19727
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,380,4378.598,381,11,101,0,SPT-SMPT,1.83465,0.2639,0.2639,0.07722,0.06118,0.21408,0.1061,0.03317,0.02903,0.21533
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,381,4378.798,382,11,101,0,SPT-SMPT,1.82658,0.26474,0.26474,0.07461,0.0614,0.21726,0.10319,0.03186,0.02861,0.21834
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,382,4389.518,383,11,101,0,SPT-SMPT,1.82617,0.26478,0.26478,0.07453,0.0613,0.21744,0.10335,0.03173,0.02857,0.21829
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,383,4392.318,384,11,101,0,SPT-SMPT,1.81712,0.26534,0.26534,0.07161,0.06175,0.22112,0.09968,0.03042,0.02813,0.22194
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,384,4407.178,385,11,102,0,SPT-SMPT,1.81147,0.26306,0.26306,0.0696,0.06295,0.22466,0.09585,0.02951,0.02802,0.22636
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,385,4409.738,386,11,102,0,SPT-SMPT,1.82757,0.2641,0.2641,0.07482,0.06166,0.21711,0.1029,0.03203,0.0287,0.21868
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,386,4418.858,387,11,102,0,SPT-SMPT,1.82556,0.26423,0.26423,0.07413,0.06174,0.2181,0.10211,0.03174,0.02861,0.21934
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,387,4424.738,388,11,102,0,SPT-SMPT,1.81514,0.26353,0.26353,0.07075,0.06254,0.22299,0.09763,0.03006,0.02816,0.22432
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,388,4435.738,389,12,102,0,SPT-SMPT,1.81264,0.26405,0.26405,0.07018,0.06231,0.2237,0.09747,0.0296,0.02798,0.22472
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,389,4440.998,390,12,102,0,SPT-SMPT,1.81675,0.26502,0.26502,0.07148,0.06183,0.22151,0.09943,0.03033,0.02813,0.22226
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,390,4441.858,391,12,102,0,SPT-SMPT,1.82013,0.26389,0.26389,0.07234,0.0622,0.22067,0.09965,0.03086,0.02838,0.22201
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,391,4456.398,392,11,103,0,SPT-SMPT,1.79631,0.26377,0.26377,0.06553,0.06311,0.23008,0.09137,0.0273,0.0272,0.23165
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,392,4456.858,393,11,103,0,SPT-SMPT,1.81332,0.26368,0.26368,0.07029,0.0625,0.22357,0.09724,0.02973,0.02805,0.22493
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,393,4464.318,394,12,103,0,SPT-SMPT,1.81461,0.26372,0.26372,0.07067,0.06242,0.22309,0.09775,0.02994,0.02811,0.22431
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,394,4474.118,395,12,103,0,SPT-SMPT,1.8293,0.26504,0.26504,0.07557,0.06105,0.21596,0.10468,0.03233,0.02871,0.21666
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,395,4482.338,396,12,103,0,SPT-SMPT,1.80745,0.26507,0.26507,0.06872,0.06217,0.22534,0.09611,0.02893,0.02767,0.22598
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,396,4489.118,397,11,104,0,SPT-SMPT,1.81794,0.26442,0.26442,0.0717,0.06198,0.22154,0.09942,0.03054,0.02824,0.22215
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,397,4492.898,398,11,105,0,SPT-SMPT,1.82115,0.26439,0.26439,0.07279,0.06176,0.22004,0.10089,0.03097,0.02837,0.22078
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,398,4500.258,399,11,105,0,SPT-SMPT,1.8475,0.26552,0.26552,0.0825,0.05924,0.20648,0.11418,0.03561,0.02946,0.20701
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,399,4511.458,400,10,106,0,SPT-SMPT,1.82652,0.2648,0.2648,0.07456,0.06139,0.2174,0.10316,0.03188,0.0286,0.2182
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,400,4515.258,401,10,106,0,SPT-SMPT,1.83618,0.26464,0.26464,0.07787,0.06068,0.21311,0.10755,0.0335,0.02905,0.21361
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,401,4515.258,402,10,106,0,SPT-SMPT,1.8299,0.26463,0.26463,0.07565,0.06128,0.21594,0.10437,0.03246,0.02877,0.2169
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,402,4521.458,403,11,106,0,SPT-SMPT,1.81536,0.26292,0.26292,0.07076,0.0628,0.22313,0.09725,0.03006,0.02821,0.22486
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,403,4523.358,404,11,106,0,SPT-SMPT,1.81253,0.26347,0.26347,0.06991,0.06286,0.22398,0.09619,0.02975,0.02806,0.22578
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,404,4530.258,405,10,107,0,SPT-SMPT,1.80103,0.26312,0.26312,0.06659,0.06338,0.22871,0.09208,0.02808,0.02752,0.23052
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,405,4553.478,406,10,107,0,SPT-SMPT,1.79905,0.26524,0.26524,0.06632,0.06246,0.22867,0.09319,0.02778,0.02726,0.22908
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,406,4561.558,407,10,107,0,SPT-SMPT,1.80409,0.26475,0.26475,0.06766,0.06249,0.22698,0.09455,0.02849,0.02754,0.22754
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,407,4576.558,408,9,108,0,SPT-SMPT,1.82266,0.26741,0.26741,0.07365,0.06025,0.21804,0.10422,0.03141,0.02822,0.2168
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,408,4580.858,409,8,109,0,SPT-SMPT,1.82027,0.26677,0.26677,0.07283,0.06084,0.21919,0.10237,0.03095,0.02817,0.21888
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,409,4585.938,410,8,109,0,SPT-SMPT,1.81397,0.26706,0.26706,0.07092,0.06099,0.22176,0.10019,0.02997,0.02785,0.22126
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,410,4600.038,411,9,109,0,SPT-SMPT,1.80764,0.26533,0.26533,0.06887,0.06183,0.22534,0.0969,0.02888,0.02764,0.2252
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,411,4610.498,412,8,110,0,SPT-SMPT,1.83785,0.26649,0.26649,0.07888,0.0597,0.21103,0.11007,0.03391,0.02898,0.21095
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,412,4625.498,413,8,110,0,SPT-SMPT,1.87733,0.26562,0.26562,0.09773,0.05478,0.18617,0.13549,0.04292,0.03053,0.18675
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,413,4633.358,414,9,110,0,SPT-SMPT,1.85596,0.26588,0.26588,0.08655,0.05784,0.20094,0.1204,0.03724,0.02971,0.20144
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,414,4649.838,415,8,111,0,SPT-SMPT,1.86655,0.26592,0.26592,0.09196,0.05611,0.19394,0.1284,0.03973,0.03007,0.19386
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,415,4654.038,416,8,111,0,SPT-SMPT,1.79687,0.26649,0.26649,0.06607,0.06185,0.2285,0.09373,0.02738,0.02701,0.22897
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,416,4666.698,417,8,112,0,SPT-SMPT,1.80993,0.2661,0.2661,0.06983,0.06126,0.22365,0.09869,0.02914,0.02764,0.22369
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,417,4686.898,418,7,113,0,SPT-SMPT,1.76569,0.26948,0.26948,0.05834,0.06125,0.23949,0.086,0.02355,0.02524,0.23664
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,418,4692.098,419,7,113,0,SPT-SMPT,1.7596,0.26667,0.26667,0.05665,0.06251,0.24266,0.08236,0.02287,0.02512,0.24116
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,419,4700.038,420,7,114,0,SPT-SMPT,1.75415,0.25967,0.25967,0.05528,0.06529,0.24603,0.07707,0.0221,0.02517,0.24939
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,420,4703.038,421,7,114,0,SPT-SMPT,1.75839,0.26199,0.26199,0.05627,0.06435,0.24411,0.07947,0.02258,0.02528,0.24596
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,421,4733.358,422,8,114,0,SPT-SMPT,1.82298,0.26451,0.26451,0.07433,0.06039,0.21874,0.10447,0.03073,0.02821,0.21862
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,422,4758.258,423,6,116,0,SPT-SMPT,1.88213,0.2649,0.2649,0.10179,0.0531,0.18157,0.1425,0.04432,0.03061,0.18121
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,423,4766.698,424,7,116,0,SPT-SMPT,1.85233,0.26305,0.26305,0.08486,0.05878,0.20485,0.11718,0.03592,0.02966,0.20571
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,424,4778.538,425,6,117,0,SPT-SMPT,1.85241,0.26453,0.26453,0.08529,0.05807,0.20369,0.11887,0.03607,0.02955,0.20393
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,425,4800.038,426,6,118,0,SPT-SMPT,1.85648,0.26616,0.26616,0.08777,0.05652,0.2,0.12398,0.03711,0.02955,0.19891
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,426,4808.598,427,5,119,0,SPT-SMPT,1.87425,0.26286,0.26286,0.09549,0.05603,0.19078,0.13139,0.04115,0.03056,0.19175
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,427,4833.358,428,5,120,0,SPT-SMPT,1.84722,0.26752,0.26752,0.08407,0.05682,0.2046,0.12009,0.03526,0.02905,0.2026
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,428,4834.558,429,5,120,0,SPT-SMPT,1.8447,0.26696,0.26696,0.08265,0.05777,0.20627,0.1169,0.03478,0.02904,0.20563
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,429,4863.298,430,4,121,0,SPT-SMPT,1.84814,0.26816,0.26816,0.08449,0.05666,0.20353,0.12073,0.03557,0.02907,0.20178
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,430,4866.698,431,5,121,0,SPT-SMPT,1.85333,0.2665,0.2665,0.08642,0.05681,0.2016,0.12213,0.03645,0.02941,0.20068
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,431,4900.038,432,4,123,0,SPT-SMPT,1.86213,0.267,0.267,0.09097,0.05518,0.19546,0.12935,0.03859,0.02968,0.19375
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,432,4900.958,433,4,123,0,SPT-SMPT,1.86473,0.26751,0.26751,0.09238,0.05469,0.1932,0.13157,0.03941,0.02976,0.19147
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,433,4931.198,434,3,124,0,SPT-SMPT,1.85567,0.27422,0.27422,0.08989,0.05291,0.19345,0.13317,0.03839,0.02892,0.18905
ckpt:ep_warmup01/checkpoint,checkpoint,0,0,434,4933.358,435,4,124,0,SPT-SMPT,1.83996,0.27058,0.27058,0.08181,0.05619,0.20644,0.11901,0.03417,0.02851,0.20328
