global_step,env,seed,seed_index,return,length,makespan,mean_flow_time,total_flow_time,jobs_exited,deadlock,timed_out
23672,2,10919103,63,-5.521197705157099,90,552.1397705078125,319.16119791666665,4787.41796875,15.0,False,False
23736,0,14683932,64,-5.44919758308679,92,544.9397583007812,329.9491861979167,4949.23779296875,15.0,False,False
23848,3,3784463,65,-4.62459827888757,84,462.4798278808594,291.56256510416665,4373.4384765625,15.0,False,False
23984,1,9612188,65,-5.7619978760555375,92,576.2197875976562,344.79853515625,5171.97802734375,15.0,False,False
24064,0,2275192,65,-5.223197827227414,82,522.3397827148438,292.671875,4390.078125,15.0,False,False
24072,2,9910693,64,-5.1547981690242874,100,515.4998168945312,327.0412109375,4905.6181640625,15.0,False,False
24208,3,4151221,66,-5.1879982422664765,90,518.81982421875,326.287890625,4894.318359375,15.0,False,False
24352,1,13585238,66,-5.388197827227414,92,538.8397827148438,329.06520182291666,4935.97802734375,15.0,False,False
24456,2,15347401,65,-5.444997753985227,96,544.519775390625,338.70654296875,5080.59814453125,15.0,False,False
24480,0,9716599,66,-6.071597485430539,104,607.1797485351562,360.6865234375,5410.2978515625,15.0,False,False
24544,3,10199836,67,-5.098597912676632,84,509.8797912597656,284.7265625,4270.8984375,15.0,False,False
24696,1,15312794,67,-5.552597851641476,86,555.27978515625,320.76787109375,4811.51806640625,15.0,False,False
24808,2,15105863,66,-5.374798169024286,88,537.4998168945312,316.43053385416664,4746.4580078125,15.0,False,False
24856,0,12107350,67,-5.3815980957821,94,538.1798095703125,344.73720703125,5171.05810546875,15.0,False,False
24920,3,6743886,68,-5.793197827227412,94,579.3397827148438,334.610546875,5019.158203125,15.0,False,False
25072,1,6860324,68,-5.781997876055537,94,578.2197875976562,346.05719401041665,5190.85791015625,15.0,False,False
25160,2,7071926,67,-5.29879780281335,88,529.8997802734375,329.1092122395833,4936.63818359375,15.0,False,False
25208,0,14186355,68,-5.163197827227415,88,516.3397827148438,307.087890625,4606.318359375,15.0,False,False
25264,3,1243223,69,-5.470797924883662,86,547.0997924804688,313.3251953125,4699.8779296875,15.0,False,False
25400,1,6306594,69,-4.873798107989133,82,487.3998107910156,297.16787109375,4457.51806640625,15.0,False,False
25520,2,254438,68,-5.281797680743036,90,528.1997680664062,319.82252604166666,4797.337890625,15.0,False,False
25608,0,8818729,69,-5.956597485430538,100,595.6797485351562,351.08251953125,5266.23779296875,15.0,False,False
25648,3,15511366,70,-5.789797558672725,96,578.999755859375,342.378515625,5135.677734375,15.0,False,False
25792,1,7938739,70,-5.7295979737117895,98,572.9797973632812,334.63987630208334,5019.59814453125,15.0,False,False
25872,2,10242526,69,-5.144397778399288,88,514.4597778320312,294.8412109375,4422.6181640625,15.0,False,False
25984,0,6304691,70,-5.036198010332884,94,503.6398010253906,313.9892252604167,4709.83837890625,15.0,False,False
26040,3,4347365,71,-5.4963979004696,98,549.6597900390625,359.49453125,5392.41796875,15.0,False,False
26160,1,143710,71,-5.920797924883664,92,592.0997924804688,337.65452473958334,5064.81787109375,15.0,False,False
26200,2,681681,70,-5.345398144610224,82,534.559814453125,311.82786458333334,4677.41796875,15.0,False,False
26344,0,5211892,71,-6.222797436602415,90,622.2997436523438,339.02119140625,5085.31787109375,15.0,False,False
26392,3,9340111,72,-5.780197949297724,88,578.039794921875,327.72252604166664,4915.837890625,15.0,False,False
26544,1,8149250,72,-5.452997631914912,96,545.3197631835938,352.3465169270833,5285.19775390625,15.0,False,False
26560,2,997252,71,-5.696797680743039,90,569.6997680664062,316.63987630208334,4749.59814453125,15.0,False,False
26696,3,11484541,73,-4.862997937090695,76,486.3197937011719,294.93053385416664,4423.9580078125,15.0,False,False
26728,0,7101847,72,-5.845597729571164,96,584.5797729492188,348.978515625,5234.677734375,15.0,False,False
26888,1,6414669,73,-5.560197949297726,86,556.039794921875,316.1412109375,4742.1181640625,15.0,False,False
26944,2,8808889,72,-5.801597485430538,96,580.1797485351562,347.5025390625,5212.5380859375,15.0,False,False
27048,3,4604415,74,-5.420797924883662,88,542.0997924804688,322.60120442708336,4839.01806640625,15.0,False,False
27128,0,8156106,73,-5.922797436602413,100,592.2997436523438,341.2478515625,5118.7177734375,15.0,False,False
27272,1,9920927,74,-5.933197827227412,96,593.3397827148438,326.88255208333334,4903.23828125,15.0,False,False
27296,2,9338468,73,-5.443597607500852,88,544.3797607421875,332.071875,4981.078125,15.0,False,False
27392,3,6320301,75,-5.499797558672725,86,549.999755859375,317.19453125,4757.91796875,15.0,False,False
27496,0,12062639,74,-5.0513979004696,92,505.1597900390625,331.5878580729167,4973.81787109375,15.0,False,False
27632,1,7409570,75,-5.308797802813351,90,530.8997802734375,327.5038736979167,4912.55810546875,15.0,False,False
27704,2,10655107,74,-6.5081972168758515,102,650.8397216796875,382.601171875,5739.017578125,15.0,False,False
27728,3,4956149,76,-5.138997998125852,84,513.9197998046875,287.94921875,4319.23828125,15.0,False,False
27808,0,14924234,75,-4.764597973711789,78,476.47979736328125,308.28655598958335,4624.29833984375,15.0,False,False
28008,1,15406620,76,-5.408797802813352,94,540.8997802734375,331.45986328125,4971.89794921875,15.0,False,False
28056,3,4341601,77,-5.434997753985225,82,543.519775390625,318.5385416666667,4778.078125,15.0,False,False
28064,2,4638327,75,-5.669997753985226,90,567.019775390625,334.9251953125,5023.8779296875,15.0,False,False
28144,0,1233117,76,-5.171797680743037,84,517.1997680664062,309.33453776041665,4640.01806640625,15.0,False,False
28336,1,1379393,77,-5.364798169024287,82,536.4998168945312,304.6318684895833,4569.47802734375,15.0,False,False
28424,3,13828669,78,-5.165197949297726,92,516.539794921875,332.9092122395833,4993.63818359375,15.0,False,False
28448,2,1701264,76,-5.709997753985225,96,571.019775390625,320.73053385416665,4810.9580078125,15.0,False,False
28488,0,15671309,77,-5.385597729571163,86,538.5797729492188,320.7638671875,4811.4580078125,15.0,False,False
28688,1,15737129,78,-5.467397656328975,88,546.759765625,306.310546875,4594.658203125,15.0,False,False
28800,3,427636,79,-5.879197583086789,94,587.9397583007812,307.45986328125,4611.89794921875,15.0,False,False
28840,0,8919151,78,-5.63359760750085,88,563.3797607421875,326.13854166666664,4892.078125,15.0,False,False
28856,2,5138229,77,-5.749797558672726,102,574.999755859375,345.08518880208334,5176.27783203125,15.0,False,False
29008,1,15668848,79,-5.119797863848507,80,511.9997863769531,327.89319661458336,4918.39794921875,15.0,False,False
29120,3,14266398,80,-4.892997937090695,80,489.3197937011719,302.8505533854167,4542.75830078125,15.0,False,False
29184,0,6009229,79,-5.615197949297728,86,561.539794921875,315.96253255208336,4739.43798828125,15.0,False,False
29232,2,4069616,78,-6.118797802813352,94,611.8997802734375,339.9692057291667,5099.5380859375,15.0,False,False
29368,1,5179843,80,-5.665797924883664,90,566.5997924804688,315.3572265625,4730.3583984375,15.0,False,False
29496,3,15016585,81,-5.88459797371179,94,588.4797973632812,311.2611979166667,4668.91796875,15.0,False,False
29536,0,11289966,80,-5.2333980225399115,88,523.3598022460938,324.371875,4865.578125,15.0,False,False
29608,2,1701835,79,-5.2041981934383506,94,520.4398193359375,325.00921223958335,4875.13818359375,15.0,False,False
29712,1,5963966,81,-5.309397778399289,86,530.9597778320312,322.655859375,4839.837890625,15.0,False,False
29856,3,8976729,82,-5.232397656328973,90,523.259765625,326.61321614583335,4899.1982421875,15.0,False,False
29920,0,9592964,81,-5.845197949297726,96,584.539794921875,365.27184244791664,5479.07763671875,15.0,False,False
29976,2,8140290,80,-5.678197827227412,92,567.8397827148438,319.810546875,4797.158203125,15.0,False,False
30088,1,5177690,82,-5.462798046953976,94,546.2998046875,335.70787760416664,5035.6181640625,15.0,False,False
30232,3,6790801,83,-5.732597851641476,94,573.27978515625,323.0052083333333,4845.078125,15.0,False,False
30240,0,4279036,82,-4.850798230059445,80,485.0998229980469,293.79856770833334,4406.978515625,15.0,False,False
30336,2,9640561,81,-5.654997753985226,90,565.519775390625,315.65986328125,4734.89794921875,15.0,False,False
30440,1,251024,83,-5.3785976075008515,88,537.8797607421875,304.98655598958334,4574.79833984375,15.0,False,False
30568,0,5406853,83,-5.204597973711789,82,520.4797973632812,305.9438802083333,4589.158203125,15.0,False,False
30608,3,4739690,84,-5.5165980957821015,94,551.6798095703125,320.86787109375,4813.01806640625,15.0,False,False
30664,2,8815444,82,-5.342997631914914,82,534.3197631835938,310.29186197916664,4654.3779296875,15.0,False,False
30808,1,14317006,84,-5.422198071368038,92,542.2398071289062,304.871875,4573.078125,15.0,False,False
30912,0,12074187,84,-5.339798169024289,86,533.9998168945312,330.7025390625,4960.5380859375,15.0,False,False
30968,3,7325209,85,-5.288797802813352,90,528.8997802734375,321.8385416666667,4827.578125,15.0,False,False
31040,2,3310553,83,-5.952597851641476,94,595.27978515625,331.90387369791665,4978.55810546875,15.0,False,False
31136,1,3451749,85,-4.770798230059445,82,477.0998229980469,305.09055989583334,4576.3583984375,15.0,False,False
31264,0,9974756,85,-5.1557979248836645,88,515.5997924804688,296.5932291666667,4448.8984375,15.0,False,False
31312,3,6919243,86,-5.764397778399288,86,576.4597778320312,323.13720703125,4847.05810546875,15.0,False,False
31424,2,1972824,84,-6.356597485430539,96,635.6797485351562,359.19453125,5387.91796875,15.0,False,False
31488,1,15073142,86,-5.836597485430539,88,583.6797485351562,351.19720052083335,5267.9580078125,15.0,False,False
31608,0,8467696,86,-5.484997753985224,86,548.519775390625,321.1785481770833,4817.67822265625,15.0,False,False
31680,3,5638843,87,-5.139198193438352,92,513.9398193359375,321.05188802083336,4815.7783203125,15.0,False,False
31824,1,4812996,87,-5.580597729571163,84,558.0797729492188,301.23987630208336,4518.59814453125,15.0,False,False
31824,2,5329875,85,-5.792797436602413,100,579.2997436523438,352.57451171875,5288.61767578125,15.0,False,False
31928,0,5675830,87,-5.345998120196163,80,534.6198120117188,295.4292317708333,4431.4384765625,15.0,False,False
32024,3,5427272,88,-5.390197949297726,86,539.039794921875,321.20921223958334,4818.13818359375,15.0,False,False
32168,1,12598584,88,-5.599397778399289,86,559.9597778320312,339.12786458333335,5086.91796875,15.0,False,False
32176,2,10863426,86,-5.6847975586727255,88,568.499755859375,337.71184895833335,5065.677734375,15.0,False,False
32296,0,12764140,88,-5.37939777839929,92,537.9597778320312,327.30654296875,4909.59814453125,15.0,False,False
32416,3,1925245,89,-5.6995979737117874,98,569.9797973632812,330.7012044270833,4960.51806640625,15.0,False,False
32528,1,16247428,89,-5.31859760750085,90,531.8797607421875,330.2798828125,4954.1982421875,15.0,False,False
32576,2,7264236,87,-5.807797436602413,100,580.7997436523438,335.5611979166667,5033.41796875,15.0,False,False
32656,0,6576360,89,-5.3849977539852265,90,538.519775390625,331.09853515625,4966.47802734375,15.0,False,False
32776,3,12142070,90,-5.446598095782101,90,544.6798095703125,325.72386067708334,4885.85791015625,15.0,False,False
32896,1,9877863,90,-5.373797802813352,92,537.3997802734375,329.98121744791666,4949.71826171875,15.0,False,False
32968,2,9122520,88,-5.792797436602416,98,579.2997436523438,345.433203125,5181.498046875,15.0,False,False
33008,0,5512584,90,-5.733997998125853,88,573.4197998046875,314.0052083333333,4710.078125,15.0,False,False
33168,3,3789841,91,-5.4597975586727285,98,545.999755859375,352.13453776041666,5282.01806640625,15.0,False,False
33280,1,3040180,91,-5.834397778399287,96,583.4597778320312,320.59453125,4808.91796875,15.0,False,False
33288,2,8551681,89,-5.4279976319149155,80,542.8197631835938,282.8265625,4242.3984375,15.0,False,False
33384,0,14937422,91,-6.230397534258665,94,623.0597534179688,335.60520833333334,5034.078125,15.0,False,False
33504,3,13391561,92,-5.592798046953976,84,559.2998046875,316.6652018229167,4749.97802734375,15.0,False,False
33632,1,11298939,92,-5.493797802813351,88,549.3997802734375,308.687890625,4630.318359375,15.0,False,False
33648,2,7472346,90,-4.970197949297726,90,497.039794921875,328.9785481770833,4934.67822265625,15.0,False,False
33776,0,4435323,92,-5.2775978516414765,98,527.77978515625,329.04254557291665,4935.63818359375,15.0,False,False
33888,3,10973754,93,-5.1995979737117874,96,519.9797973632812,305.8998697916667,4588.498046875,15.0,False,False
33968,1,14654218,93,-5.4249977539852265,84,542.519775390625,314.29853515625,4714.47802734375,15.0,False,False
34024,2,6523662,91,-5.504797558672726,94,550.499755859375,339.35185546875,5090.27783203125,15.0,False,False
34152,0,3818800,93,-5.62359760750085,94,562.3797607421875,344.1091796875,5161.6376953125,15.0,False,False
34296,3,9719910,94,-6.286397290118036,102,628.6597290039062,363.4371744791667,5451.5576171875,15.0,False,False
34360,2,16178789,92,-5.575597729571166,84,557.5797729492188,314.3185546875,4714.7783203125,15.0,False,False
34368,1,11688007,94,-5.447397656328978,100,544.759765625,327.9838541666667,4919.7578125,15.0,False,False
34504,0,11984685,94,-5.951597485430538,88,595.1797485351562,329.84254557291666,4947.63818359375,15.0,False,False
34624,3,9736240,95,-4.9131981324031955,82,491.3398132324219,293.36787109375,4400.51806640625,15.0,False,False
34704,2,689076,93,-5.250597729571164,86,525.0797729492188,313.2465494791667,4698.6982421875,15.0,False,False
34744,1,9864089,95,-5.793197827227414,94,579.3397827148438,335.710546875,5035.658203125,15.0,False,False
34864,0,10459113,95,-5.9793977783992895,90,597.9597778320312,348.03453776041664,5220.51806640625,15.0,False,False
34984,3,7992555,96,-5.567597851641475,90,556.77978515625,320.99453125,4814.91796875,15.0,False,False
35032,2,8548438,94,-5.053198132403194,82,505.3398132324219,310.39720052083334,4655.9580078125,15.0,False,False
35112,1,52177,96,-5.257397656328974,92,525.759765625,320.74921875,4811.23828125,15.0,False,False
35208,0,823989,96,-4.926598095782101,86,492.6798095703125,311.1772135416667,4667.658203125,15.0,False,False
35360,3,9731538,97,-5.897397656328977,94,589.759765625,346.8118489583333,5202.177734375,15.0,False,False
35440,2,12621069,95,-5.851797680743038,102,585.1997680664062,350.1478515625,5252.2177734375,15.0,False,False
35472,1,7233652,97,-5.735797924883663,90,573.5997924804688,333.75719401041664,5006.35791015625,15.0,False,False
35592,0,1418703,97,-5.515597729571161,96,551.5797729492188,314.7278645833333,4720.91796875,15.0,False,False
35728,3,14895913,98,-5.45459797371179,92,545.4797973632812,349.8732096354167,5248.09814453125,15.0,False,False
35816,2,15627593,96,-5.1073979615047564,94,510.7597961425781,320.73053385416665,4810.9580078125,15.0,False,False
35832,1,12116703,98,-5.089597973711787,90,508.97979736328125,324.32786458333334,4864.91796875,15.0,False,False
35968,0,6333569,98,-5.534397778399287,94,553.4597778320312,317.98388671875,4769.75830078125,15.0,False,False
36096,3,14657478,99,-5.972397656328975,92,597.259765625,339.38518880208335,5090.77783203125,15.0,False,False
36168,1,12381387,99,-5.542597851641477,84,554.27978515625,337.16253255208335,5057.43798828125,15.0,False,False
36208,2,3971636,97,-5.923797802813351,98,592.3997802734375,375.5878580729167,5633.81787109375,15.0,False,False
36312,0,13971124,99,-5.200197949297725,86,520.039794921875,290.86123046875,4362.91845703125,15.0,False,False
36464,3,14466303,100,-5.047798046953977,92,504.7998046875,307.7118815104167,4615.67822265625,15.0,False,False
36512,1,6717153,100,-5.419397778399289,86,541.9597778320312,311.1438802083333,4667.158203125,15.0,False,False
36568,2,9774386,98,-5.5693977783992885,90,556.9597778320312,310.8732096354167,4663.09814453125,15.0,False,False
36696,0,6731093,100,-5.474997753985225,96,547.519775390625,342.12786458333335,5131.91796875,15.0,False,False
36824,3,13756480,101,-5.023198132403195,90,502.3398132324219,311.00921223958335,4665.13818359375,15.0,False,False
36896,1,16391215,101,-5.782997631914917,96,578.3197631835938,324.25055338541665,4863.75830078125,15.0,False,False
36904,2,7236684,99,-5.928197827227415,84,592.8397827148438,332.3891927083333,4985.837890625,15.0,False,False
37048,0,13207447,101,-5.0573979615047575,88,505.7597961425781,314.95986328125,4724.39794921875,15.0,False,False
37176,3,11732308,102,-5.384798169024289,88,538.4998168945312,343.20520833333336,5148.078125,15.0,False,False
37240,2,1643965,100,-5.362397656328976,84,536.259765625,305.33720703125,4580.05810546875,15.0,False,False
37264,1,3306090,102,-5.82379780281335,92,582.3997802734375,344.36787109375,5165.51806640625,15.0,False,False
37400,0,5316256,102,-5.421598095782101,88,542.1798095703125,315.2358723958333,4728.5380859375,15.0,False,False
37480,3,1987827,103,-4.92439808357507,76,492.4598083496094,295.56123046875,4433.41845703125,15.0,False,False
37576,2,12602223,101,-5.218797802813352,84,521.8997802734375,300.833203125,4512.498046875,15.0,False,False
37648,1,3454727,103,-6.158397412188352,96,615.8597412109375,326.84521484375,4902.67822265625,15.0,False,False
37712,0,4023559,103,-5.312597851641476,78,531.27978515625,293.7319010416667,4405.978515625,15.0,False,False
37824,3,6863463,104,-5.6261977051571,86,562.6397705078125,313.41188151041666,4701.17822265625,15.0,False,False
37936,2,14321780,102,-5.665397534258662,90,566.5597534179688,325.22252604166664,4878.337890625,15.0,False,False
38008,1,11800018,104,-5.244997753985226,90,524.519775390625,329.95452473958335,4949.31787109375,15.0,False,False
38080,0,13284418,104,-5.600397534258665,92,560.0597534179688,328.46253255208336,4926.93798828125,15.0,False,False
38168,3,6368784,105,-5.952597851641475,86,595.27978515625,333.29853515625,4999.47802734375,15.0,False,False
38304,2,9593767,103,-5.586997876055538,92,558.7197875976562,336.8185221354167,5052.27783203125,15.0,False,False
38408,1,13073327,105,-5.621797680743037,100,562.1997680664062,355.04384765625,5325.65771484375,15.0,False,False
38424,0,14706200,105,-5.473398022539914,86,547.3598022460938,322.91188151041666,4843.67822265625,15.0,False,False
38504,3,12869726,106,-5.3339979981258505,84,533.4197998046875,322.8025390625,4842.0380859375,15.0,False,False
38664,2,11422303,104,-5.57919758308679,90,557.9397583007812,321.14921875,4817.23828125,15.0,False,False
38832,0,1339635,106,-6.489797558672725,102,648.999755859375,362.5171875,5437.7578125,15.0,False,False
38832,1,5348955,106,-6.210997509844601,106,621.1197509765625,370.66253255208335,5559.93798828125,15.0,False,False
38848,3,13273030,107,-5.911597485430538,86,591.1797485351562,308.5238932291667,4627.8583984375,15.0,False,False
38992,2,5487047,105,-5.001198010332884,82,500.1398010253906,308.66920572916666,4630.0380859375,15.0,False,False
39168,0,992022,107,-4.770998120196163,84,477.11981201171875,292.3398763020833,4385.09814453125,15.0,False,False
39208,1,9326000,107,-5.182597851641474,94,518.27978515625,336.57721354166665,5048.658203125,15.0,False,False
39248,3,4461956,108,-5.834197583086788,100,583.4397583007812,334.3811848958333,5015.7177734375,15.0,False,False
39352,2,11857276,106,-5.112798046953976,90,511.2998046875,321.51588541666666,4822.73828125,15.0,False,False
39544,0,11265217,108,-5.827397656328975,94,582.759765625,333.06653645833336,4995.998046875,15.0,False,False
39568,1,718838,108,-5.569797558672727,90,556.999755859375,303.32122395833335,4549.818359375,15.0,False,False
39624,3,128462,109,-5.790197949297726,94,579.039794921875,359.1305338541667,5386.9580078125,15.0,False,False
39768,2,7792492,107,-5.708997998125851,104,570.9197998046875,337.8052083333333,5067.078125,15.0,False,False
39872,0,5645747,109,-5.291797680743039,82,529.1997680664062,311.6158854166667,4674.23828125,15.0,False,False
39904,1,1779193,109,-5.304997753985226,84,530.519775390625,319.4238606770833,4791.35791015625,15.0,False,False
39992,3,13188778,110,-6.0617976807430365,92,606.1997680664062,347.95185546875,5219.27783203125,15.0,False,False
40144,2,14893964,108,-6.061197705157103,94,606.1397705078125,343.00654296875,5145.09814453125,15.0,False,False
40224,0,9628492,110,-5.2009981201961635,88,520.1198120117188,311.1251953125,4666.8779296875,15.0,False,False
40280,1,15653077,110,-5.860797924883664,94,586.0997924804688,349.9571940104167,5249.35791015625,15.0,False,False
40376,3,1723359,111,-5.517597851641476,96,551.77978515625,333.78919270833336,5006.837890625,15.0,False,False
40520,2,5760693,109,-5.421397900469602,94,542.1597900390625,319.62122395833336,4794.318359375,15.0,False,False
40568,0,2529768,111,-5.143797802813349,86,514.3997802734375,324.49720052083336,4867.4580078125,15.0,False,False
40680,1,9142520,111,-5.456397900469602,100,545.6597900390625,339.24254557291664,5088.63818359375,15.0,False,False
40744,3,16733866,112,-5.529597973711788,92,552.9797973632812,333.110546875,4996.658203125,15.0,False,False
40880,2,8457516,110,-5.436997876055537,90,543.7197875976562,323.25188802083335,4848.7783203125,15.0,False,False
40952,0,14430491,112,-6.282997631914915,96,628.3197631835938,342.93854166666665,5144.078125,15.0,False,False
41024,1,12601796,112,-4.885797924883665,86,488.59979248046875,297.09986979166666,4456.498046875,15.0,False,False
41128,3,7984549,113,-5.890597729571163,96,589.0797729492188,335.6092122395833,5034.13818359375,15.0,False,False
41264,2,8491179,111,-5.924797558672724,96,592.499755859375,354.6998697916667,5320.498046875,15.0,False,False
41336,0,7560937,113,-5.968997387774286,96,596.9197387695312,362.37184244791666,5435.57763671875,15.0,False,False
41392,1,7212504,113,-5.738398022539913,92,573.8598022460938,331.43987630208335,4971.59814453125,15.0,False,False
41456,3,7772599,114,-5.509397778399289,82,550.9597778320312,306.0278645833333,4590.41796875,15.0,False,False
41616,2,6655528,112,-5.470597729571162,88,547.0797729492188,332.8052083333333,4992.078125,15.0,False,False
41696,0,15016548,114,-5.702397656328977,90,570.259765625,368.7838541666667,5531.7578125,15.0,False,False
41744,1,1941675,114,-5.142798046953976,88,514.2998046875,310.9185546875,4663.7783203125,15.0,False,False
41800,3,2787774,115,-5.511197705157102,86,551.1397705078125,327.4438802083333,4911.658203125,15.0,False,False
41984,2,1934466,113,-5.664997753985225,92,566.519775390625,363.82652994791664,5457.39794921875,15.0,False,False
42048,0,13362141,115,-5.074998059161007,88,507.5198059082031,316.18388671875,4742.75830078125,15.0,False,False
42112,1,16518956,115,-6.358997387774288,92,635.9197387695312,350.0478515625,5250.7177734375,15.0,False,False
42160,3,6665518,116,-5.554597973711788,90,555.4797973632812,320.55986328125,4808.39794921875,15.0,False,False
42336,2,320412,114,-5.58879780281335,88,558.8997802734375,334.355859375,5015.337890625,15.0,False,False
42424,0,11836631,116,-5.8639973877742895,94,586.4197387695312,352.82786458333334,5292.41796875,15.0,False,False
42504,1,16327371,116,-6.198597607500848,98,619.8797607421875,344.7851888020833,5171.77783203125,15.0,False,False
42552,3,15265550,117,-5.814397778399289,98,581.4597778320312,340.04521484375,5100.67822265625,15.0,False,False
42640,2,2064654,115,-4.656398205645381,76,465.6598205566406,289.02122395833334,4335.318359375,15.0,False,False
42768,0,3877227,117,-5.541197705157102,86,554.1397705078125,313.7265299479167,4705.89794921875,15.0,False,False
42848,1,6780659,117,-5.519197583086787,86,551.9397583007812,309.2465494791667,4638.6982421875,15.0,False,False
42952,3,3487048,118,-5.634797558672725,100,563.499755859375,323.35185546875,4850.27783203125,15.0,False,False
43016,2,8771304,116,-5.564997753985227,94,556.519775390625,346.85986328125,5202.89794921875,15.0,False,False
43168,0,12870615,118,-6.191397290118039,100,619.1597290039062,333.6665364583333,5004.998046875,15.0,False,False
43192,1,9251913,118,-4.945197949297727,86,494.539794921875,301.53053385416666,4522.9580078125,15.0,False,False
43288,3,8757640,119,-5.364397778399289,84,536.4597778320312,308.0265299479167,4620.39794921875,15.0,False,False
43336,2,13005124,117,-4.653598217852413,80,465.37982177734375,294.67054036458336,4420.05810546875,15.0,False,False
43504,0,882252,119,-5.040398144610224,84,504.059814453125,324.85852864583336,4872.8779296875,15.0,False,False
43552,1,8545101,119,-5.205197949297725,90,520.539794921875,309.13587239583336,4637.0380859375,15.0,False,False
43656,3,11254787,120,-4.976198010332883,92,497.6398010253906,322.41321614583336,4836.1982421875,15.0,False,False
43720,2,6674739,118,-6.0931978272274145,96,609.3397827148438,339.49052734375,5092.35791015625,15.0,False,False
43872,0,9568898,120,-5.686797680743037,92,568.6997680664062,355.85852864583336,5337.8779296875,15.0,False,False
43944,1,15970333,120,-5.83899799812585,98,583.9197998046875,341.70921223958334,5125.63818359375,15.0,False,False
44000,3,13427502,121,-4.742998242266477,86,474.31982421875,305.37054036458335,4580.55810546875,15.0,False,False
44056,2,15700928,119,-5.352397656328975,84,535.259765625,302.8172200520833,4542.25830078125,15.0,False,False
44240,0,6793208,121,-5.8213979004696,92,582.1597900390625,334.56653645833336,5018.498046875,15.0,False,False
44312,1,1161363,121,-5.464797558672726,92,546.499755859375,337.41318359375,5061.19775390625,15.0,False,False
44360,3,5357151,122,-5.562397656328977,90,556.259765625,332.30787760416666,4984.6181640625,15.0,False,False
44408,2,12093423,120,-5.552597851641475,88,555.27978515625,345.44651692708334,5181.69775390625,15.0,False,False
44584,0,16720951,122,-5.244597973711789,86,524.4797973632812,293.20520833333336,4398.078125,15.0,False,False
44688,3,13237585,123,-5.267597851641477,82,526.77978515625,306.87721354166666,4603.158203125,15.0,False,False
44728,1,3003192,122,-5.7509975098445985,104,575.1197509765625,341.8465169270833,5127.69775390625,15.0,False,False
44792,2,7684618,121,-5.373398022539915,96,537.3598022460938,343.43053385416664,5151.4580078125,15.0,False,False
44928,0,3338511,123,-5.527597851641476,86,552.77978515625,315.2972005208333,4729.4580078125,15.0,False,False
45008,3,2869218,124,-4.997397961504757,80,499.7597961425781,295.97587890625,4439.63818359375,15.0,False,False
45064,1,14524073,123,-5.0521980713680374,84,505.23980712890625,306.61988932291666,4599.29833984375,15.0,False,False
45136,2,9354243,122,-5.616597485430539,86,561.6797485351562,319.39453125,4790.91796875,15.0,False,False
45280,0,15880585,124,-5.4205977295711625,88,542.0797729492188,303.53720703125,4553.05810546875,15.0,False,False
45352,3,11881436,125,-4.970398144610225,86,497.059814453125,298.29322916666666,4474.3984375,15.0,False,False
45440,1,15277525,124,-5.794397778399289,94,579.4597778320312,349.28251953125,5239.23779296875,15.0,False,False
45512,2,7285874,123,-5.506197705157099,94,550.6397705078125,327.855859375,4917.837890625,15.0,False,False
45648,0,1531675,125,-5.536197705157101,92,553.6397705078125,332.4025390625,4986.0380859375,15.0,False,False
45696,3,13762864,126,-5.494197583086788,86,549.4397583007812,302.65856119791664,4539.87841796875,15.0,False,False
45840,1,10186007,125,-6.161397290118039,100,616.1597290039062,357.66917317708334,5365.03759765625,15.0,False,False
45872,2,14394993,124,-5.48359760750085,90,548.3797607421875,310.38255208333334,4655.73828125,15.0,False,False
45976,0,10458867,126,-5.530597729571163,82,553.0797729492188,327.433203125,4911.498046875,15.0,False,False
46056,3,9077187,127,-5.422997631914912,90,542.3197631835938,325.22119140625,4878.31787109375,15.0,False,False
46200,1,6628128,126,-5.879797558672725,90,587.999755859375,334.38518880208335,5015.77783203125,15.0,False,False
46216,2,8269954,125,-5.514597973711787,86,551.4797973632812,322.74388020833334,4841.158203125,15.0,False,False
46352,0,9740558,127,-5.6289979981258496,94,562.9197998046875,351.21051432291665,5268.15771484375,15.0,False,False
46400,3,2569600,128,-5.645397534258662,86,564.5597534179688,330.23186848958335,4953.47802734375,15.0,False,False
46560,1,7459541,127,-5.505998120196166,90,550.6198120117188,353.05719401041665,5295.85791015625,15.0,False,False
46600,2,1368308,126,-5.945197949297724,96,594.539794921875,341.10387369791664,5116.55810546875,15.0,False,False
46712,0,15082804,128,-5.287397656328976,90,528.759765625,308.2892252604167,4624.33837890625,15.0,False,False
46792,3,3041472,129,-5.349597973711788,98,534.9797973632812,340.50921223958335,5107.63818359375,15.0,False,False
46960,2,1680769,127,-5.333597607500851,90,533.3797607421875,326.410546875,4896.158203125,15.0,False,False
46976,1,2555307,128,-5.9401979492977235,104,594.039794921875,351.5865234375,5273.7978515625,15.0,False,False
47088,0,5018302,129,-5.502798046953975,94,550.2998046875,337.52386067708335,5062.85791015625,15.0,False,False
47104,3,9846382,130,-4.721398205645382,78,472.1598205566406,288.81988932291665,4332.29833984375,15.0,False,False
47312,2,583529,128,-5.299798169024289,88,529.9998168945312,328.6078776041667,4929.1181640625,15.0,False,False
47344,1,7012814,129,-5.285197949297727,92,528.539794921875,335.6078776041667,5034.1181640625,15.0,False,False
