global_step,env,seed,seed_index,return,length,makespan,mean_flow_time,total_flow_time,jobs_exited,deadlock,timed_out,truncated
221172,3,5327792,54,-95.96158593750005,235,9405.0166015625,651.1363964521452,197294.328125,303.0,False,False,True
221176,0,6373549,56,-32.154296875,319,11255.015625,565.5302605540898,214335.96875,379.0,False,False,True
221564,1,9957793,56,-30.55513183593747,360,5450.01806640625,218.45338541666666,29491.20703125,135.0,False,False,True
222040,2,11838466,57,-164.01696484375003,281,8050.0166015625,689.7607347328244,180717.3125,262.0,False,False,True
222332,0,11504630,57,-25.097765624999994,289,11340.2958984375,552.1652251958225,211479.28125,383.0,False,False,False
222444,1,5813338,57,-138.13453125000004,220,8955.0166015625,686.2528211805555,197640.8125,288.0,False,False,True
222448,3,2343927,55,-36.313734375000024,319,11255.015625,571.3017113095239,215952.046875,378.0,False,False,True
223092,1,13277524,58,-8.583649921882897,162,2700.01904296875,164.38457414215685,8383.61328125,51.0,False,False,True
223400,3,9146520,56,-100.32747656250008,238,9405.0166015625,661.2141693811075,202992.75,307.0,False,False,True
223416,2,13820037,58,-168.4810644531249,344,7750.01708984375,593.136010021097,140573.234375,237.0,False,False,True
223456,0,15940537,58,-167.82582812499993,281,8500.0166015625,735.6776983394834,199368.65625,271.0,False,False,True
223812,1,10239211,59,-9.346074462890622,180,3150.018798828125,169.02521158854168,10141.5126953125,60.0,False,False,True
224176,0,10916391,59,-9.186534057617186,180,3150.018798828125,166.16853841145834,9970.1123046875,60.0,False,False,True
224804,2,16146189,59,-160.56077539062505,347,7750.01708984375,569.9335451244814,137353.984375,241.0,False,False,True
224836,3,7951597,57,-30.954168945312485,359,5450.01806640625,218.97685401119404,29342.8984375,134.0,False,False,True
225012,1,14742518,60,-20.200528320312515,300,5000.01806640625,215.02821180555554,27093.5546875,126.0,False,False,True
225624,0,14099682,60,-29.671479492187498,362,5450.01806640625,212.5663631663603,28909.025390625,136.0,False,False,True
225988,3,8422531,58,-25.582984374999985,288,11336.9951171875,549.3833632506528,210413.828125,383.0,False,False,False
226120,2,2702515,60,-146.90384960937496,329,7300.01708984375,444.1784298780488,91056.578125,205.0,False,False,True
226168,1,10754305,61,-25.526843750000033,289,11345.5751953125,558.3179259138382,213835.765625,383.0,False,False,False
227000,2,3009861,61,-138.8098906249999,220,8955.0166015625,680.73779296875,196052.484375,288.0,False,False,True
227060,0,11553335,61,-31.182889648437524,359,5450.01806640625,221.5527635261194,29688.0703125,134.0,False,False,True
227304,3,7135603,59,-141.08161914062495,329,7300.01708984375,431.5002629206731,89752.0546875,208.0,False,False,True
227320,1,5839120,62,-25.371093749999996,288,11353.7158203125,553.3889523498694,211947.96875,383.0,False,False,False
227644,2,15724063,62,-8.540629414070393,161,2700.01904296875,163.5410347732843,8340.5927734375,51.0,False,False,True
227968,1,8079603,63,-8.370249531257892,162,2700.01904296875,160.20025275735293,8170.212890625,51.0,False,False,True
228292,2,10919103,63,-8.321210468757897,162,2700.01904296875,159.23869293811273,8121.17333984375,51.0,False,False,True
228440,0,11814137,62,-167.01239062500002,345,7750.01708984375,596.4095842050209,142541.890625,239.0,False,False,True
228584,3,115004,60,-34.945359375,320,11255.015625,574.7873103562006,217844.390625,379.0,False,False,True
228848,1,6934345,64,-139.72378906249997,220,8955.0166015625,688.6361375432526,199015.84375,289.0,False,False,True
229616,2,9910693,64,-143.116396484375,331,7300.01708984375,449.8377958131068,92666.5859375,206.0,False,False,True
229752,0,6531129,63,-143.72216992187498,328,7300.01708984375,444.703125,92498.25,208.0,False,False,True
229784,3,7695706,61,-22.323728515625007,300,5000.01806640625,231.6048797123016,29182.21484375,126.0,False,False,True
230276,1,9612188,65,-31.9985478515625,357,5450.01806640625,227.92701099537038,30770.146484375,135.0,False,False,True
230880,0,14683932,64,-167.85617578125002,282,8500.0166015625,729.2020833333333,196884.5625,270.0,False,False,True
231064,2,15347401,65,-30.77175781249999,362,5450.01806640625,218.39382233796297,29483.166015625,135.0,False,False,True
231116,3,4495419,62,-142.530974609375,333,7300.01708984375,435.3714384191176,88815.7734375,204.0,False,False,True
231552,1,13585238,66,-31.598484374999977,319,11255.015625,552.6184275793651,208889.765625,378.0,False,False,True
232080,0,2275192,65,-19.82264599609376,300,5000.01806640625,211.57376922123015,26658.294921875,126.0,False,False,True
232264,2,15105863,66,-20.56238916015625,300,5000.01806640625,217.49615575396825,27404.515625,126.0,False,False,True
232268,1,15312794,67,-9.093514892578126,179,3150.018798828125,165.2629674692623,10081.041015625,61.0,False,False,True
232488,3,12854721,63,-169.35711914062492,343,7750.01708984375,590.8240691489361,138843.65625,235.0,False,False,True
232912,2,7071926,67,-8.538368671882896,162,2700.01904296875,163.49670649509804,8338.33203125,51.0,False,False,True
233040,0,9716599,66,-109.91486718750001,240,9405.0166015625,703.1455965909091,216568.84375,308.0,False,False,True
233132,3,14614323,64,-8.448829609382896,161,2700.01904296875,161.7410386029412,8248.79296875,51.0,False,False,True
233652,1,6860324,68,-162.50745898437498,346,7750.01708984375,569.2585706751055,134914.28125,237.0,False,False,True
233852,3,3784463,65,-9.425553710937502,180,3150.018798828125,170.56253255208333,10233.751953125,60.0,False,False,True
234060,2,254438,68,-162.26683203125012,287,8500.0166015625,710.872866697417,192646.546875,271.0,False,False,True
234480,0,12107350,67,-31.24523632812498,360,5450.01806640625,222.51180555555555,30039.09375,135.0,False,False,True
234808,1,6306594,69,-26.346562499999987,289,11341.595703125,560.2672976501306,214582.375,383.0,False,False,False
235008,2,10242526,69,-97.61413281249999,237,9405.0166015625,645.6198258196721,196914.046875,305.0,False,False,True
235052,3,4151221,66,-20.751148437500003,300,5000.01806640625,219.04853360615078,27600.115234375,126.0,False,False,True
235760,0,14186355,68,-31.169406249999973,320,11255.015625,556.5718585092349,210940.734375,379.0,False,False,True
236152,2,681681,70,-157.18470703124987,286,8500.0166015625,693.2841796875,188573.296875,272.0,False,False,True
236248,1,7938739,70,-32.08520800781251,360,5450.01806640625,227.22093633395522,30447.60546875,134.0,False,False,True
236368,3,10199836,67,-143.748734375,329,7300.01708984375,453.1796875,95167.734375,210.0,False,False,True
237032,0,8818729,69,-33.448015625,318,11255.015625,567.960441468254,214689.046875,378.0,False,False,True
237348,2,997252,71,-20.283107421874995,299,5000.01806640625,215.96568080357142,27211.67578125,126.0,False,False,True
237488,3,6743886,68,-162.61293359375023,280,8500.0166015625,714.5053044280443,193630.9375,271.0,False,False,True
237632,1,143710,71,-168.64765429687498,346,7750.01708984375,595.8121689618644,140611.671875,236.0,False,False,True
238296,2,8808889,72,-108.70312499999999,237,9405.0166015625,691.4964488636364,212980.90625,308.0,False,False,True
238356,0,6304691,70,-142.00635546874997,331,7300.01708984375,435.9181565504808,90670.9765625,208.0,False,False,True
238768,3,1243223,69,-33.67418750000001,320,11255.015625,557.2574818121693,210643.328125,378.0,False,False,True
239004,1,8149250,72,-168.06444531250006,343,7750.01708984375,598.4002505274261,141820.859375,237.0,False,False,True
239080,0,5211892,71,-9.397934570312502,181,3150.018798828125,168.19446835275423,9923.4736328125,59.0,False,False,True
239632,2,9338468,73,-174.5523710937501,334,7750.01708984375,450.3857921511628,96832.9453125,215.0,False,False,True
239648,3,15511366,70,-131.26930468749995,220,8955.0166015625,658.9944504310345,191108.390625,290.0,False,False,True
240212,1,6414669,73,-172.83040624999995,302,8050.0166015625,565.2633558091286,136228.46875,241.0,False,False,True
240236,0,7101847,72,-26.248718750000016,289,11344.67578125,555.6278557441253,212805.46875,383.0,False,False,False
240776,3,4347365,71,-164.1283828124999,282,8500.0166015625,718.1128920664206,194608.59375,271.0,False,False,True
240984,2,10655107,74,-141.46533984375003,338,7300.01708984375,444.39840011961724,92879.265625,209.0,False,False,True
241180,0,8156106,73,-93.29805468749998,236,9405.0166015625,633.0064036885246,193066.953125,305.0,False,False,True
241412,1,9920927,74,-21.231865722656238,300,5000.01806640625,223.3062996031746,28136.59375,126.0,False,False,True
241736,3,9340111,72,-92.32071093749998,240,9405.0166015625,630.853013029316,193671.875,307.0,False,False,True
241864,2,4638327,75,-134.25003906249998,220,8955.0166015625,664.1664684256056,191944.109375,289.0,False,False,True
242464,0,12062639,74,-32.832515625,321,11255.015625,558.7963390501319,211783.8125,379.0,False,False,True
242508,2,1701264,76,-8.459930195320398,161,2700.01904296875,161.95867800245097,8259.892578125,51.0,False,False,True
242560,1,7409570,75,-24.049859375000004,287,11345.1357421875,542.3423629242819,207717.125,383.0,False,False,False
242876,3,11484541,73,-167.99730468750008,285,8500.0166015625,732.9350694444445,197892.46875,270.0,False,False,True
243744,0,14924234,75,-33.21814062499998,320,11255.015625,559.9426121372031,212218.25,379.0,False,False,True
243760,1,15406620,76,-21.40982861328126,300,5000.01806640625,224.6583736359127,28306.955078125,126.0,False,False,True
243904,2,5138229,77,-166.3607421875,349,7750.01708984375,585.5120141806723,139351.859375,238.0,False,False,True
244196,3,4604415,74,-143.48939062499994,330,7300.01708984375,441.8860426682692,91912.296875,208.0,False,False,True
244632,1,1379393,77,-137.3272968749998,218,8955.0166015625,677.306640625,195064.3125,288.0,False,False,True
244688,0,1233117,76,-95.88577343749988,236,9405.0166015625,632.9143708881579,192405.96875,304.0,False,False,True
245184,2,4069616,78,-32.62818749999999,320,11255.015625,568.3204567941953,215393.453125,379.0,False,False,True
245352,3,6320301,75,-23.665343750000012,289,11357.2353515625,545.510647845953,208930.578125,383.0,False,False,False
245648,0,15671309,77,-97.02464062500003,240,9405.0166015625,657.1473214285714,202401.375,308.0,False,False,True
245908,2,1701835,79,-9.267874389648439,181,3150.018798828125,165.7237983315678,9777.7041015625,59.0,False,False,True
245948,1,15737129,78,-147.31376367187505,329,7300.01708984375,429.88365917487687,87266.3828125,203.0,False,False,True
246492,3,4956149,76,-164.7059453125,285,8050.0166015625,690.9515803231939,181720.265625,263.0,False,False,True
246668,1,15668848,79,-9.354413818359374,180,3150.018798828125,168.74020182291667,10124.412109375,60.0,False,False,True
246976,0,8919151,78,-141.07408984375004,332,7300.01708984375,427.53553185096155,88927.390625,208.0,False,False,True
247356,2,8140290,80,-30.68232031249999,362,5450.01806640625,219.0002025462963,29565.02734375,135.0,False,False,True
247648,3,4341601,77,-26.04007812500001,289,11348.435546875,555.7845545039164,212865.484375,383.0,False,False,False
247864,0,6009229,79,-139.39553906250015,222,8955.0166015625,696.3010631443299,202623.609375,291.0,False,False,True
247868,1,5179843,80,-21.176465820312497,300,5000.01806640625,222.06073288690476,27979.65234375,126.0,False,False,True
248636,2,9640561,81,-32.47193749999999,320,11255.015625,556.3135747354497,210286.53125,378.0,False,False,True
248832,1,5963966,81,-104.217328125,241,9405.0166015625,679.0385821197411,209822.921875,309.0,False,False,True
248992,0,11289966,80,-164.2354296874999,282,8500.0166015625,729.431891025641,199134.90625,273.0,False,False,True
249012,3,13828669,78,-164.45649218749992,341,7750.01708984375,574.6869769874477,137350.1875,239.0,False,False,True
249784,1,5177690,82,-92.23725781249993,238,9405.0166015625,621.6747344771242,190232.46875,306.0,False,False,True
250008,2,8815444,82,-165.54129101562498,343,7750.01708984375,594.0354694092827,140786.40625,237.0,False,False,True
250144,0,9592964,81,-162.78565234375012,288,8500.0166015625,715.5876383763838,193924.25,271.0,False,False,True
250168,3,427636,79,-160.30424218749994,289,8500.0166015625,708.7573529411765,192782.0,272.0,False,False,True
251232,1,251024,83,-30.227266601562516,362,5450.01806640625,215.78271122685186,29130.666015625,135.0,False,False,True
251372,2,3310553,83,-168.34223828124993,341,7750.01708984375,595.4651391806723,141720.703125,238.0,False,False,True
251456,0,4279036,82,-141.54420312500002,328,7300.01708984375,451.61049641148327,94386.59375,209.0,False,False,True
251604,3,14266398,80,-31.535460937499984,359,5450.01806640625,224.4156105324074,30296.107421875,135.0,False,False,True
252104,0,5406853,83,-8.618709492195396,162,2700.01904296875,165.07201669730392,8418.6728515625,51.0,False,False,True
252512,1,14317006,84,-33.814499999999995,320,11255.015625,581.2977017195767,219730.53125,378.0,False,False,True
252564,3,15016585,81,-93.75804687499996,240,9405.0166015625,636.0158803104575,194620.859375,306.0,False,False,True
252796,2,1972824,84,-30.827072265624988,356,5450.01806640625,217.5174469449627,29147.337890625,134.0,False,False,True
253248,0,12074187,84,-160.71503906250004,286,8500.0166015625,710.2255036630037,193891.5625,273.0,False,False,True
253752,2,5329875,85,-91.67775781249996,239,9405.0166015625,638.9412909836066,194877.09375,305.0,False,False,True
253884,1,3451749,85,-160.835548828125,343,7750.01708984375,583.9916064049587,141325.96875,242.0,False,False,True
253948,3,8976729,82,-164.66820117187507,346,7750.01708984375,575.8255753138076,137622.3125,239.0,False,False,True
254404,0,9974756,85,-153.91092578124994,289,8050.0166015625,658.3720518867924,174468.59375,265.0,False,False,True
254760,1,15073142,86,-139.08399218750003,219,8955.0166015625,677.7737087673611,195198.828125,288.0,False,False,True
254896,3,6790801,83,-93.17189062499999,237,9405.0166015625,638.7096525493421,194167.734375,304.0,False,False,True
255032,2,10863426,86,-32.734078124999996,320,11255.015625,568.8105211081794,215579.1875,379.0,False,False,True
255408,1,4812996,87,-8.436549335945397,162,2700.01904296875,161.50024892769608,8236.5126953125,51.0,False,False,True
255548,0,8467696,86,-156.45267578125004,286,8500.0166015625,695.1744025735294,189087.4375,272.0,False,False,True
256172,3,4739690,84,-30.74246875,319,11255.015625,557.7523911609499,211388.15625,379.0,False,False,True
256196,2,7264236,87,-164.04316796874997,291,8050.0166015625,674.5483062977099,176731.65625,262.0,False,False,True
256492,0,5675830,87,-96.78633593750004,236,9405.0166015625,645.6198601973684,196268.4375,304.0,False,False,True
256568,1,12598584,88,-162.16668359375004,290,8500.0166015625,714.9723115808823,194472.46875,272.0,False,False,True
256916,2,9122520,88,-9.2837548828125,180,3150.018798828125,166.9965075476695,9852.7939453125,59.0,False,False,True
257220,0,12764140,88,-9.32741430664063,182,3150.018798828125,169.48213370901638,10338.41015625,61.0,False,False,True
257456,3,7325209,85,-39.27110937499997,321,11255.015625,576.3893092105263,219027.9375,380.0,False,False,True
257764,1,16247428,89,-21.718848632812495,299,5000.01806640625,226.7105964781746,28565.53515625,126.0,False,False,True
258188,2,8551681,89,-30.618250000000007,318,11255.015625,546.8079238126649,207240.203125,379.0,False,False,True
258376,0,6576360,89,-27.781218750000022,289,11372.6552734375,571.2409024151436,218785.265625,383.0,False,False,False
258412,1,9877863,90,-8.428609882820401,162,2700.01904296875,161.3445733762255,8228.5732421875,51.0,False,False,True
258736,3,6919243,86,-31.095671874999987,320,11255.015625,563.9465699208444,213735.75,379.0,False,False,True
259464,2,7472346,90,-35.49375000000001,319,11255.015625,571.6309937169312,216076.515625,378.0,False,False,True
259548,1,3040180,91,-164.52791406250014,284,8500.0166015625,722.8055811808118,195880.3125,271.0,False,False,True
259748,0,5512584,90,-164.1080195312499,343,7750.01708984375,584.0004576359833,139576.109375,239.0,False,False,True
260064,3,5638843,87,-143.13158398437506,332,7300.01708984375,449.64764108009706,92627.4140625,206.0,False,False,True
260664,2,6523662,91,-21.69160546875001,300,5000.01806640625,227.0489986359127,28608.173828125,126.0,False,False,True
260744,1,11298939,92,-21.471988769531244,299,5000.01806640625,225.5439453125,28418.537109375,126.0,False,False,True
260936,0,14937422,91,-154.6294609374999,297,8050.0166015625,660.2762784090909,174312.9375,264.0,False,False,True
261020,3,5427272,88,-98.15740625000002,239,9405.0166015625,654.3475671824104,200884.703125,307.0,False,False,True
261620,1,14654218,93,-129.80720312499997,219,8955.0166015625,654.4414331896552,189788.015625,290.0,False,False,True
261940,2,16178789,92,-33.509031250000014,319,11255.015625,569.3789577836411,215794.625,379.0,False,False,True
262244,0,4435323,92,-145.05659570312503,327,7300.01708984375,451.10061438106794,92926.7265625,206.0,False,False,True
262332,3,1925245,89,-144.08115625,328,7300.01708984375,454.6088088768116,94104.0234375,207.0,False,False,True
262952,1,11688007,94,-142.14497265625005,333,7300.01708984375,443.57880434782606,91820.8125,207.0,False,False,True
263256,2,689076,93,-140.588248046875,329,7300.01708984375,450.4547619047619,94595.5,210.0,False,False,True
263584,0,3818800,93,-143.17280859375,335,7300.01708984375,440.787109375,91683.71875,208.0,False,False,True
263608,3,12142070,90,-32.059328125000015,319,11255.015625,553.7332175925926,209311.15625,378.0,False,False,True
263976,2,8548438,94,-9.305814697265623,180,3150.018798828125,169.5964075307377,10345.380859375,61.0,False,False,True
264112,1,9864089,95,-153.25762109375,290,8500.0166015625,681.3098575367648,185316.28125,272.0,False,False,True
264888,3,3789841,91,-33.62434374999999,320,11255.015625,568.1748845646438,215338.28125,379.0,False,False,True
264956,0,11984685,94,-161.52150390624993,343,7750.01708984375,577.798640167364,138093.875,239.0,False,False,True
265116,2,12621069,95,-158.64158203124998,285,8050.0166015625,678.019929245283,179675.28125,265.0,False,False,True
265312,1,52177,96,-21.468588378906244,300,5000.01806640625,225.07186259920636,28359.0546875,126.0,False,False,True
265844,3,13391561,92,-91.92450781249995,239,9405.0166015625,636.4955357142857,196040.625,308.0,False,False,True
265916,0,10459113,95,-99.2997578125001,240,9405.0166015625,662.360191993464,202682.21875,306.0,False,False,True
266452,1,7233652,97,-163.55383984375015,285,8050.0166015625,689.3370028409091,181984.96875,264.0,False,False,True
266484,2,15627593,96,-164.74347851562501,342,7750.01708984375,584.5356486344538,139119.484375,238.0,False,False,True
266492,3,10973754,93,-8.610270039070393,162,2700.01904296875,164.9065372242647,8410.2333984375,51.0,False,False,True
267360,0,823989,96,-31.647747070312494,361,5450.01806640625,225.34817708333333,30422.00390625,135.0,False,False,True
267636,3,9719910,94,-160.7097031250001,286,8500.0166015625,711.9000686813187,194348.71875,273.0,False,False,True
267872,1,12116703,98,-30.789868164062504,355,5450.01806640625,218.75914351851853,29532.484375,135.0,False,False,True
267916,2,3971636,97,-32.65298730468751,358,5450.01806640625,232.41758978544777,31143.95703125,134.0,False,False,True
268084,0,1418703,97,-9.137214355468751,181,3150.018798828125,163.84654947916667,9830.79296875,60.0,False,False,True
268632,2,9774386,98,-9.335833984375,179,3150.018798828125,167.76971332097457,9898.4130859375,59.0,False,False,True
268836,3,9736240,95,-19.6763876953125,300,5000.01806640625,209.90741257440476,26448.333984375,126.0,False,False,True
269240,0,6333569,98,-161.71292187499995,289,8050.0166015625,686.093690814394,181128.734375,264.0,False,False,True
269300,1,12381387,99,-31.701599609375002,357,5450.01806640625,222.33347039473685,29570.3515625,133.0,False,False,True
269788,2,7236684,99,-27.58721875000002,289,11342.775390625,571.5789001305483,218914.71875,383.0,False,False,False
270024,1,6717153,100,-9.389013671874999,181,3150.018798828125,169.746533203125,10184.7919921875,60.0,False,False,True
270036,3,7992555,96,-23.190145996093744,300,5000.01806640625,237.88152591765873,29973.072265625,126.0,False,False,True
270380,0,13971124,99,-157.1417734375,285,8500.0166015625,692.5365349264706,188369.9375,272.0,False,False,True
270808,2,1643965,100,-200.85992187500008,255,8500.0166015625,495.02896995708153,115341.75,233.0,False,False,True
270960,1,16391215,101,-96.27409374999995,234,9405.0166015625,637.5470819536424,192539.21875,302.0,False,False,True
271236,3,9731538,97,-21.46848632812499,300,5000.01806640625,225.1395625,28142.4453125,125.0,False,False,True
271456,2,12602223,101,-8.497469257820397,162,2700.01904296875,162.6947571997549,8297.4326171875,51.0,False,False,True
271536,0,6731093,100,-157.46762109374998,289,8500.0166015625,696.1359719669117,189348.984375,272.0,False,False,True
271924,1,3306090,102,-104.16896874999995,241,9405.0166015625,661.9447951158941,199907.328125,302.0,False,False,True
272412,2,14321780,102,-96.04190624999993,239,9405.0166015625,638.6158387622149,196055.0625,307.0,False,False,True
272624,3,14895913,98,-169.97943164062508,347,7750.01708984375,598.89069092827,141937.09375,237.0,False,False,True
272816,0,13207447,101,-32.129890625000016,320,11255.015625,562.6898499340369,213259.453125,379.0,False,False,True
273056,1,3454727,103,-181.82713671874998,283,8050.0166015625,443.9708520179372,99005.5,223.0,False,False,True
273692,2,9593767,103,-37.27985937500002,320,11255.015625,577.1236359126984,218152.734375,378.0,False,False,True
273936,3,14657478,99,-143.19823046874995,328,7300.01708984375,450.7966880980861,94216.5078125,209.0,False,False,True
274128,0,5316256,102,-141.92635156249995,328,7300.01708984375,444.58743990384613,92474.1875,208.0,False,False,True
274204,1,11800018,104,-23.970859375000003,287,11337.1357421875,548.4352562010444,210050.703125,383.0,False,False,False
274888,2,11422303,104,-21.476848144531235,299,5000.01806640625,224.8834480406746,28335.314453125,126.0,False,False,True
275088,3,14466303,100,-25.67712499999998,288,11343.095703125,554.5481396866841,212391.9375,383.0,False,False,False
275288,0,4023559,103,-158.16398046875008,290,8050.0166015625,673.8701245300751,179249.453125,266.0,False,False,True
275352,1,13073327,105,-168.2242812499999,287,8050.0166015625,692.53359375,180058.734375,260.0,False,False,True
275748,2,5487047,105,-136.328734375,215,8955.0166015625,656.7925740418118,188499.46875,287.0,False,False,True
276288,1,5348955,106,-98.34355468749999,234,9405.0166015625,643.8843853135313,195096.96875,303.0,False,False,True
276432,0,13284418,104,-167.3225546875,286,8500.0166015625,733.1917666051661,198694.96875,271.0,False,False,True
276524,3,13756480,101,-31.8782958984375,359,5450.01806640625,225.81515801221803,30033.416015625,133.0,False,False,True
276932,1,9326000,107,-8.439829609382898,161,2700.01904296875,161.56456801470588,8239.79296875,51.0,False,False,True
276944,2,11857276,106,-22.319107910156244,299,5000.01806640625,231.22598896329364,29134.474609375,126.0,False,False,True
277168,3,11732308,102,-8.651108906257903,161,2700.01904296875,165.7072993259804,8451.072265625,51.0,False,False,True
277304,0,14706200,105,-137.27663281250005,218,8955.0166015625,670.8938371080139,192546.53125,287.0,False,False,True
277968,3,1987827,103,-158.75327343750004,200,8955.0166015625,556.9467827490774,150932.578125,271.0,False,False,True
278080,2,7792492,107,-161.30878906250013,284,8500.0166015625,710.7889760147601,192623.8125,271.0,False,False,True
278092,1,718838,108,-154.522625,290,8500.0166015625,696.4513507326008,190131.21875,273.0,False,False,True
278452,0,1339635,106,-25.916562499999994,287,11335.5751953125,557.1478867493472,213387.640625,383.0,False,False,False
278724,2,14893964,108,-8.724149921882896,161,2700.01904296875,167.13945695465685,8524.1123046875,51.0,False,False,True
279100,0,992022,107,-8.462689960945399,162,2700.01904296875,162.01281020220588,8262.6533203125,51.0,False,False,True
279248,3,6863463,104,-30.739625,320,11255.015625,553.4400148416887,209753.765625,379.0,False,False,True
279468,1,1779193,109,-171.250701171875,344,7750.01708984375,580.8683130296611,137084.921875,236.0,False,False,True
280004,2,5760693,109,-36.44734374999999,320,11255.015625,570.729580026455,215735.78125,378.0,False,False,True
280544,0,11265217,108,-37.561793945312466,361,5450.01806640625,269.8415798611111,36428.61328125,135.0,False,False,True
280612,1,15653077,110,-177.86247656249995,286,8050.0166015625,438.1890625,98592.5390625,225.0,False,False,True
280612,3,6368784,105,-170.5387109374999,341,7750.01708984375,469.6973887950451,104272.8203125,222.0,False,False,True
281276,2,8457516,110,-33.04162500000001,318,11255.015625,555.1266078496042,210392.984375,379.0,False,False,True
281332,3,12869726,106,-9.236854980468747,180,3150.018798828125,166.64171549479167,9998.5029296875,60.0,False,False,True
281768,1,9142520,111,-28.884218750000016,289,11334.8759765625,574.5170936684073,220040.046875,383.0,False,False,False
281864,0,5645747,109,-143.50379687500003,330,7300.01708984375,447.109068627451,91210.25,204.0,False,False,True
282488,3,13273030,107,-158.58723046874996,289,8500.0166015625,702.8553538602941,191176.65625,272.0,False,False,True
282616,2,8491179,111,-141.9913671875,335,7300.01708984375,452.2220082938389,95418.84375,211.0,False,False,True
282724,1,12601796,112,-97.9280468749999,239,9405.0166015625,643.0118215460526,195475.59375,304.0,False,False,True
283024,0,9628492,110,-155.01955468750012,290,8500.0166015625,689.7097886029412,187601.0625,272.0,False,False,True
283372,1,7212504,113,-8.506709492195396,162,2700.01904296875,162.87593826593138,8306.6728515625,51.0,False,False,True
283764,2,6655528,112,-23.192812499999995,287,11340.435546875,546.5897927545692,209343.890625,383.0,False,False,False
283768,3,4461956,108,-37.182015625,320,11255.015625,562.226830474934,213083.96875,379.0,False,False,True
284020,1,1941675,114,-8.46094972657039,162,2700.01904296875,161.9786879595588,8260.9130859375,51.0,False,False,True
284176,0,2529768,111,-157.41464062500006,288,8050.0166015625,674.0321311090225,179292.546875,266.0,False,False,True
284412,2,1934466,113,-8.4837094921954,162,2700.01904296875,162.4249578737745,8283.6728515625,51.0,False,False,True
284904,1,16518956,115,-134.58199218749994,221,8955.0166015625,660.3972750865051,190854.8125,289.0,False,False,True
285164,3,128462,109,-157.66953320312507,349,7750.01708984375,580.1470927254098,141555.890625,244.0,False,False,True
285360,2,320412,114,-98.92737499999998,237,9405.0166015625,650.2302631578947,197670.0,304.0,False,False,True
285464,0,14430491,112,-147.08443359375,322,7300.01708984375,457.886453276699,94324.609375,206.0,False,False,True
286076,1,16327371,116,-161.4681796875,293,8500.0166015625,694.8356481481482,187605.625,270.0,False,False,True
286188,0,7560937,113,-9.151273681640621,181,3150.018798828125,165.36319986979166,9921.7919921875,60.0,False,False,True
286324,3,13188778,110,-28.480687499999995,290,11356.775390625,577.0035084856397,220992.34375,383.0,False,False,False
286524,2,2064654,115,-154.07440624999992,291,8500.0166015625,686.3997587316177,186700.734375,272.0,False,False,True
287388,0,15016548,114,-23.229586425781243,300,5000.01806640625,236.09059375,29511.32421875,125.0,False,False,True
287480,3,1723359,111,-28.728609375000012,289,11367.3759765625,562.7349053524804,215527.46875,383.0,False,False,False
287500,1,6780659,117,-30.89501074218751,356,5450.01806640625,219.1708838619403,29368.8984375,134.0,False,False,True
287692,2,8771304,116,-153.3570546875,292,8500.0166015625,683.8232241697417,185316.09375,271.0,False,False,True
288648,3,16733866,112,-152.2286367187501,292,8500.0166015625,676.0687614889706,183890.703125,272.0,False,False,True
288660,1,9251913,118,-26.01696875,290,11333.4755859375,560.7232375979112,214757.0,383.0,False,False,False
288748,0,13362141,115,-168.55479101562497,340,7750.01708984375,597.62368697479,142234.4375,238.0,False,False,True
288988,2,13005124,117,-142.06958398437496,324,7300.01708984375,428.46024476600985,86977.4296875,203.0,False,False,True
289468,0,11836631,116,-9.19345483398437,180,3150.018798828125,166.66653645833333,9999.9921875,60.0,False,False,True
289716,2,6674739,118,-9.172433959960937,182,3150.018798828125,164.0578654661017,9679.4140625,59.0,False,False,True
289780,1,8545101,119,-168.43771875000004,280,8500.0166015625,587.9600559338521,151105.734375,257.0,False,False,True
289800,3,7984549,113,-25.78849999999997,288,11338.255859375,562.8974787859008,215589.734375,383.0,False,False,False
290428,1,15970333,120,-8.514890156257895,162,2700.01904296875,163.03634344362746,8314.853515625,51.0,False,False,True
290432,2,15700928,119,-9.22645471191406,179,3150.018798828125,166.156201171875,9969.3720703125,60.0,False,False,True
290664,3,7772599,114,-153.4720234375,216,8955.0166015625,666.1628669928825,187191.765625,281.0,False,False,True
290748,0,3877227,117,-33.212953125000006,320,11255.015625,562.1783888522427,213065.609375,379.0,False,False,True
291140,1,1161363,121,-9.33883410644531,178,3150.018798828125,167.7632746292373,9898.033203125,59.0,False,False,True
291612,2,12093423,120,-171.6312460937501,295,8050.0166015625,514.2280982905983,120329.375,234.0,False,False,True
291620,0,12870615,118,-134.96400781249997,218,8955.0166015625,669.8853624131945,192926.984375,288.0,False,False,True
292000,3,2787774,115,-138.62496484374998,334,7300.01708984375,421.29773888221155,87629.9296875,208.0,False,False,True
292344,1,3003192,122,-167.68221875000003,301,8050.0166015625,547.5001291322315,132495.03125,242.0,False,False,True
292896,0,882252,119,-37.22042187500002,319,11255.015625,577.5771717506632,217746.59375,377.0,False,False,True
292976,3,6665518,116,-100.00532031250005,244,9405.0166015625,649.699064555921,197508.515625,304.0,False,False,True
293032,2,7684618,121,-33.853808593750024,355,5450.01806640625,240.76116487873134,32261.99609375,134.0,False,False,True
