global_step,env,seed,seed_index,return,length,makespan,mean_flow_time,total_flow_time,jobs_exited,deadlock,timed_out,truncated
40480,2,3009861,61,-8.376149921882892,162,2700.01904296875,160.31594669117646,8176.11328125,51.0,False,False,True
41088,0,11814137,62,-8.385609882820395,161,2700.01904296875,160.50143612132354,8185.5732421875,51.0,False,False,True
41092,3,4495419,62,-8.544908710945396,162,2700.01904296875,163.62494255514707,8344.8720703125,51.0,False,False,True
41112,1,5839120,62,-8.424390156257893,161,2700.01904296875,161.26183363970588,8224.353515625,51.0,False,False,True
41128,2,15724063,62,-8.394029804695395,162,2700.01904296875,160.66653262867646,8193.9931640625,51.0,False,False,True
41736,0,6531129,63,-8.536449726570398,162,2700.01904296875,163.45908011642157,8336.4130859375,51.0,False,False,True
41740,3,12854721,63,-8.430369648445392,162,2700.01904296875,161.3790785845588,8230.3330078125,51.0,False,False,True
41756,1,8079603,63,-8.489109882820397,161,2700.01904296875,162.53084788602942,8289.0732421875,51.0,False,False,True
41776,2,10919103,63,-8.188309589851645,162,2700.01904296875,156.63280292585785,7988.27294921875,51.0,False,False,True
42384,0,14683932,64,-8.479169453132894,162,2700.01904296875,162.3359375,8279.1328125,51.0,False,False,True
42384,3,14614323,64,-8.477449726570399,161,2700.01904296875,162.30221737132354,8277.4130859375,51.0,False,False,True
42404,1,6934345,64,-8.563029804695399,162,2700.01904296875,163.98025811887254,8362.9931640625,51.0,False,False,True
42420,2,9910693,64,-8.351890156257896,161,2700.01904296875,159.84025543811273,8151.85302734375,51.0,False,False,True
43028,0,2275192,65,-8.438750507820393,161,2700.01904296875,161.5433900122549,8238.712890625,51.0,False,False,True
43032,3,3784463,65,-8.544049335945397,162,2700.01904296875,163.60809206495097,8344.0126953125,51.0,False,False,True
43048,1,9612188,65,-8.507430195320394,161,2700.01904296875,162.8900696997549,8307.3935546875,51.0,False,False,True
43068,2,15347401,65,-8.385149921882897,162,2700.01904296875,160.49241727941177,8185.11328125,51.0,False,False,True
43676,0,9716599,66,-8.376550312507897,162,2700.01904296875,160.32378791360293,8176.51318359375,51.0,False,False,True
43680,3,4151221,66,-8.379409687507891,162,2700.01904296875,160.37985409007354,8179.37255859375,51.0,False,False,True
43696,1,13585238,66,-8.559930195320394,162,2700.01904296875,163.91946231617646,8359.892578125,51.0,False,False,True
43716,2,15105863,66,-8.649350117195402,162,2700.01904296875,165.67281326593138,8449.3134765625,51.0,False,False,True
44324,0,12107350,67,-8.398989765632894,162,2700.01904296875,160.76378676470588,8198.953125,51.0,False,False,True
44328,3,10199836,67,-8.380929218757897,162,2700.01904296875,160.40965839460785,8180.892578125,51.0,False,False,True
44340,1,15312794,67,-8.391470234382895,161,2700.01904296875,160.61633540134804,8191.43310546875,51.0,False,False,True
44360,2,7071926,67,-8.406850117195399,161,2700.01904296875,160.91791130514707,8206.8134765625,51.0,False,False,True
44972,0,14186355,68,-8.571229023445396,162,2700.01904296875,164.14102711397058,8371.1923828125,51.0,False,False,True
44972,3,6743886,68,-8.3205698437579,161,2700.01904296875,159.2261412377451,8120.533203125,51.0,False,False,True
44984,1,6860324,68,-8.585569843757899,161,2700.01904296875,164.42221966911765,8385.533203125,51.0,False,False,True
45004,2,254438,68,-8.4468296093829,161,2700.01904296875,161.70182291666666,8246.79296875,51.0,False,False,True
45616,0,8818729,69,-8.588569843757897,161,2700.01904296875,164.48104319852942,8388.533203125,51.0,False,False,True
45616,3,1243223,69,-8.543669453132892,161,2700.01904296875,163.60064338235293,8343.6328125,51.0,False,False,True
45632,1,6306594,69,-8.342049335945397,162,2700.01904296875,159.6473077512255,8142.0126953125,51.0,False,False,True
45648,2,10242526,69,-8.404930195320393,161,2700.01904296875,160.88026577818627,8204.8935546875,51.0,False,False,True
46264,0,6304691,70,-8.321169453132898,162,2700.01904296875,159.755673828125,7987.78369140625,50.0,False,False,True
46264,3,15511366,70,-8.344850117195396,162,2700.01904296875,159.7022154564951,8144.81298828125,51.0,False,False,True
46280,1,7938739,70,-8.283569843757894,162,2700.01904296875,158.50065104166666,8083.533203125,51.0,False,False,True
46296,2,681681,70,-8.367029804695393,162,2700.01904296875,160.13712086397058,8166.9931640625,51.0,False,False,True
46912,0,5211892,71,-8.507729023445396,162,2700.01904296875,162.8959290747549,8307.6923828125,51.0,False,False,True
46912,3,4347365,71,-8.310709492195398,162,2700.01904296875,159.03279143688727,8110.67236328125,51.0,False,False,True
46928,1,143710,71,-8.5045698437579,162,2700.01904296875,162.8339652267157,8304.5322265625,51.0,False,False,True
46944,2,997252,71,-8.466770039070393,162,2700.01904296875,162.09281173406862,8266.7333984375,51.0,False,False,True
47560,0,7101847,72,-8.445149921882894,162,2700.01904296875,161.66888786764707,8245.11328125,51.0,False,False,True
47560,3,9340111,72,-8.444649921882895,162,2700.01904296875,161.65906479779412,8244.6123046875,51.0,False,False,True
47576,1,8149250,72,-8.417810078132893,162,2700.01904296875,161.1328125,8217.7734375,51.0,False,False,True
47592,2,8808889,72,-8.583350117195394,162,2700.01904296875,164.37869561887254,8383.3134765625,51.0,False,False,True
48204,0,8156106,73,-8.393629414070396,161,2700.01904296875,160.65868183210785,8193.5927734375,51.0,False,False,True
48208,3,11484541,73,-8.670090351570398,162,2700.01904296875,166.07948452818627,8470.0537109375,51.0,False,False,True
48224,1,6414669,73,-8.445310078132898,162,2700.01904296875,161.6720090379902,8245.2724609375,51.0,False,False,True
48240,2,9338468,73,-8.513890156257899,162,2700.01904296875,163.01671645220588,8313.8525390625,51.0,False,False,True
48852,0,12062639,74,-8.3110893750079,162,2700.01904296875,159.0402401194853,8111.05224609375,51.0,False,False,True
48852,3,4604415,74,-8.588590351570396,161,2700.01904296875,164.4814261642157,8388.552734375,51.0,False,False,True
48872,1,9920927,74,-8.376389179695394,162,2700.01904296875,160.32063802083334,8176.3525390625,51.0,False,False,True
48888,2,10655107,74,-8.442129414070399,162,2700.01904296875,161.6096622242647,8242.0927734375,51.0,False,False,True
49496,3,6320301,75,-8.349129414070395,161,2700.01904296875,159.7861328125,8149.0927734375,51.0,False,False,True
49500,0,14924234,75,-8.417989765632896,162,2700.01904296875,161.13633578431373,8217.953125,51.0,False,False,True
49520,1,7409570,75,-8.359790546882897,162,2700.01904296875,159.99516505821077,8159.75341796875,51.0,False,False,True
49532,2,4638327,75,-8.471449726570393,161,2700.01904296875,162.1845703125,8271.4130859375,51.0,False,False,True
50144,3,4956149,76,-8.341889179695402,162,2700.01904296875,159.64416743259804,8141.8525390625,51.0,False,False,True
50148,0,1233117,76,-8.351090351570397,162,2700.01904296875,159.8245729932598,8151.05322265625,51.0,False,False,True
50168,1,15406620,76,-8.402649921882897,162,2700.01904296875,160.83553538602942,8202.6123046875,51.0,False,False,True
50180,2,1701264,76,-8.429909687507896,162,2700.01904296875,161.37005974264707,8229.873046875,51.0,False,False,True
50792,0,15671309,77,-8.389829609382897,161,2700.01904296875,160.58417585784315,8189.79296875,51.0,False,False,True
50792,3,4341601,77,-8.415649921882894,162,2700.01904296875,161.09045649509804,8215.61328125,51.0,False,False,True
50812,1,1379393,77,-8.329249531257894,161,2700.01904296875,159.917275390625,7995.86376953125,50.0,False,False,True
50824,2,5138229,77,-8.355990742195399,161,2700.01904296875,159.92065908394608,8155.95361328125,51.0,False,False,True
51440,0,8919151,78,-8.452749531257895,162,2700.01904296875,161.81789981617646,8252.712890625,51.0,False,False,True
51440,3,13828669,78,-8.441510273445397,162,2700.01904296875,161.5975030637255,8241.47265625,51.0,False,False,True
51460,1,15737129,78,-8.577469257820399,162,2700.01904296875,164.2633846507353,8377.4326171875,51.0,False,False,True
51472,2,4069616,78,-8.3606899609454,162,2700.01904296875,160.01280062806373,8160.65283203125,51.0,False,False,True
52088,0,6009229,79,-8.493630390632896,162,2700.01904296875,163.2048828125,8160.244140625,50.0,False,False,True
52088,3,427636,79,-8.490929218757897,162,2700.01904296875,162.56652113970588,8290.892578125,51.0,False,False,True
52108,1,15668848,79,-8.434409687507896,162,2700.01904296875,161.4582950367647,8234.373046875,51.0,False,False,True
52120,2,1701835,79,-8.443609882820397,162,2700.01904296875,161.6386910232843,8243.5732421875,51.0,False,False,True
52732,0,11289966,80,-8.439350117195398,161,2700.01904296875,161.55514705882354,8239.3125,51.0,False,False,True
52736,3,14266398,80,-8.347629414070392,162,2700.01904296875,159.75673062193627,8147.59326171875,51.0,False,False,True
52752,1,5179843,80,-8.343329609382893,161,2700.01904296875,160.198876953125,8009.94384765625,50.0,False,False,True
52764,2,8140290,80,-8.465329609382895,161,2700.01904296875,162.06456801470588,8265.29296875,51.0,False,False,True
53380,0,9592964,81,-8.519529804695399,162,2700.01904296875,163.12729779411765,8319.4921875,51.0,False,False,True
53380,3,15016585,81,-8.285509296882895,161,2700.01904296875,158.53867953431373,8085.47265625,51.0,False,False,True
53396,1,5963966,81,-8.337549335945397,161,2700.01904296875,159.55907245710785,8137.5126953125,51.0,False,False,True
53408,2,9640561,81,-8.428589375007899,161,2700.01904296875,161.3441712622549,8228.552734375,51.0,False,False,True
54024,0,4279036,82,-8.542629414070397,161,2700.01904296875,163.5802504595588,8342.5927734375,51.0,False,False,True
54024,3,8976729,82,-8.251330585945391,161,2700.01904296875,157.8684991574755,8051.29345703125,51.0,False,False,True
54044,1,5177690,82,-8.462568867195397,162,2700.01904296875,162.01043581495097,8262.5322265625,51.0,False,False,True
54056,2,8815444,82,-8.543069843757896,162,2700.01904296875,163.5888863357843,8343.033203125,51.0,False,False,True
54668,3,6790801,83,-8.375269062507895,161,2700.01904296875,160.2986749387255,8175.232421875,51.0,False,False,True
54672,0,5406853,83,-8.448049335945393,162,2700.01904296875,161.7257391237745,8248.0126953125,51.0,False,False,True
54688,1,251024,83,-8.552948750007902,161,2700.01904296875,163.78259037990196,8352.912109375,51.0,False,False,True
54704,2,3310553,83,-8.6578491406329,162,2700.01904296875,166.48927734375,8324.4638671875,50.0,False,False,True
55312,3,4739690,84,-8.578729023445398,161,2700.01904296875,164.2880859375,8378.6923828125,51.0,False,False,True
55320,0,12074187,84,-8.353749531257893,162,2700.01904296875,159.87672334558823,8153.712890625,51.0,False,False,True
55336,1,14317006,84,-8.415829609382895,162,2700.01904296875,161.09397977941177,8215.79296875,51.0,False,False,True
55352,2,1972824,84,-8.284649921882899,162,2700.01904296875,158.5218194699755,8084.61279296875,51.0,False,False,True
55960,3,7325209,85,-8.500028828132896,162,2700.01904296875,162.7449448529412,8299.9921875,51.0,False,False,True
55964,0,9974756,85,-8.292010273445396,161,2700.01904296875,158.6661496629902,8091.9736328125,51.0,False,False,True
55980,1,3451749,85,-8.515310078132899,161,2700.01904296875,163.6384765625,8181.923828125,50.0,False,False,True
56000,2,5329875,85,-8.513929218757893,162,2700.01904296875,163.01750153186273,8313.892578125,51.0,False,False,True
56608,3,6919243,86,-8.377269062507896,162,2700.01904296875,160.337890625,8177.232421875,51.0,False,False,True
56612,0,8467696,86,-8.352749531257901,162,2700.01904296875,159.85711550245097,8152.712890625,51.0,False,False,True
56628,1,15073142,86,-8.477889179695401,162,2700.01904296875,162.3108340992647,8277.8525390625,51.0,False,False,True
56644,2,10863426,86,-8.573390156257897,161,2700.01904296875,164.800078125,8240.00390625,50.0,False,False,True
57252,3,5638843,87,-8.40582960938289,161,2700.01904296875,160.89790134803923,8205.79296875,51.0,False,False,True
57260,0,5675830,87,-8.2908296093829,162,2700.01904296875,158.6429993872549,8090.79296875,51.0,False,False,True
57276,1,4812996,87,-8.579009296882894,162,2700.01904296875,164.91248046875,8245.6240234375,50.0,False,False,True
57288,2,7264236,87,-8.467249531257897,161,2700.01904296875,162.677275390625,8133.86376953125,50.0,False,False,True
57900,3,5427272,88,-8.561169453132896,162,2700.01904296875,163.9437806372549,8361.1328125,51.0,False,False,True
57908,0,12764140,88,-8.505270039070396,162,2700.01904296875,162.84771369485293,8305.2333984375,51.0,False,False,True
57924,1,12598584,88,-8.524730000007892,162,2700.01904296875,163.22926240808823,8324.6923828125,51.0,False,False,True
57936,2,9122520,88,-8.439909687507894,162,2700.01904296875,161.5661381740196,8239.873046875,51.0,False,False,True
58548,3,1925245,89,-8.445249531257897,162,2700.01904296875,161.67082184436273,8245.2119140625,51.0,False,False,True
58552,0,6576360,89,-8.570710468757897,161,2700.01904296875,164.130859375,8370.673828125,51.0,False,False,True
58568,1,16247428,89,-8.4346499218829,161,2700.01904296875,161.46298636642157,8234.6123046875,51.0,False,False,True
58584,2,8551681,89,-8.455550312507897,162,2700.01904296875,161.87279794730392,8255.5126953125,51.0,False,False,True
59196,0,5512584,90,-8.243850117195393,161,2700.01904296875,157.72184244791666,8043.81396484375,51.0,False,False,True
59196,3,12142070,90,-8.509109882820395,162,2700.01904296875,162.9229856004902,8309.072265625,51.0,False,False,True
59216,1,9877863,90,-8.434169453132894,162,2700.01904296875,161.45358455882354,8234.1328125,51.0,False,False,True
59232,2,7472346,90,-8.463049335945398,162,2700.01904296875,162.01985677083334,8263.0126953125,51.0,False,False,True
59840,0,14937422,91,-8.4960298046954,161,2700.01904296875,162.66653262867646,8295.9931640625,51.0,False,False,True
59844,3,3789841,91,-8.483849140632893,162,2700.01904296875,162.42769607843138,8283.8125,51.0,False,False,True
59864,1,3040180,91,-8.520989765632894,162,2700.01904296875,163.15594362745097,8320.953125,51.0,False,False,True
59876,2,6523662,91,-8.479810078132894,161,2700.01904296875,162.3484987745098,8279.7734375,51.0,False,False,True
60488,0,4435323,92,-8.627189960945397,162,2700.01904296875,165.2383003982843,8427.1533203125,51.0,False,False,True
60492,3,13391561,92,-8.551689960945396,162,2700.01904296875,163.75790824142157,8351.6533203125,51.0,False,False,True
60512,1,11298939,92,-8.598249531257899,162,2700.01904296875,164.67084099264707,8398.212890625,51.0,False,False,True
60524,2,16178789,92,-8.336930195320397,162,2700.01904296875,159.54692287071077,8136.89306640625,51.0,False,False,True
61136,0,3818800,93,-8.430309101570398,162,2700.01904296875,161.938466796875,8096.92333984375,50.0,False,False,True
61136,3,10973754,93,-8.5469897656329,161,2700.01904296875,163.6657475490196,8346.953125,51.0,False,False,True
61160,1,14654218,93,-8.326369648445395,162,2700.01904296875,159.3398628982843,8126.3330078125,51.0,False,False,True
61168,2,689076,93,-8.450069843757891,161,2700.01904296875,162.333681640625,8116.68408203125,50.0,False,False,True
61780,0,11984685,94,-8.30604933594539,161,2700.01904296875,158.9414253982843,8106.0126953125,51.0,False,False,True
61780,3,9719910,94,-8.523810078132897,161,2700.01904296875,163.8084765625,8190.423828125,50.0,False,False,True
61808,1,11688007,94,-8.4859292187579,162,2700.01904296875,162.4684819240196,8285.892578125,51.0,False,False,True
61816,2,8548438,94,-8.5060698437579,162,2700.01904296875,162.86339613970588,8306.033203125,51.0,False,False,True
62424,3,9736240,95,-8.423069843757897,161,2700.01904296875,161.23594515931373,8223.033203125,51.0,False,False,True
62428,0,10459113,95,-8.437149921882893,162,2700.01904296875,161.51202512254903,8237.11328125,51.0,False,False,True
62456,1,9864089,95,-8.6726489453204,162,2700.01904296875,166.12965303308823,8472.6123046875,51.0,False,False,True
62464,2,12621069,95,-8.245369648445399,162,2700.01904296875,157.75162760416666,8045.3330078125,51.0,False,False,True
63072,3,7992555,96,-8.340789570320393,162,2700.01904296875,159.62260646446077,8140.7529296875,51.0,False,False,True
63076,0,823989,96,-8.4473296093829,162,2700.01904296875,161.7116268382353,8247.29296875,51.0,False,False,True
63104,1,52177,96,-8.393510273445399,162,2700.01904296875,160.65634574142157,8193.4736328125,51.0,False,False,True
63112,2,15627593,96,-8.3881098828204,162,2700.01904296875,160.55045572916666,8188.0732421875,51.0,False,False,True
63720,3,9731538,97,-8.405230000007894,162,2700.01904296875,160.88614430147058,8205.193359375,51.0,False,False,True
63724,0,1418703,97,-8.322649921882896,162,2700.01904296875,159.26692708333334,8122.61328125,51.0,False,False,True
63748,1,7233652,97,-8.525270039070392,161,2700.01904296875,163.23987055759804,8325.2333984375,51.0,False,False,True
63760,2,3971636,97,-8.530629414070399,162,2700.01904296875,163.34495634191177,8330.5927734375,51.0,False,False,True
64368,0,6333569,98,-8.441288593757898,161,2700.01904296875,161.59317555147058,8241.251953125,51.0,False,False,True
64368,3,14895913,98,-8.348189960945392,162,2700.01904296875,159.76770258884804,8148.15283203125,51.0,False,False,True
64396,1,12116703,98,-8.334089375007899,162,2700.01904296875,160.014072265625,8000.70361328125,50.0,False,False,True
64408,2,9774386,98,-8.428089375007891,162,2700.01904296875,161.33436734068627,8228.052734375,51.0,False,False,True
65016,0,13971124,99,-8.529469257820395,162,2700.01904296875,163.32220818014707,8329.4326171875,51.0,False,False,True
65016,3,14657478,99,-8.360970234382894,162,2700.01904296875,160.01829618566177,8160.93310546875,51.0,False,False,True
65044,1,12381387,99,-8.282830585945394,162,2700.01904296875,158.48614621629903,8082.79345703125,51.0,False,False,True
65056,2,7236684,99,-8.422169453132897,162,2700.01904296875,161.21829044117646,8222.1328125,51.0,False,False,True
65664,0,6731093,100,-8.577029804695389,162,2700.01904296875,164.87287109375,8243.6435546875,50.0,False,False,True
65664,3,14466303,100,-8.445810078132894,162,2700.01904296875,161.68183210784315,8245.7734375,51.0,False,False,True
65692,1,6717153,100,-8.329169453132891,162,2700.01904296875,159.39476102941177,8129.1328125,51.0,False,False,True
65704,2,1643965,100,-8.287609882820396,162,2700.01904296875,158.57986749387254,8087.5732421875,51.0,False,False,True
66308,0,13207447,101,-8.630789570320392,161,2700.01904296875,165.3088809742647,8430.7529296875,51.0,False,False,True
66312,3,13756480,101,-8.519790546882897,162,2700.01904296875,163.7280859375,8186.404296875,50.0,False,False,True
66340,1,16391215,101,-8.371649921882899,162,2700.01904296875,160.2277113970588,8171.61328125,51.0,False,False,True
66352,2,12602223,101,-8.367569843757893,162,2700.01904296875,160.14770029105392,8167.53271484375,51.0,False,False,True
66952,0,5316256,102,-8.399069843757898,161,2700.01904296875,160.7653569240196,8199.033203125,51.0,False,False,True
66956,3,11732308,102,-8.361929218757897,161,2700.01904296875,160.037109375,8161.892578125,51.0,False,False,True
66984,1,3306090,102,-8.704329609382896,161,2700.01904296875,166.7508425245098,8504.29296875,51.0,False,False,True
67000,2,14321780,102,-8.5694897656329,162,2700.01904296875,164.10692401960785,8369.453125,51.0,False,False,True
67600,0,4023559,103,-8.314070820320394,162,2700.01904296875,159.0986998314951,8114.03369140625,51.0,False,False,True
67604,3,1987827,103,-8.490349140632896,162,2700.01904296875,162.55512791053923,8290.3115234375,51.0,False,False,True
67632,1,3454727,103,-8.367389179695397,162,2700.01904296875,160.14416743259804,8167.3525390625,51.0,False,False,True
67648,2,9593767,103,-8.433630390632896,162,2700.01904296875,161.44299555759804,8233.5927734375,51.0,False,False,True
68244,0,13284418,104,-8.483629414070396,161,2700.01904296875,162.42338771446077,8283.5927734375,51.0,False,False,True
68248,3,6863463,104,-8.468390156257902,161,2700.01904296875,162.1245787377451,8268.353515625,51.0,False,False,True
68276,1,11800018,104,-8.4667300000079,161,2700.01904296875,162.09200750612746,8266.6923828125,51.0,False,False,True
68296,2,11422303,104,-8.494409687507897,162,2700.01904296875,162.634765625,8294.373046875,51.0,False,False,True
68892,0,14706200,105,-8.544869648445399,162,2700.01904296875,163.6241574754902,8344.83203125,51.0,False,False,True
68896,3,6368784,105,-8.365470234382894,162,2700.01904296875,160.10653147977942,8165.43310546875,51.0,False,False,True
68924,1,13073327,105,-8.470729023445397,162,2700.01904296875,162.17043887867646,8270.6923828125,51.0,False,False,True
68944,2,5487047,105,-8.376329609382896,162,2700.01904296875,160.31946040134804,8176.29248046875,51.0,False,False,True
69536,0,1339635,106,-8.6388901562579,161,2700.01904296875,165.46769684436273,8438.8525390625,51.0,False,False,True
69540,3,12869726,106,-8.423189960945399,161,2700.01904296875,161.23828125,8223.15234375,51.0,False,False,True
69572,1,5348955,106,-8.781989765632895,162,2700.01904296875,168.2735906862745,8581.953125,51.0,False,False,True
69588,2,11857276,106,-8.539829609382895,161,2700.01904296875,163.52535232843138,8339.79296875,51.0,False,False,True
70180,0,992022,107,-8.3984897656329,161,2700.01904296875,160.75398284313727,8198.453125,51.0,False,False,True
70188,3,13273030,107,-8.5836499218829,162,2700.01904296875,164.38457414215685,8383.61328125,51.0,False,False,True
70220,1,9326000,107,-8.509590351570397,162,2700.01904296875,162.93242570465685,8309.5537109375,51.0,False,False,True
70236,2,7792492,107,-8.318469257820396,162,2700.01904296875,159.18495327818627,8118.4326171875,51.0,False,False,True
70828,0,11265217,108,-8.452069843757897,162,2700.01904296875,161.80457261029412,8252.033203125,51.0,False,False,True
70836,3,4461956,108,-8.336688984382894,162,2700.01904296875,159.54220281862746,8136.65234375,51.0,False,False,True
70864,1,718838,108,-8.401909687507896,161,2700.01904296875,160.82104013480392,8201.873046875,51.0,False,False,True
70884,2,14893964,108,-8.4342495312579,162,2700.01904296875,161.45515471813727,8234.212890625,51.0,False,False,True
71472,0,5645747,109,-8.464369648445391,161,2700.01904296875,162.0457452512255,8264.3330078125,51.0,False,False,True
71484,3,128462,109,-8.4841694531329,162,2700.01904296875,162.43395756740196,8284.1318359375,51.0,False,False,True
71512,1,1779193,109,-8.453649921882896,162,2700.01904296875,161.83555453431373,8253.61328125,51.0,False,False,True
71532,2,5760693,109,-8.535949726570395,162,2700.01904296875,164.0512890625,8202.564453125,50.0,False,False,True
72116,0,9628492,110,-8.555010273445399,161,2700.01904296875,163.82299325980392,8354.97265625,51.0,False,False,True
72128,3,13188778,110,-8.455850117195393,161,2700.01904296875,161.87867647058823,8255.8125,51.0,False,False,True
72156,1,15653077,110,-8.409989765632897,161,2700.01904296875,161.532080078125,8076.60400390625,50.0,False,False,True
72176,2,8457516,110,-8.468350117195401,161,2700.01904296875,162.12377450980392,8268.3125,51.0,False,False,True
72760,0,2529768,111,-8.687890156257899,161,2700.01904296875,166.42848115808823,8487.8525390625,51.0,False,False,True
72776,3,1723359,111,-8.833109882820397,162,2700.01904296875,169.2759459252451,8633.0732421875,51.0,False,False,True
72800,1,9142520,111,-8.697789570320397,161,2700.01904296875,166.62258731617646,8497.751953125,51.0,False,False,True
72824,2,8491179,111,-8.685229023445396,162,2700.01904296875,166.37632123161765,8485.1923828125,51.0,False,False,True
73404,0,14430491,112,-8.3313901562579,161,2700.01904296875,159.43829465379903,8131.35302734375,51.0,False,False,True
73424,3,16733866,112,-8.384270039070397,162,2700.01904296875,160.47515510110293,8184.23291015625,51.0,False,False,True
73448,1,12601796,112,-8.5325903515704,162,2700.01904296875,163.38338694852942,8332.552734375,51.0,False,False,True
73468,2,6655528,112,-8.665169453132895,161,2700.01904296875,165.98299632352942,8465.1328125,51.0,False,False,True
74048,0,7560937,113,-8.533489765632893,161,2700.01904296875,163.40104166666666,8333.453125,51.0,False,False,True
74072,3,7984549,113,-8.629489765632892,162,2700.01904296875,165.28339460784315,8429.453125,51.0,False,False,True
74096,1,7212504,113,-8.502568867195397,162,2700.01904296875,162.7947495404412,8302.5322265625,51.0,False,False,True
74112,2,1934466,113,-8.462169453132898,161,2700.01904296875,162.00260416666666,8262.1328125,51.0,False,False,True
74696,0,15016548,114,-8.442249531257895,162,2700.01904296875,161.6120174632353,8242.212890625,51.0,False,False,True
74716,3,7772599,114,-8.6611694531329,161,2700.01904296875,165.9045649509804,8461.1328125,51.0,False,False,True
74740,1,1941675,114,-8.267109882820396,161,2700.01904296875,158.1779067095588,8067.0732421875,51.0,False,False,True
74760,2,320412,114,-8.885529804695398,162,2700.01904296875,170.30378753063727,8685.4931640625,51.0,False,False,True
75344,0,13362141,115,-8.29444972657039,162,2700.01904296875,158.71398207720588,8094.4130859375,51.0,False,False,True
75360,3,2787774,115,-8.521689960945398,161,2700.01904296875,163.16967294730392,8321.6533203125,51.0,False,False,True
75388,1,16518956,115,-8.358049335945394,162,2700.01904296875,159.96102366727942,8158.01220703125,51.0,False,False,True
75404,2,2064654,115,-8.566409687507896,161,2700.01904296875,164.66046875,8233.0234375,50.0,False,False,True
75988,0,11836631,116,-8.463730000007898,161,2700.01904296875,162.033203125,8263.693359375,51.0,False,False,True
76008,3,6665518,116,-8.578770039070394,162,2700.01904296875,164.90767578125,8245.3837890625,50.0,False,False,True
76036,1,16327371,116,-8.473509296882892,162,2700.01904296875,162.22495404411765,8273.47265625,51.0,False,False,True
76052,2,8771304,116,-8.377369648445395,162,2700.01904296875,160.33985332414215,8177.33251953125,51.0,False,False,True
76636,0,3877227,117,-8.565249531257894,162,2700.01904296875,164.02378216911765,8365.212890625,51.0,False,False,True
76656,3,15265550,117,-8.572829609382893,162,2700.01904296875,164.17241115196077,8372.79296875,51.0,False,False,True
76684,1,6780659,117,-8.433029804695392,162,2700.01904296875,161.43123851102942,8232.9931640625,51.0,False,False,True
76700,2,13005124,117,-8.471209492195396,162,2700.01904296875,162.1798598345588,8271.1728515625,51.0,False,False,True
77284,0,12870615,118,-8.409369648445395,162,2700.01904296875,160.96731387867646,8209.3330078125,51.0,False,False,True
77304,3,3487048,118,-8.358069843757894,162,2700.01904296875,159.96143535539215,8158.033203125,51.0,False,False,True
77332,1,9251913,118,-8.359489765632897,162,2700.01904296875,159.9892769607843,8159.453125,51.0,False,False,True
77348,2,6674739,118,-8.239069843757894,162,2700.01904296875,157.6281020220588,8039.033203125,51.0,False,False,True
77928,0,882252,119,-8.631050312507895,161,2700.01904296875,165.31397441789215,8431.0126953125,51.0,False,False,True
77952,3,8757640,119,-8.461289570320396,162,2700.01904296875,161.9853515625,8261.2529296875,51.0,False,False,True
77980,1,8545101,119,-8.6467290234454,162,2700.01904296875,166.266875,8313.34375,50.0,False,False,True
77992,2,15700928,119,-8.390770039070398,161,2700.01904296875,160.60261565563727,8190.7333984375,51.0,False,False,True
78576,0,9568898,120,-8.500829609382892,162,2700.01904296875,162.76064644607843,8300.79296875,51.0,False,False,True
78600,3,11254787,120,-8.481209492195397,162,2700.01904296875,162.37593826593138,8281.1728515625,51.0,False,False,True
78628,1,15970333,120,-8.510329609382893,162,2700.01904296875,162.94692095588235,8310.29296875,51.0,False,False,True
78640,2,12093423,120,-8.415889179695398,162,2700.01904296875,161.0951478247549,8215.8525390625,51.0,False,False,True
79224,0,6793208,121,-8.482069843757897,162,2700.01904296875,162.39278875612746,8282.0322265625,51.0,False,False,True
79244,3,13427502,121,-8.466989765632897,161,2700.01904296875,162.09712009803923,8266.953125,51.0,False,False,True
79276,1,1161363,121,-8.457149921882898,162,2700.01904296875,161.90418198529412,8257.11328125,51.0,False,False,True
79288,2,7684618,121,-8.563989765632895,162,2700.01904296875,163.99908088235293,8363.953125,51.0,False,False,True
79872,0,16720951,122,-8.536029804695396,162,2700.01904296875,163.45084635416666,8335.9931640625,51.0,False,False,True
79888,3,5357151,122,-8.562230000007895,161,2700.01904296875,163.9645756740196,8362.193359375,51.0,False,False,True
79924,1,3003192,122,-8.630750507820395,162,2700.01904296875,165.30811504289215,8430.7138671875,51.0,False,False,True
79932,2,9354243,122,-8.401209492195397,161,2700.01904296875,160.80731081495097,8201.1728515625,51.0,False,False,True
80516,0,3338511,123,-8.403749531257896,161,2700.01904296875,160.85711550245097,8203.712890625,51.0,False,False,True
80536,3,13237585,123,-8.569029804695395,162,2700.01904296875,164.09790517769608,8368.9931640625,51.0,False,False,True
80572,1,14524073,123,-8.394049335945393,162,2700.01904296875,160.66691559436273,8194.0126953125,51.0,False,False,True
80576,2,7285874,123,-8.715730000007898,161,2700.01904296875,166.97436044730392,8515.6923828125,51.0,False,False,True
81160,0,15880585,124,-8.424350117195395,161,2700.01904296875,161.81927734375,8090.9638671875,50.0,False,False,True
81180,3,2869218,124,-8.291029804695395,161,2700.01904296875,158.64691521139707,8090.99267578125,51.0,False,False,True
81216,1,15277525,124,-8.384510273445395,161,2700.01904296875,160.47986557904412,8184.47314453125,51.0,False,False,True
